"","Casa","Mes","Ano","energia.x","Energia","Energia_Ajustada","tipo","importe","mes","fecha","energia.y","energia_ajustada","treatment","report_intervention_month","intervention_group","sms_intervention_month","sms_intervention_month_text","information_group","wtp_paper","wtp_values","wtp_lw_md_h","mean_cost","fraction_wtp","fraction_lw_md_h","importe_dl","Lugar","energia","lag_variable","diff_variable","treatment_v2","mbm_paper","sms_dr","all_months_intervention"
"412","A7","Octubre",2016,NA,"149","149","Recibos de energia electrica",464.05,10,2016-10-01,149,149,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",160,150,"medium-high",839.805,0.178612892278565,"medium-high",16,"pulperia",149,145,4,"Treatment - Lost Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"413","A7","Noviembre",2016,NA,"132","132","Recibos de energia electrica",411.43,11,2016-11-01,132,132,"Treatment",0,"Treatment Post-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",160,150,"medium-high",839.805,0.178612892278565,"medium-high",14,"pulperia",132,149,-17,"Treatment - Lost Information","Other","Other","DR Intervetnion + SMS All"
"414","A7","Diciembre",2016,NA,"154","154","Recibos de energia electrica",540.06,12,2016-12-01,154,154,"Treatment",0,"Treatment Post-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",160,150,"medium-high",839.805,0.178612892278565,"medium-high",18,"pulperia",154,132,22,"Treatment - Lost Information","Other","Other","DR Intervetnion + SMS All"
"415","A7","Enero",2017,NA,"130","130","Recibos de energia electrica",407.53,1,2017-01-01,130,130,"Treatment",0,"Treatment Post-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",160,150,"medium-high",839.805,0.178612892278565,"medium-high",14,"pulperia",130,154,-24,"Treatment - Lost Information","Other","Other","Other"
"416","A9","Octubre",2014,154.238835225259,NA,NA,"Recibos de energia electrica",1054.87,10,2014-10-01,NA,154,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",36,"casa",154,NA,NA,"Treatment - Lost Information","Other","Other","Other"
"417","A9","Noviembre",2014,158.545485518461,NA,NA,"Recibos de energia electrica",1095.09,11,2014-11-01,NA,158,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",37,"casa",158,154,4,"Treatment - Lost Information","Other","Other","Other"
"418","A9","Diciembre",2014,96.1146031444663,NA,NA,"Recibos de energia electrica",551.74,12,2014-12-01,NA,96,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",19,"casa",96,158,-62,"Treatment - Lost Information","Other","Other","Other"
"419","A9","Enero",2015,152.678721499835,NA,NA,"Recibos de energia electrica",1054.26,1,2015-01-01,NA,152,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",36,"casa",152,96,56,"Treatment - Lost Information","Other","Other","Other"
"420","A9","Febrero",2015,81.4110417216024,NA,NA,"Recibos de energia electrica",455.02,2,2015-02-01,NA,81,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",15,"casa",81,152,-71,"Treatment - Lost Information","Other","Other","Other"
"421","A9","Marzo",2015,85.7245200811067,NA,NA,"Recibos de energia electrica",486.61,3,2015-03-01,NA,85,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",16,"casa",85,81,4,"Treatment - Lost Information","Other","Other","Other"
"422","A9","Abril",2015,78.3424332269018,NA,NA,"Recibos de energia electrica",393.79,4,2015-04-01,NA,78,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",13,"casa",78,85,-7,"Treatment - Lost Information","Other","Other","Other"
"423","A9","Mayo",2015,163.522269076329,NA,NA,"Recibos de energia electrica",1048.87,5,2015-05-01,NA,163,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",36,"casa",163,78,85,"Treatment - Lost Information","Other","Other","Other"
"424","A9","Junio",2015,NA,"TD[""00_0_0""] = ""145"";","TD[""00_0_0""] = ""145"";","Recibos de energia electrica",444.03,6,2015-06-01,145,145,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",15,"casa",145,163,-18,"Treatment - Lost Information","Other","Other","Other"
"425","A9","Julio",2015,NA,"TD[""00_1_0""] = ""149"";","TD[""00_1_0""] = ""149"";","Recibos de energia electrica",459.41,7,2015-07-01,149,149,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",15,"casa",149,145,4,"Treatment - Lost Information","Other","Other","Other"
"426","A9","Agosto",2015,NA,"TD[""00_2_0""] = ""165"";","TD[""00_2_0""] = ""165"";","Recibos de energia electrica",1082.23,8,2015-08-01,165,165,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",37,"casa",165,149,16,"Treatment - Lost Information","Other","Other","Other"
"427","A9","Septiembre",2015,NA,"TD[""00_3_0""] = ""171"";","TD[""00_3_0""] = ""171"";","Recibos de energia electrica",1127.68,9,2015-09-01,171,171,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",38,"casa",171,165,6,"Treatment - Lost Information","Other","Other","Other"
"428","A9","Octubre",2015,NA,"TD[""00_4_0""] = ""175"";","TD[""00_4_0""] = ""175"";","Recibos de energia electrica",1159.9,10,2015-10-01,175,175,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",39,"casa",175,171,4,"Treatment - Lost Information","Other","Other","Other"
"429","A9","Noviembre",2015,NA,"TD[""00_5_0""] = ""174"";","TD[""00_5_0""] = ""174"";","Recibos de energia electrica",1157.59,11,2015-11-01,174,174,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",39,"casa",174,175,-1,"Treatment - Lost Information","Other","Other","Other"
"430","A9","Diciembre",2015,NA,"TD[""00_6_0""] = ""163"";","TD[""00_6_0""] = ""163"";","Recibos de energia electrica",1086.3,12,2015-12-01,163,163,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",37,"casa",163,174,-11,"Treatment - Lost Information","Other","Other","Other"
"431","A9","Enero",2016,NA,"TD[""00_7_0""] = ""198"";","TD[""00_7_0""] = ""198"";","Recibos de energia electrica",1333.99,1,2016-01-01,198,198,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",45,"casa",198,163,35,"Treatment - Lost Information","Other","Other","Other"
"432","A9","Febrero",2016,NA,"TD[""00_8_0""] = ""157"";","TD[""00_8_0""] = ""157"";","Recibos de energia electrica",1027.03,2,2016-02-01,157,157,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",35,"casa",157,198,-41,"Treatment - Lost Information","Only Paper Intervention","Other","Other"
"433","A9","Marzo",2016,NA,"TD[""00_9_0""] = ""166"";","TD[""00_9_0""] = ""166"";","Recibos de energia electrica",1077.57,3,2016-03-01,166,166,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",37,"casa",166,157,9,"Treatment - Lost Information","Only Paper Intervention","Other","Other"
"434","A9","Abril",2016,NA,"TD[""00_10_0""] = ""178"";","TD[""00_10_0""] = ""178"";","Recibos de energia electrica",1162.67,4,2016-04-01,178,178,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",40,"casa",178,166,12,"Treatment - Lost Information","Only Paper Intervention","Other","Other"
"435","A9","Mayo",2016,NA,"TD[""00_11_0""] = ""193"";","TD[""00_11_0""] = ""193"";","Recibos de energia electrica",1261.11,5,2016-05-01,193,193,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",43,"casa",193,178,15,"Treatment - Lost Information","Only Paper Intervention","Other","Other"
"436","A9","Junio",2016,NA,"189","189","Recibos de energia electrica",1234.86,6,2016-06-01,189,189,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",42,"casa",189,193,-4,"Treatment - Lost Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"437","A9","Julio",2016,NA,"185","185","Recibos de energia electrica",1212.9,7,2016-07-01,185,185,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",41,"casa",185,189,-4,"Treatment - Lost Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"438","A9","Agosto",2016,NA,"182","182","Recibos de energia electrica",1190.36,8,2016-08-01,182,182,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",41,"casa",182,185,-3,"Treatment - Lost Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"439","A9","Septiembre",2016,NA,"186","186","Recibos de energia electrica",1217.91,9,2016-09-01,186,186,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",41,"casa",186,182,4,"Treatment - Lost Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"440","A9","Octubre",2016,NA,"175","175","Recibos de energia electrica",1148.54,10,2016-10-01,175,175,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",39,"casa",175,186,-11,"Treatment - Lost Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"441","A9","Noviembre",2016,NA,"170","170","Recibos de energia electrica",1119.1,11,2016-11-01,170,170,"Treatment",0,"Treatment Post-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",38,"casa",170,175,-5,"Treatment - Lost Information","Other","Other","DR Intervetnion + SMS All"
"442","A9","Diciembre",2016,NA,"180","180","Recibos de energia electrica",1192.06,12,2016-12-01,180,180,"Treatment",0,"Treatment Post-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",41,"casa",180,170,10,"Treatment - Lost Information","Other","Other","DR Intervetnion + SMS All"
"443","A9","Enero",2017,NA,"159","159","Recibos de energia electrica",1053.24,1,2017-01-01,159,159,"Treatment",0,"Treatment Post-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",60,50,"low",1181.50833333333,0.0423187874256776,"low",36,"casa",159,180,-21,"Treatment - Lost Information","Other","Other","Other"
"444","124","Enero",2015,NA,"371","371","Recibos de energia electrica",2825.75,1,2015-01-01,371,371,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",97,"pulperia",371,NA,NA,"Control","Other","Other","Other"
"445","124","Febrero",2015,NA,"305","305","Recibos de energia electrica",2326.85,2,2015-02-01,305,305,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",80,"pulperia",305,371,-66,"Control","Other","Other","Other"
"446","124","Marzo",2015,NA,"326","326","Recibos de energia electrica",2498.53,3,2015-03-01,326,326,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",86,"pulperia",326,305,21,"Control","Other","Other","Other"
"447","124","Abril",2015,NA,"366","366","Recibos de energia electrica",2696.26,4,2015-04-01,366,366,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",92,"pulperia",366,326,40,"Control","Other","Other","Other"
"448","124","Mayo",2015,NA,"397","397","Recibos de energia electrica",2804.94,5,2015-05-01,397,397,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",96,"pulperia",397,366,31,"Control","Other","Other","Other"
"449","124","Junio",2015,NA,"365","365","Recibos de energia electrica",2585.48,6,2015-06-01,365,365,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",89,"pulperia",365,397,-32,"Control","Other","Other","Other"
"450","124","Julio",2015,NA,"371","371","Recibos de energia electrica",2639.65,7,2015-07-01,371,371,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",91,"pulperia",371,365,6,"Control","Other","Other","Other"
"451","124","Agosto",2015,NA,"426","426","Recibos de energia electrica",3050.75,8,2015-08-01,426,426,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",105,"pulperia",426,371,55,"Control","Other","Other","Other"
"452","124","Septiembre",2015,NA,"TD[""00_0_0""] = ""361"";","TD[""00_0_0""] = ""361"";","Recibos de energia electrica",2581.04,9,2015-09-01,361,361,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",89,"pulperia",361,426,-65,"Control","Other","Other","Other"
"453","124","Octubre",2015,NA,"TD[""00_1_0""] = ""423"";","TD[""00_1_0""] = ""423"";","Recibos de energia electrica",3046.15,10,2015-10-01,423,423,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",105,"pulperia",423,361,62,"Control","Other","Other","Other"
"454","124","Noviembre",2015,NA,"TD[""00_2_0""] = ""430"";","TD[""00_2_0""] = ""430"";","Recibos de energia electrica",3110.18,11,2015-11-01,430,430,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",107,"pulperia",430,423,7,"Control","Other","Other","Other"
"455","124","Diciembre",2015,NA,"TD[""00_3_0""] = ""436"";","TD[""00_3_0""] = ""436"";","Recibos de energia electrica",3167.87,12,2015-12-01,436,436,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",109,"pulperia",436,430,6,"Control","Other","Other","Other"
"456","124","Enero",2016,NA,"TD[""00_4_0""] = ""440"";","TD[""00_4_0""] = ""440"";","Recibos de energia electrica",3210.58,1,2016-01-01,440,440,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",110,"pulperia",440,436,4,"Control","Other","Other","Other"
"457","124","Febrero",2016,NA,"TD[""00_5_0""] = ""363"";","TD[""00_5_0""] = ""363"";","Recibos de energia electrica",2607.31,2,2016-02-01,363,363,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",89,"pulperia",363,440,-77,"Control","Only Paper Intervention","Other","Other"
"458","124","Marzo",2016,NA,"TD[""00_6_0""] = ""403"";","TD[""00_6_0""] = ""403"";","Recibos de energia electrica",2840.2,3,2016-03-01,403,403,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",97,"pulperia",403,363,40,"Control","Only Paper Intervention","Other","Other"
"459","124","Abril",2016,NA,"TD[""00_7_0""] = ""458"";","TD[""00_7_0""] = ""458"";","Recibos de energia electrica",3247.66,4,2016-04-01,458,458,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",111,"pulperia",458,403,55,"Control","Only Paper Intervention","Other","Other"
"460","124","Mayo",2016,NA,"TD[""00_8_0""] = ""427"";","TD[""00_8_0""] = ""427"";","Recibos de energia electrica",3025.84,5,2016-05-01,427,427,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",104,"pulperia",427,458,-31,"Control","Only Paper Intervention","Other","Other"
"461","124","Junio",2016,NA,"TD[""00_9_0""] = ""437"";","TD[""00_9_0""] = ""437"";","Recibos de energia electrica",3090.04,6,2016-06-01,437,437,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",106,"pulperia",437,427,10,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"462","124","Julio",2016,NA,"TD[""00_10_0""] = ""442"";","TD[""00_10_0""] = ""442"";","Recibos de energia electrica",3144.68,7,2016-07-01,442,442,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",108,"pulperia",442,437,5,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"463","124","Agosto",2016,NA,"TD[""00_11_0""] = ""446"";","TD[""00_11_0""] = ""446"";","Recibos de energia electrica",3168.23,8,2016-08-01,446,446,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",109,"pulperia",446,442,4,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
