,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,MTL,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
7,7,,,,,,,48.8756,54.4195,,,,,,,,50.1239,48.0409,,,51.8076,,,,,,,,116.9836,114.7363,50.124,,,45.66,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.4452,45.8595,5/2/2016
8,8,,,,,,,48.8733,49.7559,,,,,,,,50.1239,48.0409,,,51.8032,,,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.4858,45.8707,5/2/2016
9,9,,,,,,,48.8612,49.8085,,,,,,,,50.1239,48.0409,,,50.342,,,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.4883,45.8763,5/2/2016
10,10,,,,,,,48.8685,49.8287,,,,,,,,50.1239,48.0409,,,50.0183,,,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.4919,45.872,5/2/2016
11,11,,,,,,,48.8646,49.8338,,,,,,,,50.1239,48.0409,,,49.9576,,,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.48,45.886,5/2/2016
12,12,,,,,,,48.9308,49.8704,,,,,,,,50.1239,48.0409,,,49.9274,,,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5133,45.8938,5/2/2016
13,13,,,,,,,49.2248,49.8959,,,,,,,,50.1239,48.0409,,,49.9259,,,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5031,45.8831,5/2/2016
14,14,,,,,,,49.2279,49.942,51.8875,50.9318,,,,,,50.1239,48.0409,,,49.9253,,,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5131,45.8867,5/2/2016
15,15,,,,,,,49.1737,49.8196,51.8855,49.9404,,,,,,50.1239,48.0409,,,49.924,,,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5409,45.9189,5/2/2016
16,16,,,,,,,48.9543,49.6983,51.8898,51.1851,,,,,,50.1239,48.0409,,,50.0592,,44.69,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5438,45.9179,5/2/2016
17,17,,,,,,,48.7333,49.5953,,,,,,,,50.1239,48.0409,,,51.7678,,44.69,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.6512,45.952,5/2/2016
18,18,,,,,,,48.7253,49.5592,,50.6612,,,,,,50.1239,48.0409,,,51.8238,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.4917,45.8575,5/2/2016
19,19,,,,,,,48.7239,49.5518,,50.3671,,,,,,50.1239,48.0409,,,51.8199,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.7654,45.8884,5/2/2016
20,20,,,,,,,48.7192,49.5629,,53.428,,,,,,50.1239,48.0409,,,51.843,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.6108,45.8954,5/2/2016
21,21,,,,,,,48.7073,49.595,,,,,,,,50.1239,48.0409,,,51.7856,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5255,45.9061,5/2/2016
22,22,,,,,,,48.7125,51.8499,,,,,,,,50.1239,48.0409,,,51.8066,,44.69,,,,,,116.9836,114.7363,50.124,,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5615,45.8965,5/2/2016
23,23,,,,,,,48.7136,,,,,,,,,,,,,51.7859,,44.69,,,,,,116.9836,114.7363,50.124,,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,,,94.9506,,94.9506,47.6872,45.8729,5/2/2016
0,0,,,,,,,48.8155,,,,,,,,,,48.0409,,,51.8048,,44.69,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,,94.9506,,94.9506,47.7367,45.8712,6/2/2016
1,1,,,,,,,50.093,,,,,,,,,,,,,51.8075,,44.69,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,,94.9506,,94.9506,47.7553,45.9587,6/2/2016
2,2,,,,,,,,,,,,,,,,,,,,51.8461,,44.69,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,,94.9506,,94.9506,47.6919,45.9758,6/2/2016
3,3,,,,,,,,,,,,,,,,,,,,51.8435,,44.69,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,,94.9506,,94.9506,47.926,45.887,6/2/2016
4,4,,,,,,,,,,,,,,,,,48.0409,,,51.8594,,44.69,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,,94.9506,,94.9506,47.7056,45.8665,6/2/2016
5,5,,,,,,,48.9133,56.889,,,,,,,,,48.0409,,,51.8453,,44.69,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,50.583,,94.9506,,94.9506,47.4603,45.8652,6/2/2016
6,6,,,,,,,48.6846,56.889,,,,,,,,,48.0409,,,51.7973,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,50.583,,94.9506,,94.9506,47.5861,45.8781,6/2/2016
7,7,,,,,,,48.6867,,,,,,,,,,48.0409,,,51.7984,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,,94.9506,,94.9506,47.8262,45.9224,6/2/2016
8,8,,,,,,,48.6765,52.8092,,,,,,,,,48.0409,,,51.8141,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.4441,45.8977,6/2/2016
9,9,,,,,,,48.6954,49.6415,,,,,,,,,48.0409,,,51.8339,,,,,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.4439,45.8845,6/2/2016
10,10,,,,,,,48.7335,49.668,,,,,,,,,48.0409,,,51.813,,,,,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.4439,45.8892,6/2/2016
11,11,,,,,,,48.7393,49.6812,,,,,,,,,48.0409,,,51.8409,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.4439,45.8571,6/2/2016
12,12,,,,,,,48.7543,49.6476,,,,,,,,,48.0409,,,51.8435,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.4439,45.8604,6/2/2016
13,13,,,,,,,48.7576,49.6531,,,,,,,,,48.0409,,,51.83,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.4439,45.8596,6/2/2016
14,14,,,,,,,48.759,49.6639,,,,,,,,,48.0409,,,51.8357,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.444,45.8432,6/2/2016
15,15,,,,,,,48.7562,49.6227,,,,,,,,50.1239,48.0409,,,51.8387,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5602,45.876,6/2/2016
16,16,,,,,,,48.7593,49.611,,,,,,,,,48.0409,,,51.844,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.7102,45.9336,6/2/2016
17,17,,,,,,,48.7531,49.6407,,,,,,,,50.1239,48.0409,,,51.8367,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,50.56,,,,,,,94.9506,,94.9506,47.7891,45.9631,6/2/2016
18,18,,,,,,,48.7323,49.5688,,51.0802,,,,,,50.1239,48.0409,,,51.8502,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4983,45.8723,6/2/2016
19,19,,,,,,,48.7131,49.5402,,49.8192,,,,,,50.1239,48.0409,,,51.8204,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5885,45.9317,6/2/2016
20,20,,,,,,,48.707,49.5272,,50.7394,,,,,,50.1239,48.0409,,,51.7778,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.6262,45.9658,6/2/2016
21,21,,,,,,,48.7065,49.5248,,,,,,,,50.1239,48.0409,,,51.7558,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5247,45.8866,6/2/2016
22,22,,,,,,,48.6794,49.5102,,,,,,,,50.1239,48.0409,,,51.7597,,,,,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5851,45.9031,6/2/2016
23,23,,,,,,,48.6811,53.0294,,,,,,,,,48.0409,,,51.761,,,,,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,,94.9506,,94.9506,47.8919,45.9065,6/2/2016
0,0,,,,,,,49.4057,,,,,,,,,,48.0409,,,51.7622,,,,,,,,116.9836,114.7363,50.124,50.124,,,,92.9479,87.6123,50.56,50.56,,,,,,94.9506,,94.9506,47.9332,45.9123,7/2/2016
1,1,,,,,,,,,,,,,,,,,48.0409,,,51.7713,,,,,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.8794,45.9623,7/2/2016
2,2,,,,,,,,,,,,,,,,,,,,51.8099,,,,,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.9028,45.8622,7/2/2016
3,3,,,,,,,,,,,,,,,,,,,,51.8105,,,,,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.9529,45.8681,7/2/2016
4,4,,,,,,,,,,,,,,,,,,,,51.8158,,,,,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.9587,45.8734,7/2/2016
5,5,,,,,,,,,,,,,,,,,,,,51.7961,,,,,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.9541,45.9587,7/2/2016
6,6,,,,,,,,,,,,,,,,,,,,51.8035,,,,,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.9509,45.8613,7/2/2016
7,7,,,,,,,,,,,,,,,,,,,,51.8099,,,,,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.9062,45.9223,7/2/2016
8,8,,,,,,,,,,,,,,,,,,,,51.8131,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.8327,46.1175,7/2/2016
9,9,,,,,,,,,,,,,,,,,,,,51.8008,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.8762,46.0247,7/2/2016
10,10,,,,,,,,,,,,,,,,,,,,51.8083,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.7499,46.0515,7/2/2016
11,11,,,,,,,,,,,,,,,,,,,,51.7985,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.5393,46.0262,7/2/2016
12,12,,,,,,,,,,,,,,,,,,,,51.7982,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.4832,45.9768,7/2/2016
13,13,,,,,,,,,,,,,,,,,,,,51.8026,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.5283,45.8618,7/2/2016
14,14,,,,,,,,,,,,,,,,,,,,51.811,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.6003,45.8789,7/2/2016
15,15,,,,,,,,,,,,,,,,,48.0409,,,51.8158,,,,51.82,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.6168,45.8853,7/2/2016
16,16,,,,,,,,,,,,,,,,,48.0409,,,51.8274,,,,,,,,116.9836,114.7363,,50.124,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.8117,45.9079,7/2/2016
