,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PCHN,PEN1 y 2,PEN3,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,TCPI-L9150,TPC
6,17.101,20.401,9.2,26.683,13/10/2012,340.204,42.772,0,0,06,0,0,0,5.513,0,0,0,0,0,0,0,0,0,11.734,25.977,18.531,26.302,0,0,37.367,0,0,0,0,3,3,0,21.1,6,25.718,0,0,40.07
7,0,8.4,3.4,41.017,13/10/2012,363.695,49.802,0,0,07,11.719,0,0,5.042,0,0,0,0,17.367,18.152,0,0,0,11.961,27.803,18.869,26.302,0,0,37.057,0,0,0,0,5.2,5.2,0,21.1,6,25.272,0,0,43.768
8,14.9,7.3,6.6,40.739,13/10/2012,400.687,49.728,0,0,08,0,0,0,9.453,0,0,0,0,18.194,18.592,17.078,0,0,11.888,27.361,16.243,24.688,0,0,37.308,0,0,0,0,5.2,5.2,0,21.1,6,25.244,0,0,49.361
9,5.9,4.9,7,40.879,13/10/2012,426.808,50.024,0,0,09,1.831,0,0,11.554,0,0,0,20.481,18.333,18.763,18.018,0,17.969,11.895,27.744,16.501,23.463,0,0,37.407,0,0,0,0,5.2,5.2,0,21.1,6,25.05,0,0,47.058
10,0,1.9,2.7,40.928,13/10/2012,460.859,50.32,0,0,10,0,0,0,4.358,0,0,22.04,21.274,18.278,18.812,18.14,0,17.48,11.807,29.011,16.533,23.463,0,0,37.178,0,0,0,0,5.2,5.2,0,21.1,6,25.356,0,0,43.101
11,0,1.9,2.7,40.948,13/10/2012,462.719,50.172,0,0,11,0,0,0,7.299,0,0,18.772,17.897,18.068,18.592,17.774,16.846,17.383,11.47,28.687,16.178,22.879,0,0,37.757,0,0,0,0,5.2,5.2,0,21.1,6,25.718,0,0,47.994
12,0,0,0,40.827,13/10/2012,454.907,50.468,0,1.3,12,0,0,0,1.89,0,7.889,14.999,14.041,18.278,18.47,17.798,16.956,17.188,11.411,31.368,17.773,22.962,0,0,37.917,0,0,0,0,5.2,5.2,0,21.1,6,25.968,0,0,47.836
13,1.6,0,0,40.383,13/10/2012,441.08,49.728,0,1.3,13,0,0,0,0,0,7.739,0,15.135,18.081,18.543,17.554,16.651,17.285,11.287,30.219,17.58,23.324,0,0,37.287,0,0,0,0,5.2,5.2,0,21.1,6,25.328,0,0,47.836
14,4.1,0,0,40.392,13/10/2012,432.784,49.876,0,1.3,14,0,0,0,0,0,7.547,0,15.354,18.207,18.726,17.725,16.993,17.383,11.243,30.131,17.435,23.324,0,0,37.078,0,0,0,0,5.2,5.2,0,21.1,6,25.69,0,0,47.951
15,0,0,1.4,39.935,13/10/2012,405.711,50.616,0,0,15,13.428,0,0,0,0,0,0,0,18.586,18.653,17.774,15.503,17.578,11.448,30.661,18.144,21.737,0,0,37.287,0,0,0,0,5.2,5.2,0,21.1,6,25.356,0,0,46.304
16,3.3,9.4,10.3,39.884,13/10/2012,385.525,42.55,0,0,16,3.296,0,0,5.356,0,0,0,0,18.18,18.628,17.615,9.668,0,10.957,29.895,17.628,22.739,0,0,37.468,0,0,0,0,5.2,5.2,0,21.1,6,24.688,0,0,39.151
17,0,11.9,12.3,28.887,13/10/2012,404.77,43.216,0,0,17,0,0,0,10.241,0,0,0,0,18.487,18.702,17.53,0,0,11.324,30.16,19.127,21.57,0,0,37.227,0,0,0,0,5.2,5.2,0,21.1,6,25.912,0,0,48.073
18,0,10.2,7.3,40.545,13/10/2012,479.235,50.468,0,1.3,18,13.428,0,0,7.929,0,7.602,0,17.747,18.487,18.69,17.42,15.357,17.48,11.983,30.72,20.722,27.694,0,0,37.887,0,0,0,0,5.2,5.2,0,21.1,6,25.662,0,0,48.065
19,0,7.1,4.3,41.028,13/10/2012,494.566,50.616,0,1.3,19,4.395,0,0,8.35,0,8.709,25.458,21.821,18.46,18.604,18.091,16.895,17.676,11.917,30.543,20.481,29.113,0,0,37.367,0,0,0,0,5.2,5.2,0,21.1,6,25.189,0,0,47.928
20,0,2.8,2.7,40.645,13/10/2012,479.075,33.744,0,1.3,20,0,0,0,6.406,0,13.672,24.364,24.036,18.445,18.824,18.213,17.054,17.48,11.902,30.543,21.947,29.197,0,0,37.478,0,0,0,0,5.2,5.2,0,21.1,6,25.189,0,3.497,47.133
21,0,16.601,8.4,40.489,13/10/2012,439.136,33.596,0,0,21,0,0,0,10.241,0,0,0,0,18.306,17.286,17.92,15.479,17.383,11.763,30.278,21.464,29.531,0,0,37.377,0,0,0,0,5.2,5.2,0,21.1,6,25.578,0,0,44.542
22,0.9,15.601,8.1,41.071,13/10/2012,398.392,33.744,0,0,22,0,0,0,9.243,0,0,0,0,18.333,18.58,0,0,0,11.91,30.455,21.544,29.197,0,0,37.868,0,0,0,0,5.2,5.2,0,21.1,6,25.578,0,0,50.651
23,0,8.6,8.6,37.358,13/10/2012,360.449,30.118,0,0,23,0,0,0,13.55,0,0,0,0,16.387,2.49,0,0,0,11.946,30.749,21.721,29.141,0,0,37.837,0,0,0,0,3,3,0,21.1,6,25.578,0,0,44.656
0,9.8,11.3,7,29.935,14/10/2012,334.182,33.892,0,0,00,-25.025,0,0,7.299,0,0,0,0,0,0,0,0,0,11.829,30.396,21.641,29.336,0,0,38.038,0,0,0,0,5.2,5.2,0,21,6.3,25.578,0,7.984,42.997
1,-4.6,6.9,4.2,37.496,14/10/2012,318.762,34.41,0,0,01,-4.395,0,0,7.562,0,0,0,0,0,0,0,0,0,11.726,28.716,21.528,28.028,0,0,37.738,0,0,0,0,5.2,5.2,0,21.4,6.3,9.686,0,-.201,43.476
2,2.6,14.7,6.6,37.61,14/10/2012,313.69,34.114,0,0,02,-4.883,0,0,4.726,0,0,0,0,0,0,0,0,0,11.814,28.923,21.496,28.306,0,0,37.898,0,0,0,0,5.2,5.2,0,21,6.3,0,0,1.19,48.71
3,-.6,7.4,4.4,40.671,14/10/2012,307.087,34.706,0,0,03,-10.743,0,0,0.787,0,10.487,16.174,0,0,0,0,0,0,12.093,29.423,21.866,0,0,0,38.017,0,0,0,0,5.2,5.2,0,21.6,6.2,0,0,3.095,44.615
4,-4.5,5.9,2.5,40.636,14/10/2012,309.375,34.262,0,0,04,-8.423,0,0,1.417,0,7.67,0,0,18.39,0,0,0,0,11.968,29.158,21.931,0,0,0,37.447,0,0,0,0,5.2,5.2,0,21.2,6.2,0,0,0.586,47.959
5,-5,5.9,2.8,29.599,14/10/2012,315.438,34.04,0,0,05,1.709,0,0,5.356,0,10.022,0,0,18.39,0,16.993,0,0,11.836,29.011,21.625,0,0,0,37.787,0,0,0,0,5.2,5.2,0,22.4,6.3,0,0,0,49.688
6,-3.3,4.2,4.1,29.771,14/10/2012,302.805,29.526,0,0,06,0,0,0,4.148,0,7.67,0,0,18.291,0,16.468,0,0,11.829,28.923,21.512,0,0,0,37.937,0,0,0,0,5.2,5.2,0,21,6.23,0,0,0.385,47.885
7,3.4,14.6,8,30.489,14/10/2012,320.722,34.114,0,0,07,0,0,0,11.921,0,7.561,0,0,18.306,0,16.346,0,0,11.836,29.188,21.383,0,0,0,37.048,0,0,0,0,5.2,5.2,0,21.4,6.15,0,0,-2.106,43.274
8,1.5,8.5,6,40.73,14/10/2012,343.903,33.596,0,0,08,0,0,0,12.657,0,9.475,0,0,18.165,15.198,16.456,0,0,11.844,28.51,20.287,0,0,0,37.397,0,0,0,0,5.2,5.2,0,21,6,0,0,-.403,48.785
9,-5,0.1,0,40.937,14/10/2012,359.164,34.41,0,0,09,0,0,0,9.558,0,7.834,0,0,18.46,18.384,16.431,4.834,17.285,11.866,29.482,20.626,0,0,0,37.677,0,0,0,0,5.2,5.2,0,20.8,5.84,0,0,-.714,48.526
10,-2.7,0,0,40.017,14/10/2012,362.189,33.966,0,0,10,0,0,0,12.815,0,7.739,0,0,18.18,18.58,17.872,16.846,17.383,11.741,28.599,19.465,0,0,0,37.827,0,0,0,0,5.2,5.2,0,20.5,5.67,0,0,1.392,43.281
11,-2.4,0,0,40.099,14/10/2012,369.682,34.114,0,0,11,0,0,0,4.201,0,21.247,0,0,18.236,18.506,17.994,16.956,17.383,11.807,28.834,20.271,0,0,0,38.087,0,0,0,0,5.2,5.2,0,20.8,5.76,0,0,3.186,45.773
12,-1.5,0,0,40.064,14/10/2012,377.501,33.966,0,1.3,12,0,0,0,0.577,0,20.631,0,15.381,18.418,18.47,18.018,16.932,17.383,11.77,28.569,20.336,0,0,0,37.017,0,0,0,0,5.2,5.2,0,20.7,5.72,0,0,5.182,45.531
13,-4.4,0,0,39.982,14/10/2012,377.091,33.744,0,1.3,13,0,0,0,0,0,16.379,0,15.545,18.418,18.433,17.554,16.822,17.48,11.851,28.893,19.143,0,0,0,37.438,0,0,0,0,5.2,5.2,0,20.8,5.67,0,0,2.692,45.531
14,-8.1,0,0,26.319,14/10/2012,369,34.114,0,1.3,14,4.761,0,0,0,0,24.091,0,15.395,18.39,16.749,17.225,16.59,17.383,11.8,28.599,18.901,0,0,0,37.348,0,0,0,0,5.2,5.2,0,20.6,5.42,0,0,0.494,45.531
15,-2.5,0,0,28.085,14/10/2012,353.215,34.484,0,1.4,15,5.493,0,0,0,0,18.321,0,14.862,18.348,16.907,17.676,16.871,17.48,11.844,29.188,19.208,3.173,0,0,36.108,0,0,0,0,5.2,1,0,20.5,5.51,0,0,6.098,46.141
16,-6.8,0,0,27.174,14/10/2012,354.875,34.188,0,0,16,0,0,0,0,0,6.891,0,0,18.306,16.761,17.615,0,17.48,11.704,27.244,19.079,29.252,0,0,37.847,0,0,0,0,5.2,5.2,0,20.7,5.59,0,0,2.582,50.426
17,12.8,0,0,32.387,14/10/2012,370.027,30.118,0,1.3,17,-5.493,0,0,34.614,0,0,0,0,18.194,16.858,17.664,17.554,17.383,11.895,27.273,19.095,27.61,0,0,37.308,0,0,0,0,5.2,5.2,0,20.6,6,0,0,7.984,39.065
18,-2.4,0,0,39.632,14/10/2012,489.143,34.262,0,1.4,18,-11.353,0,0,0.682,23.557,23.147,24.296,24.118,18.306,16.785,17.542,16.968,17.188,11.822,28.893,20.384,27.749,0,0,37.657,10.081,0,0,0,5.2,5.2,0,20.3,6.1,0,0,6.391,50.512
19,-25.501,0,0,39.455,14/10/2012,501.815,34.188,0,1.4,19,41.627,0,0,1.523,23.844,24.227,24.323,24.036,18.39,16.883,17.823,16.956,17.578,11.953,28.982,20.561,27.638,0,0,37.858,30.156,0,0,0,5.2,5.2,0,20.3,6.07,0,0,-12.909,50.488
20,-28.801,0,0,39.487,14/10/2012,486.493,33.818,0,1.3,20,46.266,0,0,3.937,23.844,23.024,24.337,24.173,18.376,17.444,18.055,16.968,17.578,11.704,28.599,20.255,29.002,0,0,37.818,10.064,0,0,0,5.2,5.2,0,20.8,6.15,0,0,-16.315,50.51
21,-15.8,0,0,39.802,14/10/2012,422.709,33.596,0,1.3,21,30.885,0,0,12.027,15.272,14.848,0,0,18.333,18.519,17.982,16.761,17.383,11.741,28.716,21.56,28.863,0,0,37.267,0,0,0,0,5.2,5.2,0,20.6,6.22,0,0,-16.81,49.794
22,7.9,0,1.9,39.578,14/10/2012,377.059,33.892,0,0,22,-21.729,0,0,9.19,0,0,0,0,18.333,18.58,18.25,10.804,17.383,11.748,28.716,21.609,29.058,0,0,37.417,0,0,0,0,5.2,5.2,0,20.8,6.2,0,0,9.998,39.37
23,-7.4,0,2.1,36.36,14/10/2012,346.391,34.188,0,0,23,3.662,0,0,3.256,0,0,0,0,18.264,18.519,17.92,0,0,11.829,28.952,21.528,29.085,0,0,37.728,0,0,0,0,5.2,5.2,0,21.8,6.3,0,0,-1.209,43.215
0,-3.3,0,0.6,29.186,15/10/2012,324.951,33.818,0,0,00,-5.005,0,0,5.146,0,0,0,0,18.418,0,18.519,0,0,12.107,29.482,21.931,29.336,0,0,38.217,0,0,0,0,5.2,5.2,0,21,6,0,0,2.893,45.379
1,-9.1,0,0,25.723,15/10/2012,314.061,34.484,0,0,01,-3.052,0,0,0,0,0,0,0,18.376,0,18.433,0,0,12.034,29.482,21.931,29.252,0,0,37.818,0,0,0,0,5.2,5.2,0,21.4,6.15,0,0,2.893,39.319
2,-2.4,0,0,25.821,15/10/2012,305.84,34.262,0,0,02,-6.104,0,0,0,0,0,0,0,18.361,0,18.226,0,0,8.95,27.715,21.818,27.777,0,0,37.487,0,0,0,0,5.2,5.2,0,21,6.2,0,0,0,39.319
3,-6.9,0,0,22.232,15/10/2012,303.625,34.336,0,0,03,-5.86,0,0,0,0,0,0,0,18.516,0,5.933,0,0,9.046,27.862,22.092,29.392,0,0,37.908,0,0,0,0,5.2,5.2,0,21,6.2,0,6.541,0,39.407
4,-6.7,0,0,22.115,15/10/2012,314.712,33.966,0,0,04,-6.836,0,0,0,0,0,0,0,18.333,0,0,0,0,8.848,27.42,21.77,29.419,0,0,37.017,0,0,0,0,5.2,5.2,0,19.6,6.2,0,15.531,0,50.557
5,-2.6,0,0,35.559,15/10/2012,339.89,34.114,0,0,05,1.465,0,0,0,0,0,0,0,18.319,0,16.81,0,0,8.848,27.096,17.29,29.03,0,0,37.468,0,0,0,0,5.2,5.2,0,21.3,6.2,0,25.439,0,50.882
6,6.1,0,0,29.487,15/10/2012,348.074,34.632,0,0,06,-14.161,0,0,0,0,0,0,0,18.445,18.787,16.993,0,0,8.921,27.332,16.049,29.113,0,0,38.038,0,0,0,0,5.2,5.2,0,21,6.15,0,25.3,0,39.416
7,-2.8,0,0,40.073,15/10/2012,367.254,34.558,0,0,07,-1.221,0,0,0,0,25.007,0,0,18.516,18.628,16.846,2.246,6.836,8.928,27.656,16.194,29.113,0,0,37.617,0,0,0,0,5.2,5.2,0,21.2,6.15,0,0,0,43.265
8,-4.9,0,0,40.253,15/10/2012,428.134,34.854,0,1.3,08,-7.569,0,0,0,0,24.665,0,24.993,18.348,18.592,16.858,16.883,17.383,8.994,27.656,15.034,27.054,0,0,37.267,0,0,0,0,5.2,5.2,0,21.2,6.1,0,0,0,47.831
9,11.3,0,0,36.766,15/10/2012,486.089,33.744,0,1.3,09,-42.238,0,0,0,16.202,21.684,19.004,17.692,18.278,18.348,16.626,16.712,17.383,8.782,28.422,18.821,22.684,0,0,37.487,30.068,0,0,0,5.2,5.2,0,21,6.1,0,13.805,23.988,47.831
10,-10.4,0,0,40.575,15/10/2012,508.319,34.706,0,1.3,10,0,0,0,0,16.954,17.883,19.729,18.827,18.348,18.641,16.675,16.895,16.309,7.442,27.479,19.175,20.179,0,0,37.377,30.095,0,0,0,5.2,5.2,0,21,6.1,0,29.92,5.896,47.831
11,-10.3,0,0,40.767,15/10/2012,526.133,35.002,0,1.9,11,3.784,0,0,0,18.868,19.565,17.336,16.721,18.432,18.775,16.626,16.834,17.383,7.39,27.361,18.837,20.179,0,0,36.568,30.165,0,0,0,5.2,5.2,0,20.9,5.8,0,47.678,1.685,47.831
12,-4.2,0,0,39.73,15/10/2012,506.929,34.336,0,2.5,12,-5.127,0,0,0,19.36,19.975,0,16.284,18.403,18.628,16.565,16.724,17.383,7.368,27.361,19.03,21.821,0,0,36.998,30.156,0,0,0,5.2,5.2,0,20.5,5.6,0,47.678,6.995,47.831
13,1.9,0,0.2,39.765,15/10/2012,490.618,33.966,0,3.8,13,-14.893,0,0,0,12.1,12.688,0,14.875,18.278,18.36,16.321,16.651,17.383,7.317,27.185,17.661,21.821,0,0,37.547,30.112,0,0,0,5.2,5.2,0,21,5.7,0,46.787,10.089,47.831
14,-13.6,0,0,39.329,15/10/2012,498.57,34.632,0,3.6,14,12.574,0,0,0,14.534,15.245,0,15.094,18.558,18.787,16.468,16.834,17.578,7.427,27.568,19.046,23.38,0,0,35.928,30.095,0,0,0,5.2,5.2,0,20.5,5.7,0,47.205,-1.813,47.831
15,-9.8,0,0,39.309,15/10/2012,501.317,34.706,0,2.5,15,12.452,0,0,0,18.102,18.594,0,16.667,18.445,18.567,17.933,17.054,17.383,7.449,27.096,19.353,21.654,0,0,37.317,30.112,0,0,0,5.2,5.2,0,21,5.7,0,47.483,0.696,47.831
16,-1.3,0,0,39.223,15/10/2012,488.079,34.336,0,2.6,16,0,0,0,0,15.477,13.426,0,14.889,18.222,18.714,17.725,16.993,17.48,9.207,25.535,18.805,21.654,0,0,37.518,30.227,0,0,0,5.2,5.2,0,21,5.7,0,47.455,7.691,47.831
17,-12.8,0,0,39.62,15/10/2012,466.127,35.076,0,2.7,17,18.067,0,0,0,0,11.526,0,16.038,18.586,18.726,17.884,16.944,17.578,10.708,26.301,19.369,28.028,0,0,37.237,10.037,0,0,0,5.2,5.2,0,22,5.8,0,47.511,-1.502,47.831
18,-10.6,0,0,43.325,15/10/2012,557.105,34.41,0,2.6,18,-1.709,0,0,0,16.913,15.272,20.85,20.563,18.516,18.775,17.945,16.968,17.48,10.503,27.332,18.998,27.722,0,0,37.508,39.376,0,0,0,5.2,5.2,0,20.6,6,0,47.511,4.083,48.635
19,-23.901,0,0,39.577,15/10/2012,549.907,35.002,0,2.6,19,34.181,0,0,0,18.499,15.286,19.797,19.715,18.236,18.738,17.872,16.993,17.48,10.569,27.803,19.079,27.694,0,0,37.138,39.306,0,0,0,5.2,5.2,0,21.5,6.1,0,47.511,-11.701,48.635
20,-20.301,0,0,40.198,15/10/2012,540.304,34.41,0,2.6,20,12.085,0,0,0,12.196,11.116,14.916,14.698,18.137,18.384,17.811,16.773,17.188,10.357,26.861,19.917,27.694,0,0,37.487,39.218,0,0,0,5.2,5.2,0,21.3,6.07,0,47.511,-5.402,48.522
21,-28.501,0,0,39.761,15/10/2012,476.69,34.78,0,2.7,21,39.918,0,0,0,7.479,7.793,0,14.903,18.361,18.47,17.896,16.785,17.285,10.305,27.479,19.933,27.694,0,0,37.317,10.02,0,0,0,5.2,5.2,0,21.1,6.07,0,47.149,-13.001,48.522
22,-16.6,0,0,39.335,15/10/2012,411.132,34.04,0,2.7,22,33.815,0,0,0,0,5.195,0,0,18.194,17.188,17.798,15.54,16.211,10.335,27.332,20.062,27.499,0,0,37.267,0,0,0,0,5.2,5.2,0,20.7,6.15,0,46.815,-7.013,48.522
23,-3.5,0,0,29.206,15/10/2012,368.303,34.188,0,0,23,-5.982,0,0,0,0,0,0,0,18.319,18.567,17.786,0,17.48,10.305,27.302,19.739,29.03,0,0,37.277,0,0,0,0,5.2,5.2,0,21.2,6.2,0,25.495,6.793,43.12
0,-14,0,0,29.323,16/10/2012,343.639,35.224,0,0,00,12.452,0,0,0,0,0,0,0,18.754,18.812,0,0,0,10.738,28.009,20.497,28.779,0,0,37.327,0,0,0,0,5.2,5.2,0,21,6.2,6.791,25.523,-1.502,43.212
1,-11,0,0,29.923,16/10/2012,335.314,35.076,0,0,01,11.475,0,0,0,0,0,0,0,18.418,0,0,0,0,10.518,26.065,20.271,26.497,0,0,37.298,0,0,0,0,5.2,5.2,0,21.1,6.15,25.523,25.69,0.385,43.245
2,-5.8,0,0,26.261,16/10/2012,329.769,34.484,0,0,02,-11.719,0,0,0,0,0,0,0,0,0,0,0,0,10.423,26.242,20.271,26.386,0,0,37.348,0,0,0,0,5.2,5.2,0,20.9,6.23,25.745,25.523,5.695,47.763
3,-6.8,0,0,29.536,16/10/2012,327.316,35.002,0,0,03,-7.813,0,0,0,0,0,0,0,0,0,0,0,0,8.753,27.244,19.82,27.415,0,0,37.667,0,0,0,0,5.2,5.2,0,21,6.23,25.773,24.966,4.285,43.182
4,-5,0,0,28.656,16/10/2012,334.627,33.892,0,0,04,-17.579,0,0,0,0,0,0,0,0,0,0,0,0,10.276,27.656,19.965,27.666,0,0,37.717,0,0,0,0,5.2,5.2,0,21.1,6.23,26.163,25.133,5.988,43.182
5,-3.6,0,0,39.425,16/10/2012,361.702,34.558,0,0,05,-10.62,0,0,0,0,0,0,0,16.849,1.282,0,0,0,10.452,27.42,20.174,27.694,0,0,37.877,0,0,0,0,5.2,5.2,0,20.8,6.3,25.356,25.523,7.086,50.457
6,-5.1,0,0,43.455,16/10/2012,368.742,32.762,0,0,06,0,0,0,0,0,0,0,0,18.333,19.41,0,0,0,10.591,27.774,20.416,28.028,0,0,37.338,0,0,0,0,5.2,5.2,0,20.9,6.3,25.356,25.523,5.988,43.044
7,-2.1,0,0,26.421,16/10/2012,372.543,32.608,0,0,07,0,0,0,0,0,25.253,0,0,16.681,18.665,0,0,0,10.379,27.037,19.014,26.246,0,0,36.727,0,0,0,0,5.2,5.2,0,20.6,6.15,25.523,25.356,6.592,49.975
8,-11.3,0,0,40.178,16/10/2012,437.998,34.262,0,0,08,2.319,0,0,0,0,10.774,0,0,16.695,18.628,15.332,17.554,17.285,10.393,25.977,19.111,26.219,0,0,37.638,0,0,0,0,5.2,5.2,0,21,6,25.356,25.105,-1.117,49.993
9,-7.7,0,0,40.403,16/10/2012,500.639,34.188,0,0,09,0,0,0,0,0,21.274,0,18.184,16.751,18.714,16.712,16.773,17.48,10.349,25.712,20.303,26.219,0,0,37.587,0,0,0,0,5.2,5.2,0,21,5.9,47.427,41.638,1.996,47.921
10,-20.401,0,0,39.613,16/10/2012,515.639,34.854,0,1.3,10,27.467,0,0,0,0,14.698,0,15.969,16.849,18.738,16.785,16.932,17.383,10.54,25.918,20.416,26.33,0,0,37.587,20.092,0,0,0,5.2,5.2,0,21,5.8,47.678,47.455,-5.713,50.655
11,-12.4,0,0,36.735,16/10/2012,533.261,34.41,0,1.3,11,6.592,0,0,0,0,9.256,0,25.116,17.031,18.653,16.749,17.054,17.578,10.481,26.242,20.658,23.324,0,0,37.008,30.218,0,0,0,5.2,5.2,0,20.8,5.8,47.928,47.399,3.699,47.08
12,-6.6,0,0,36.728,16/10/2012,529.602,34.854,0,1.3,12,-4.761,0,0,0,0,14.793,0,21.698,16.709,18.506,16.382,16.749,17.188,10.313,28.304,18.918,24.938,0,0,37.608,30.156,0,0,0,5.2,5.2,0,20.8,5.6,47.566,47.399,6.098,47.43
13,-8.7,0,0,36.751,16/10/2012,520.209,34.706,0,1.3,13,0,0,0,0,0,6.932,0,22.053,16.821,18.189,16.407,16.724,17.285,10.408,29.099,19.127,24.994,0,0,37.407,30.033,0,0,0,5.2,5.2,0,20.8,5.4,47.9,47.038,5.695,47.43
14,0.2,0,0,40.088,16/10/2012,527.078,34.854,0,1.3,14,-1.343,0,0,1.26,0,13.85,0,25.061,16.835,18.702,16.553,16.688,17.383,10.518,29.129,20.078,25.077,0,0,37.277,30.147,0,0,0,5.2,5.2,0,20.8,5.3,47.9,47.399,8.094,47.43
15,-6.4,1,1.7,39.963,16/10/2012,534.868,34.484,0,1.3,15,-15.503,0,0,0,0,8.19,0,25.089,16.751,18.274,16.248,16.578,17.285,10.24,28.334,20.239,24.688,0,0,36.878,30.139,0,0,0,5.2,0,0,20.8,5.7,47.845,47.399,8.789,47.43
16,-6.9,1.4,2.3,39.948,16/10/2012,517.08,34.41,0,1.3,16,-5.615,0,0,1.102,0,8.586,0,15.34,18.165,18.201,16.248,16.712,17.285,10.232,28.392,20.255,25.69,0,0,36.788,20.048,0,0,0,5.2,0,0,21.6,5.8,47.316,47.399,2.582,47.43
17,-4.4,1.5,0.3,39.881,16/10/2012,489.031,34.114,0,1.3,17,-6.592,0,0,0,0,6.891,0,15.094,18.068,17.457,16.321,16.651,17.188,10.291,28.54,20.094,27.109,0,0,36.467,0,0,0,0,5.2,0,0,21.6,5.8,47.399,47.427,4.083,47.43
18,-9.6,1.3,0.4,39.975,16/10/2012,566.541,34.484,0,1.3,18,0,0,0,0,11.553,14.288,15.45,15.135,18.039,17.505,17.64,16.675,17.285,10.232,30.189,20.207,27.582,0,0,36.788,20.084,0,0,0,5.2,5.2,0,21.6,6,47.399,47.399,0.586,47.43
19,-7.1,0.4,0,39.94,16/10/2012,561.724,34.558,0,1.3,19,4.639,0,0,0,11.854,14.411,15.395,15.135,18.306,18.702,17.872,16.749,17.383,10.452,30.396,20.464,27.805,0,0,37.478,20.092,0,0,0,5.2,5.2,0,22,5.9,47.399,47.399,2.783,47.43
20,-8.2,0,0,40.611,16/10/2012,546.393,34.41,0,1.2,20,-21.363,0,0,0,6.617,6.973,14.493,14.957,18.095,18.409,17.847,16.785,17.383,10.305,29.806,21.625,27.61,0,0,37.457,0,0,0,0,5.2,5.2,0,22.3,6,47.455,47.399,11.591,47.43
21,-2.4,0.1,0,40.499,16/10/2012,487.814,34.78,0,1.2,21,-13.55,0,0,0,0,7.301,0,0,18.207,18.482,17.933,16.773,17.285,10.415,29.983,21.431,27.833,0,0,37.267,0,0,0,0,5.2,5.2,0,22.2,6,47.845,47.399,8.899,47.43
22,3,0.1,0,40.596,16/10/2012,427.094,34.336,0,1.2,22,-17.212,0,0,0,0,6.699,0,0,16.779,17.115,17.798,15.406,16.113,10.298,29.718,21.157,27.527,0,0,37.338,0,0,0,0,5.2,5.2,0,21.5,0,25.523,25.467,10.584,48.396
23,-6.1,0.1,0,30.811,16/10/2012,382.771,34.114,0,0,23,-1.709,0,0,0.735,0,0,0,0,18.249,13.721,17.762,3.174,3.027,10.393,30.248,21.464,28.056,0,0,37.187,0,0,0,0,5.2,5.2,0,21.5,6,25.662,25.718,2.49,39.131
0,-15.3,3.8,2.3,40.762,17/10/2012,354.486,34.854,0,0,00,22.217,0,0,0,0,0,0,0,13.543,0,0,0,0,10.313,29.983,21.464,28.083,0,0,37.638,0,0,0,0,5.2,5.2,0,21.8,6.07,25.551,25.384,-5.914,43.544
1,-6.9,3.1,0.7,40.653,17/10/2012,343.781,34.262,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,10.598,30.396,21.77,27.833,0,0,37.818,0,0,0,0,5.2,5.2,0,21,6.07,25.551,25.439,3.699,44.961
2,-4.4,4.6,1.7,40.508,17/10/2012,344.711,33.596,0,0,02,-5.615,0,0,0,0,0,0,0,0,0,0,0,0,10.284,29.895,21.399,27.638,0,0,37.697,0,0,0,0,5.2,5.2,0,21.4,6.15,25.634,25.829,6.995,44.961
3,-7.9,0.1,0.6,33.815,17/10/2012,336.767,29.748,0,0,03,-7.324,0,0,0,0,0,0,0,0,0,0,0,0,10.269,29.63,21.206,27.722,0,0,37.837,0,0,0,0,5.2,5.2,0,21.3,6,25.634,25.133,3.699,45.818
4,10.1,0,0,41.13,17/10/2012,344.809,33.596,0,0,04,-35.524,0,0,0,0,0,0,0,6.905,0,0,0,0,10.423,30.543,21.609,28.223,0,0,36.618,0,0,0,0,0,5.2,0,21.3,6,25.551,25.94,18.494,44.821
5,-5.8,1.6,0,40.575,17/10/2012,367.948,31.378,0,0,05,-15.748,0,0,0,0,0,0,0,18.207,0,0,0,0,10.291,30.042,21.335,26.97,0,0,36.828,0,0,0,0,0,5.2,0,21.2,6,25.551,25.662,4.596,50.157
6,-7.8,0,0,40.343,17/10/2012,377.817,29.896,0,0,06,0,0,0,0,0,0,0,0,18.361,17.2,18.421,1.44,0,8.907,30.219,21.56,28.25,0,0,37.497,0,0,0,0,0,5.2,0,21,6.09,25.551,25.606,4.688,39.164
7,-7.2,0.4,0,43.204,17/10/2012,381.726,34.188,0,0,07,10.132,0,0,0,0,0,0,0,18.194,17.078,16.517,0,0,8.885,29.954,20.352,28.056,0,0,37.407,0,0,0,0,0,5.2,0,21.2,6.15,25.94,25.551,1.685,48.067
8,7,2.1,0.8,43.452,17/10/2012,435.898,33.596,0,0,08,-22.706,0,0,1.103,0,6.276,0,0,18.123,17.176,16.639,17.444,18.262,8.928,30.16,20.384,28.111,0,0,37.128,0,0,0,0,0,5.2,0,21,5.92,25.745,25.773,11.792,48.664
