,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,MTL,GSR,HEM,HPA1,HPA2,PHD,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
3,03,32.362,0,0,0,0,0,2.886,0,0,0,0,0,37.801,21.401,29.309,0,36.685,0,43.944,25.718,0,22.7,0,0,0,0,0,30.188,27.984,10.049,0,0,0,25.419,26.409,3.52,0,0,0,0,0,0,19,0,5.37,37.322,-41.871,-47.298,74.002,9.796,443.44,12/3/2016
4,04,32.362,0,0,0,0,0,2.813,0,0,0,0,0,37.201,22.301,27.365,0,50.62,0,43.385,25.606,0,16.799,0,0,0,0,0,29.986,26.532,12.291,0,0,0,25.058,25.878,3.534,0,0,0,0,0,0,17,0,5.3,40.753,-49.562,-56.929,82.603,20.49,448.19,12/3/2016
5,05,32.795,0,0,0,0,0,2.864,20.645,0,0,0,0,37.501,22.001,27.523,0.509,48.545,0,43.776,25.523,0,21.299,0,0,0,0,0,31.289,28.644,7.78,0,0,0,25.648,26.308,3.526,0,0,0,0,0,0,17,0,5.3,39.047,-54.567,-56.819,91.003,27.888,460.04,12/3/2016
6,06,29.795,0,0,0,0,0,12.217,35.58,0,0,0,0,38.601,19.601,31.83,3.436,47.589,0,43.212,25.3,0,21.299,0,0,0,0,0,30.009,29.172,7.082,8.354,0,0,25.679,25.828,3.515,0,0,0,0,0,0,17,0,5.3,0,-39.064,-44.469,77.002,20.087,446.85,12/3/2016
7,07,32.044,0,0,0,0,0,11.99,33.636,0,0,0,0,35.801,18.701,30.78,10.11,47.809,4.435,43.469,25.356,0,24.9,0,0,0,0,0,28.189,27.852,16.954,18.499,0,0,25.598,25.798,8.918,0,0,0,0,0,0,17,0,5.3,0,-37.721,-37.95,84.203,25.69,458.93,12/3/2016
8,08,32.327,0,0,0,0,0,12.005,32.016,0,0,0,0,32.401,20.201,30.254,46.317,50.267,15.721,43.3,25.244,0,26.7,0,0,0,0,0,32.929,26.928,13.248,14.575,0,0,25.648,25.459,8.904,0,0,0,0,0,0,16.7,0,5.06,0,-45.9,-40.806,84.203,29.096,509.63,12/3/2016
9,09,28.883,0,0,0,0,0,12.056,32.075,0,0,0,0,26.601,17.601,25.895,39.437,49.656,16.13,39.17,35.598,0,25.7,0,0,0,0,0,25.943,27.984,16.352,17.637,15.313,14.93,25.968,26.608,8.665,8.618,0,0,0,0,4.9,17.6,0,5,0,-46.144,-41.786,82.603,33.29,536.38,12/3/2016
10,10,28.087,0,0,0,0,0,11.895,31.751,0,0,0,0,21.401,13.3,24.056,39.437,51.733,0,34.093,46.954,0,25.799,0,0,0,0,0,28.594,29.832,23.653,24.651,19.825,19.579,25.289,25.628,8.771,8.716,0,0,0,0,4.9,17.2,0,4.9,12.282,-54.933,-53.249,94.803,45.1,550.61,12/3/2016
11,11,24.544,0,0,0,0,0,11.734,31.751,6.204,0,0,0,9,8.3,18.803,39.558,51.621,0,20.117,47.26,0,25.5,0,0,0,6.578,0,31.738,28.116,22.423,23.475,24.378,23.817,25.029,26.019,8.68,8.622,0,0,0,4.9,4.9,17,0,4.67,40.076,-67.751,-65.728,96.603,67,564.7,12/3/2016
12,12,19.069,17.899,0,0,0,0,11.682,30.337,19.288,0,0,0,5.6,4.9,14.968,39.558,51.349,0,14.82,47.121,0,16.4,0,0,0,6.603,0,30.772,28.248,21.548,22.176,20.167,20.112,25.209,26.138,8.791,8.756,0,0,0,4.9,4.9,17.2,0,4.6,40.076,-59.45,-58.824,80.002,60.298,561.18,12/3/2016
13,13,21.889,17.857,18.128,17.054,0,0,11.397,31.103,19.337,0,0,0,8.1,5.7,12.289,39.561,48,15.632,16.889,47.539,0,21.7,0,0,0,6.626,0,30.705,30.888,6.946,8.135,0,0,24.368,25.778,7.559,7.463,0,0,0,4.9,4.9,17,0,4.42,37.118,-56.276,-56.801,83.803,56.984,541.31,12/3/2016
14,14,18.238,12.577,18.372,17.212,0,0,11.47,31.044,18.273,0,0,0,4.6,4.2,10.714,36.484,51.35,16.203,11.197,46.926,0,0,0,0,0,6.603,0,31.94,31.812,14.37,15.764,0,0,24.958,26.118,3.561,3.513,0,0,0,4.9,4.9,17,0,4.51,37.452,-61.281,-60.72,83.703,63.594,510.95,12/3/2016
15,15,20.635,17.115,18.018,17.09,0,0,11.455,31.014,17.048,0,0,0,12.6,11.1,17.542,36.428,48.881,15.593,22.493,47.316,0,0,0,0,0,6.569,0,30.75,8.58,9.188,10.432,0,0,24.918,26.268,3.565,3.454,0,0,0,4.9,4.9,17,0,4.52,36.517,-58.84,-53.716,92.103,51.601,504.77,12/3/2016
16,16,25.479,0,0,0,0,0,11.25,32.252,15.614,0,0,0,8.3,6.4,20.326,45.498,49.01,15.6,16.62,47.177,0,16.899,0,0,0,6.593,0,30.031,9.636,14.957,16.174,0,0,24.538,26.628,8.858,8.823,0,0,0,4.9,4.9,17.5,0,4.6,37.239,-71.169,-66.561,92.303,64.089,507.15,12/3/2016
17,17,25.147,0,0,0,0,0,11.228,33.666,0,0,0,0,13.3,11.1,24.948,33.28,49.313,15.751,20.56,40.497,0,16.6,0,0,0,6.561,0,28.683,9.24,13.372,14.534,0,0,23.399,25.639,3.813,3.686,0,0,0,4.9,4.9,17.4,0,4.6,48.155,-56.398,-53.267,83.303,48.799,481.85,12/3/2016
18,18,25.123,0,0,0,0,0,11.507,33.695,0,0,0,0,22.701,15.601,22.953,35.105,49.228,15.855,35.411,37.881,0,16.799,0,0,0,6.583,0,31.379,6.468,15.286,16.667,0,0,24.609,26.648,3.504,3.381,0,0,0,4.9,4.9,17.5,0,4.67,47.309,-30.763,-39.653,74.002,28.382,503.71,12/3/2016
19,19,24.874,0,0,0,0,0,11.741,33.842,20.094,35.654,0,0,23.901,16.001,30.15,45.028,50.425,16.244,34.804,47.316,0,16.699,0,0,0,6.566,0,33.356,10.956,18.512,19.674,0,19.907,25.218,25.658,8.763,8.691,0,0,0,4.9,4.9,17.6,0,4.67,47.412,-27.955,-40.367,71.102,26.496,634.28,12/3/2016
20,20,28.496,0,0,0,0,0,11.756,34.166,9.024,35.626,0,0,32.401,19.001,31.41,44.659,51.411,16.375,42.924,47.511,0,17.299,0,0,0,0,0,29.402,10.164,14.711,15.969,0,15.217,25.178,25.778,3.398,5.51,0,0,0,4.9,4.9,17.3,0,4.9,47.612,-52.37,-57.012,91.703,37.391,627.3,12/3/2016
21,21,32.316,0,0,0,0,0,11.778,34.255,0,15.419,0,0,37.701,22.101,35.244,44.799,48.918,16.032,41.78,34.485,0,17,0,0,0,0,0,28.841,10.56,11.293,12.483,0,14.547,25.238,25.138,3.476,5.521,0,0,0,4.9,4.9,17.2,0,4.9,46.238,-52.858,-55.867,93.503,29.792,592.52,12/3/2016
22,22,32.335,0,0,0,0,0,11.844,34.255,0,0,0,0,36.901,19.801,37.976,34.627,48.652,15.759,41.029,25.189,0,17.299,0,0,0,0,0,28.728,16.764,7.123,8.244,0,0,25.549,25.868,8.456,8.107,0,0,0,0,0,17.6,0,5,45.955,-38.331,-46.995,82.203,18.293,537.92,12/3/2016
23,23,31.945,0,0,0,0,0,11.617,33.283,0,0,0,0,36.001,21.101,32.355,8.938,48.234,15.329,41.355,25.384,0,17.7,0,0,0,0,0,28.683,7.92,8.942,10.282,0,0,25.018,25.639,3.501,3.509,0,0,0,0,0,17.5,0,5.1,45.881,-51.759,-56.883,80.202,24.683,508.98,12/3/2016
0,00,32.37,0,0,0,0,0,10.349,0,0,0,0,0,37.101,22.501,34.457,0,47.736,11.199,43.977,25.328,0,17.1,0,0,0,0,0,30.009,11.22,6.973,8.149,0,0,25.289,25.698,3.501,3.509,0,0,0,0,0,17.3,0,5.1,44.763,-42.848,-48.726,75.502,14.887,464.83,13/3/2016
1,01,32.926,0,0,0,0,0,0,0,0,0,0,0,33.501,22.501,37.136,0,47.275,0,43.944,25.384,0,17.1,0,0,0,0,0,28.773,13.728,11.772,0,0,0,25.398,25.658,3.504,3.51,0,0,0,0,0,17.2,0,5.2,45.921,-69.582,-71.432,102.203,35.798,443.44,13/3/2016
2,02,33.441,0,0,0,0,0,0,0,0,0,0,0,37.001,20.901,37.923,0,47.637,0,43.6,25.495,0,18.399,0,0,0,0,0,29.065,12.276,7.219,0,0,0,25.639,26.268,3.487,0,0,0,0,0,0,17.3,0,5.3,44.225,-66.53,-67.669,100.403,36.293,432.71,13/3/2016
3,03,32.939,0,0,0,0,0,0,0,0,0,0,0,38.501,21.801,35.875,0,41.686,0,43.758,25.467,0,18.7,0,0,0,0,0,26.19,19.932,7.205,0,0,0,25.368,25.988,3.487,0,0,0,0,0,0,17.3,0,5.3,37.028,-54.201,-57.616,91.803,24.097,422.47,13/3/2016
4,04,32.29,0,0,0,0,0,0,0,0,0,0,0,32.701,20.401,26.209,0,42.991,0,42.899,25.3,0,19.8,0,0,0,0,0,29.043,15.312,9.584,0,0,0,25.598,25.868,3.487,0,0,0,0,0,0,17.9,0,5.3,48.429,-39.674,-44.295,65.302,15.693,426.09,13/3/2016
5,05,31.263,0,0,0,0,0,0,0,0,0,0,0,33.101,21.301,24.371,0,51.863,0,41.826,25.272,0,16.899,0,0,0,0,0,29.762,14.652,14.575,0,0,0,25.258,25.538,3.487,0,0,0,0,0,0,17.4,0,5.4,48.257,-48.83,-55.611,77.502,23.383,433.79,13/3/2016
6,06,29.853,0,0,0,0,0,0,0,0,0,0,0,23.901,17.001,28.416,0,41.614,0,41.942,25.328,0,17.999,0,0,0,0,0,29.357,18.48,14.684,0,0,0,25.209,26.588,3.487,0,0,0,0,0,0,17.2,0,5.3,47.757,-46.999,-50.548,78.202,29.499,403.97,13/3/2016
7,07,26.03,0,0,0,0,0,0,0,0,0,0,0,25.401,20.201,25.002,0,48.832,15.599,42.44,25.328,0,18.499,0,0,0,0,0,31.267,19.272,13.454,0,0,0,26.028,26.558,3.487,0,0,0,0,0,0,17.4,0,5.3,46.867,-45.167,-46.757,84.603,33.692,410.61,13/3/2016
8,08,29.788,0,0,0,0,0,9.024,0,0,0,0,0,24.301,19.501,29.046,0,50.048,15.74,38.359,25.439,0,18.3,0,0,0,0,0,29.919,13.728,23.817,0,0,0,25.509,25.769,3.549,0,0,0,0,0,0,17.4,0,5.2,48.282,-44.191,-39.534,82.903,30.396,423.15,13/3/2016
9,09,27.084,0,0,0,0,0,10.188,0,0,0,0,0,24.601,17.301,25.474,0,48.142,15.458,34.979,25.411,0,18.399,0,0,0,0,0,30.188,24.948,9.571,11.211,0,14.739,25.658,25.558,6.841,0,0,0,0,0,0,17.3,0,5.14,47.53,-46.266,-45.439,84.203,34.59,438.64,13/3/2016
10,10,28.009,0,0,0,0,0,10.276,0,0,0,0,0,24.201,17.201,25.369,0,48.843,15.492,33.765,25.523,0,18.599,0,0,0,0,0,31.222,26.4,6.617,7.862,0,14.752,25.549,25.589,9.102,0,0,0,0,0,0,17,0,5,47.119,-67.873,-64.263,100.903,49.788,444.93,13/3/2016
11,11,27.575,0,0,0,0,0,2.827,0,0,0,0,0,17.101,12.4,22.69,0,38.605,12.645,26.166,25.467,0,18.499,0,0,0,0,0,31.783,30.36,23.407,24.514,0,14.78,25.249,25.159,6.125,6.033,0,0,0,0,0,17.4,0,4.9,39.428,-74.465,-68.218,89.603,52.589,453.64,13/3/2016
12,12,22.341,0,0,0,0,0,2.791,0,0,0,0,0,22.101,13.2,20.168,0,38.854,12.645,26.019,25.773,0,18.499,0,0,0,0,0,31.379,29.568,15.477,16.831,16.106,15.217,25.898,24.978,5.187,5.056,0,0,0,0,0,17.2,0,4.75,48.585,-78.738,-72.274,97.303,54.787,457.57,13/3/2016
13,13,25.341,0,0,0,0,0,2.805,0,0,0,0,0,17.401,12.2,22.165,0,38.089,12.429,28.545,25.857,0,21,0,0,0,0.787,0,30.548,24.552,15.409,16.735,15.381,14.288,25.898,25.589,3.436,3.413,0,0,0,0,0,17.3,0,4.6,48.585,-79.47,-73.446,94.803,53.395,457.11,13/3/2016
14,14,26.732,0,0,0,0,0,2.783,0,0,0,0,0,17.201,11.9,25.316,0,49.113,0,29.702,25.829,0,22.1,0,0,0,6.623,0,29.559,29.964,8.86,10.104,15.668,14.711,26.188,25.388,4.017,3.872,0,0,0,0,0,17.2,0,4.9,48.585,-79.104,-70.287,96.703,52.095,456.9,13/3/2016
15,15,26.675,0,0,0,0,0,0,0,0,0,0,0,11.3,10.3,23.793,0,50.333,0,24.125,25.912,0,22.1,0,0,0,6.59,0,29.088,28.644,23.366,24.296,14.848,13.987,25.858,25.589,6.355,6.256,0,0,0,0,0,17.2,0,4.5,47.441,-76.418,-72.97,102.903,60.793,454.28,13/3/2016
16,16,19.358,0,0,0,0,0,0,0,0,0,0,0,13.5,10.8,22.428,0,53.041,6.33,25.291,25.857,0,22.399,0,0,0,6.605,0,31.896,31.416,19.565,20.755,15.313,14.137,25.798,25.728,8.69,8.684,0,0,0,0,0,17,0,4.6,48.065,-62.868,-60.939,89.603,53.194,458.31,13/3/2016
17,17,18.455,0,0,0,0,0,11.822,0,0,0,0,0,14.8,12.6,19.171,0,48.79,15.767,28.641,25.912,0,22.2,0,0,0,6.591,0,26.976,29.7,14.301,15.737,0,15.627,25.318,25.558,8.844,8.775,0,0,0,0,0,17.2,0,4.67,47.841,-43.458,-51.445,76.502,38.893,444.83,13/3/2016
18,18,28.243,0,0,0,0,0,10.804,33.342,0,0,0,0,26.901,17.801,28.311,11.844,50.194,16.604,35.523,25.745,0,22.3,0,0,0,6.61,0,27.852,29.964,6.658,7.848,0,0,25.398,25.428,3.511,3.539,0,0,0,0,4.9,17.4,0,4.67,41.793,-34.303,-47.737,87.803,32.997,474.4,13/3/2016
19,19,29.394,0,0,0,0,0,10.474,33.312,0,36.016,0,0,26.001,16.901,28.836,46.453,48.844,15.058,38.013,25.801,0,21.799,0,0,0,6.593,0,26.639,27.984,11.868,13.235,15.491,16.024,25.618,25.509,8.814,8.776,0,0,0,4.9,4.9,17.8,0,4.9,46.353,-28.321,-38.563,73.002,20.087,616.08,13/3/2016
20,20,28.975,0,0,0,0,0,10.481,33.371,0,20.791,0,0,33.701,16.401,32.355,47.403,49.638,15.673,42.927,25.467,0,22.3,0,0,0,0,0,28.683,29.436,14.766,15.983,15.491,16.024,25.419,25.039,6.519,6.534,0,0,0,0,4.9,17.2,0,5,47.05,-48.585,-56.243,85.003,34.498,622.86,13/3/2016
21,21,32.824,0,0,0,0,0,11.712,33.194,0,0,0,0,38.101,22.101,38.869,34.995,49.136,15.423,43.854,25.523,0,22.3,0,0,0,0,0,29.851,29.304,13.877,15.354,0,13.727,26.038,25.268,6.496,6.495,0,0,0,0,0,17,0,5.1,48.007,-36.134,-49.284,89.503,23.493,576.97,13/3/2016
22,22,32.648,0,0,0,0,0,12.122,17.463,0,0,0,0,37.501,22.401,36.505,3.227,49.58,15.69,42.666,25.634,0,22.499,0,0,0,0,0,30.435,29.7,7.629,8.86,0,0,25.688,25.628,6.497,6.504,0,0,0,0,0,17.2,0,5.1,45.515,-22.828,-33.033,69.302,6.995,506.27,13/3/2016
23,23,32.631,0,0,0,0,0,0,0,0,0,0,0,31.301,19.501,35.612,0,51.337,0,43.437,25.634,0,22.7,0,0,0,0,0,31.02,30.36,12.592,13.877,0,0,25.868,25.178,3.56,3.457,0,0,0,0,0,17,0,5.2,45.416,-35.768,-42.775,69.602,13.184,471.46,13/3/2016
0,00,32.254,0,0,0,0,0,0,0,0,0,0,0,28.801,20.201,31.567,0,47.338,9.275,40.904,25.384,0,22.599,0,0,0,0,0,27.111,29.172,8.504,0,0,0,25.498,25.098,3.511,3.462,0,0,0,0,0,17,0,5.2,47.69,-60.915,-70.983,102.203,39.186,441.07,14/3/2016
1,01,27.528,0,0,0,0,0,0,0,0,0,0,0,25.401,19.201,29.676,0,49.335,15.806,38.189,25.411,0,22.7,0,0,0,0,0,26.235,27.324,23.544,0,0,0,27.478,23.789,3.527,0,0,0,0,0,0,17.2,0,5.3,47.734,-23.682,-37.327,68.702,18.586,429.11,14/3/2016
2,02,26.607,0,0,0,0,0,0.293,0,0,0,0,0,23.001,15.701,23.426,0,48.914,16.111,31.255,25.495,0,22.3,0,0,0,0,0,28.728,31.284,23.366,0,0,0,26.218,25.128,3.516,0,0,0,0,0,0,17.3,0,5.4,47.192,-22.462,-36.769,64.602,21.699,414.18,14/3/2016
3,03,23.612,0,0,0,0,0,11.983,0,0,0,0,0,15.401,12.4,22.481,0,49.236,15.855,26.581,25.606,0,22.399,0,0,0,0,0,29.717,31.548,20.577,0,0,0,26.279,24.989,3.493,0,0,0,0,0,0,17.2,0,5.4,47.271,-29.054,-43.461,63.202,28.199,413.15,14/3/2016
4,04,21.657,0,0,0,0,0,11.8,34.137,0,0,0,0,15.701,12.2,17.49,0,48.565,15.638,25.86,25.384,0,22.1,0,0,0,0,0,30.435,29.172,16.27,0,0,0,26.008,25.048,3.539,0,0,0,0,0,0,17.3,0,5.4,39.794,-29.054,-40.44,68.602,37.886,406.51,14/3/2016
5,05,20.445,0,0,0,0,0,11.88,34.255,0,15.698,0,0,19.801,14,17.752,16.976,53.087,16.215,30.921,25.467,0,14.999,0,0,0,0,0,0,33.396,9.912,0,0,0,26.128,25.249,8.748,0,0,0,0,0,4.9,17.4,0,5.4,49.526,-30.641,-37.428,66.502,27.796,445.96,14/3/2016
6,06,19.583,0,0,0,0,0,10.672,33.842,0,35.793,0,0,24.001,14.3,17.49,17.159,31.011,10.041,28.822,25.495,0,22.1,0,0,0,0,0,0,31.152,18.034,0,0,0,26.858,24.998,3.568,0,0,0,0,0,0,17.4,0,5.5,48.273,-41.871,-48.808,70.802,31.697,454.26,14/3/2016
7,07,16.629,0,0,0,0,0,10.62,33.96,0,35.793,0,0,28.001,18.701,17.175,39.85,47.929,14.593,40.104,25.328,0,22.3,0,0,0,0,0,0,31.416,7.67,0,0,0,25.428,25.719,3.561,0,0,0,0,0,0,17.6,0,5.4,47.852,-35.524,-40.989,88.503,40.486,463.15,14/3/2016
8,08,21.581,0,0,0,0,0,12.049,33.931,0,35.793,0,0,26.701,18.101,25.422,38.885,48.601,15.896,37.122,25.523,0,22.2,0,0,0,0,0,19.227,29.568,10.76,0,0,0,25.029,25.968,3.561,0,0,0,0,0,0,17.5,0,5.22,41.096,-71.535,-58.861,101.703,51.601,516.84,14/3/2016
9,09,30.388,0,0,0,0,0,10.672,31.338,0,35.793,0,0,21.701,16.901,18.12,37.899,49.931,15.826,32.006,35.459,0,22.3,0,0,0,0,0,28.841,29.436,8.901,10.186,0,0,25.478,25.639,5.001,4.894,0,0,0,4.9,0,17.6,0,5.15,47.795,-63.356,-53.45,89.003,44.093,555.89,14/3/2016
10,10,30.656,0,0,0,0,0,12.034,30.779,0,35.654,0,0,23.801,16.301,20.274,42.535,48.981,15.803,33.44,35.626,0,23.699,0,0,0,0,0,28.077,32.076,15.86,17.35,0,0,25.438,25.698,4.473,4.355,0,0,0,4.9,0,17.4,0,5,46.962,-92.654,-83.151,106.903,56.288,609.79,14/3/2016
11,11,31.569,0,0,0,0,0,12.034,30.838,0,34.374,0,0,18.501,13.8,22.427,41.404,52.25,16.392,25.518,43.475,0,21.899,0,0,0,0,0,29.919,27.456,23.721,24.05,15.915,15.368,26.468,25.549,6.613,6.462,0,0,0,4.9,0,17.3,0,4.83,47.988,-60.793,-54.805,87.303,44.99,624.34,14/3/2016
12,12,24.796,0,0,0,0,0,9.243,32.104,0,34.374,0,0,13.6,10.5,22.165,40.876,50.536,16.32,22.036,47.316,0,23.3,0,0,0,0,0,26.078,30.228,13.03,14.288,15.34,14.383,25.948,25.108,8.235,8.15,0,0,0,4.9,3,17.1,0,4.75,47.553,-75.686,-65.032,81.703,48.396,615.9,14/3/2016
13,13,23.247,0,0,0,0,0,9.243,31.869,3.497,34.346,0,0,10.4,8.2,19.906,39.465,48.467,14.732,20.3,46.815,0,23.599,0,0,6.662,0,0,30.346,31.152,10.774,12.073,15.6,14.588,26.078,25.298,8.554,8.426,0,0,0,4.9,0,17.2,0,4.6,45.95,-66.042,-60.601,81.102,49.989,591.86,14/3/2016
14,14,26.235,0,0,0,0,0,11.866,31.869,18.031,34.151,0,0,10.3,8.6,20.694,40.783,48.489,15.057,15.584,47.65,0,23.8,0,0,6.648,0,0,28.616,29.832,19.428,20.604,15.709,14.889,26.178,25.188,8.711,8.672,0,0,0,4.9,0,17,0,4.51,47.438,-70.193,-65.307,82.803,52.297,631.84,14/3/2016
15,15,20.861,13.922,0,0,0,0,11.895,31.633,18.869,34.847,0,0,7.5,7.8,18.594,46.86,47.335,15.005,18.377,47.399,0,24.6,0,0,6.652,0,0,28.661,32.34,15.122,16.461,19.934,19.374,26.128,24.678,6.534,6.537,0,0,0,4.9,0,17.5,0,4.6,46.971,-70.07,-65.618,79.302,51.692,646.59,14/3/2016
16,16,18.437,16.359,0,0,0,0,11.917,31.486,18.37,35.57,0,0,4.5,6.9,16.281,42.53,49.128,15.965,19.272,47.678,0,24,0,0,6.615,0,0,29.492,32.472,11.731,13.03,20.221,19.88,25.098,25.289,6.375,6.347,0,0,0,4.9,0,17.2,0,4.6,48.422,-52.248,-51.527,67.402,41.292,625.18,14/3/2016
17,17,20.173,0,0,0,0,0,11.968,31.309,0,35.682,0,0,4.2,7.3,20.274,45.284,48.412,15.666,20.958,47.845,0,24.5,0,0,6.611,0,0,30.009,30.624,10.418,11.744,15.327,15.354,25.188,25.218,3.926,3.839,0,0,0,4.9,0,17.4,0,4.77,47.553,-44.801,-46.959,66.802,45.997,565.41,14/3/2016
18,18,25.748,0,0,0,0,0,11.888,33.4,0,35.598,0,0,15.501,10,25.317,45.281,32.535,10.466,30.411,35.348,0,24.4,0,0,6.628,0,0,30.772,30.096,6.809,7.93,0,0,25.408,25.598,3.563,3.475,0,0,0,0,0,17.2,5,4.77,37.045,-44.313,-50.053,57.102,22.285,555.19,14/3/2016
19,19,31.131,0,0,0,0,0,12.027,33.489,0,35.877,0,0,35.801,22.501,32.198,45.795,51.19,16.436,43.682,47.622,0,24.099,0,0,6.606,0,0,26.505,32.472,11.239,12.852,0,16.379,25.608,25.428,3.583,3.497,0,0,0,0,0,17.5,0,4.8,48.204,-22.95,-29.728,52.102,-1.502,668.62,14/3/2016
20,20,33.257,0,0,0,0,0,11.836,33.636,0,35.793,0,0,39.201,20.501,37.819,45.736,50.529,16.333,43.761,47.566,0,24.199,0,0,6.648,0,0,29.739,31.284,7.506,8.655,0,15.846,23.879,24.958,3.554,3.451,0,0,0,0,0,17.9,0,4.7,47.55,-40.162,-46.62,77.502,17.597,657.54,14/3/2016
21,21,33.398,0,0,0,0,0,11.814,35.168,0,35.793,0,0,37.901,21.101,38.396,46.31,40.603,13.261,43.917,25.356,0,26.3,0,0,0,0,0,29.447,30.096,8.764,9.967,0,0,25.228,26.168,3.554,3.455,0,0,0,0,0,17,0,5,48.227,-24.781,-30.882,65.202,3.497,603.2,14/3/2016
22,22,32.911,0,0,0,0,0,11.975,35.05,0,35.793,0,0,38.501,21.901,36.085,17.862,40.871,13.229,43.452,25.606,0,22.9,0,0,0,0,0,27.673,28.908,6.781,7.656,0,0,25.079,25.809,3.593,3.462,0,0,0,0,0,17,0,5.14,46.846,-21.973,-29.527,78.002,15.491,532.1,14/3/2016
23,23,31.521,0,0,0,0,0,12.034,35.286,0,0,0,0,36.801,20.101,36.243,0,49.788,15.901,43.682,25.69,0,26.399,0,0,0,0,0,32.143,29.7,8.313,0,0,0,25.368,26.069,3.572,3.392,0,0,0,0,0,17.6,0,5.12,42.261,-18.921,-30.506,71.902,9.998,494.5,14/3/2016
0,00,31.47,0,0,0,0,0,11.91,0,0,0,0,0,35.601,20.401,30.569,0,52.6,16.944,43.78,25.551,0,25.799,0,0,0,0,0,32.816,30.756,7,0,0,0,25.138,26.138,5.944,0,0,0,0,0,0,17.5,0,5.22,48.167,-34.791,-44.697,90.303,27.393,455.11,15/3/2016
1,01,31.691,0,0,0,0,0,0,0,0,0,0,0,35.801,21.201,38.134,0,52.417,16.791,42.795,25.662,0,25.6,0,0,0,0,0,30.638,32.34,7.52,0,0,0,24.758,25.329,3.523,0,0,0,0,0,0,17,0,5.3,46.204,-26.124,-38.71,80.602,19.593,447.34,15/3/2016
2,02,32.566,0,0,0,0,0,0,0,0,0,0,0,39.301,22.501,38.239,0,27.841,0,43.8,25.578,0,25.6,0,0,0,0,0,32.232,33,6.658,0,0,0,25.438,26.738,3.528,0,0,0,0,0,0,17,0,5.3,46.085,-49.44,-51.399,91.503,24.885,435.87,15/3/2016
3,03,32.806,0,0,0,0,0,0,0,0,0,0,0,39.001,22.501,37.136,0,34.593,0,43.496,25.662,0,23.2,0,0,0,0,0,29.829,32.34,6.412,0,0,0,24.998,26.078,3.535,0,0,0,0,0,0,17.4,0,5.37,30.94,-58.351,-59.593,92.903,29.298,431.05,15/3/2016
4,04,33.168,0,0,0,0,0,0,0,0,0,0,0,39.101,22.501,34.719,0,41.875,0,43.662,25.69,0,26.499,0,0,0,0,0,26.572,30.756,7.506,0,0,0,25.039,26.388,3.531,0,0,0,0,0,0,17.3,0,5.37,47.079,-41.871,-45.045,84.503,20.289,438.9,15/3/2016
5,05,32.801,0,0,0,0,0,1.062,0,0,0,0,0,38.501,22.101,33.669,0,54.305,10.025,43.852,25.662,0,25.999,0,0,0,0,0,27.223,29.568,9.188,0,0,0,25.098,26.478,8.653,0,0,0,0,0,0,17.2,0,5.37,48.081,-59.938,-64.986,102.203,40.193,467.38,15/3/2016
6,06,32.422,0,0,0,0,0,12.276,23.561,0,0,0,0,36.101,22.501,35.927,0,40.547,12.75,43.85,24.966,0,26.3,0,0,0,0,0,31.424,33.528,7.287,0,0,0,25.318,25.868,3.517,0,0,0,0,0,0,17,0,5.37,45.478,-49.684,-58.065,104.803,39.9,469.06,15/3/2016
7,07,33.004,0,0,0,0,0,12.188,35.61,0,0,0,0,38.301,21.901,36.768,0,43.401,13.83,43.29,25.384,0,20.899,0,0,0,0,0,33.513,31.416,7.383,0,0,0,24.438,24.418,3.517,0,0,0,0,0,0,17.7,0,5.45,36.972,-60.549,-61.022,113.803,46.583,470.57,15/3/2016
8,08,32.991,0,0,0,0,0,12.29,32.635,0,3.507,0,0,37.001,21.701,33.616,10.3,52.438,16.475,43.239,25.606,0,26.399,0,0,0,0,0,31.222,30.228,24.952,0,0,0,26.518,25.788,3.55,0,0,0,0,0,0,17.2,0,5.14,48.809,-61.159,-55.007,99.703,38.289,539.81,15/3/2016
9,09,33.214,0,0,0,0,0,10.642,32.31,0,34.513,0,0,33.401,22.101,34.772,45.179,46.396,14.349,42.071,25.718,0,26.399,0,0,0,0,0,31.761,27.192,7.752,9.106,0,0,29.327,28.998,3.553,0,0,0,0,0,2,17,0,5.06,45.761,-60.305,-51.198,102.903,33.399,583.78,15/3/2016
10,10,32.833,0,0,0,0,0,10.606,32.399,0,34.513,0,0,33.901,22.401,35.665,41.291,44.351,14.228,40.853,25.634,0,25.899,0,0,0,0,0,13.185,30.36,12.004,13.235,0,0,28.859,28.818,7.291,7.249,0,0,0,0,4.9,17.2,0,4.91,45.956,-85.33,-71.441,114.003,48.085,603.23,15/3/2016
