,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
8,8,0,0,0,0,0,0,0,0,0,0,26.801,16.601,22.848,0,46.657,0,29.523,25.578,0,0,32.232,23.3,7.205,0,0,0,31.958,31.817,0,0,0,0,0,0,0,0,30.292,3.784,0,-48.801,0,377.007,21/4/2013
9,9,0,0,0,0,0,0,0,0,0,0,25.101,17.901,20.537,0,46.4,0,30.072,25.69,0,0,32.592,23,7.807,0,0,0,32.408,32.128,0,0,0,0,0,0,0,0,32.857,-17.701,0,-26.401,0,394.454,21/4/2013
10,10,0,0,0,0,0,0,0,0,0,0,17.701,14,17.648,0,46.759,0,26.876,25.634,0,0,32.524,20.5,7.944,0,0,0,31.567,31.968,0,0,0,0,0,0,0,0,44.953,-14.649,0,-36.301,0,394.605,21/4/2013
11,11,0,0,0,0,0,9.925,0,0,0,0,20.401,11.1,15.809,12.574,47.169,0,24.808,25.634,0,0,33.984,21.1,5.66,0,0,0,32.438,32.018,0,0,0,0,0,0,0,0,38.865,-15.87,0,-25.101,0,398.394,21/4/2013
12,12,0,0,0,0,0,9.69,0,0,0,0,11,6.5,10.188,20.345,47.118,0,20.468,25.606,0,0,17.992,22.2,8.969,0,18.922,0,31.788,31.588,0,0,0,0,0,0,0,0,44.611,-7.691,0,-44.801,0,399.528,21/4/2013
13,13,0,0,0,0,0,9.302,31.014,0,0,0,9.9,6.9,11.344,13.032,47.016,0,15.892,25.439,0,0,25.471,22.5,8.737,0,0,0,31.158,31.378,0,0,0,0,0,0,0,0,37.809,-7.691,0,-39.901,0,396.723,21/4/2013
14,14,0,0,0,0,0,9.309,18.759,0,0,0,32.201,22.101,31.724,0,41.683,0,41.002,25.634,0,0,26.819,23.4,0,0,0,0,31.428,31.768,0,0,0,0,0,0,0,0,36.514,23.56,8.506,-59.802,0,400.078,21/4/2013
15,15,0,0,0,0,0,0,0,0,0,0,34.501,19.301,31.988,0,47.374,0,39.621,25.801,0,0,30.615,22,7.602,0,0,0,31.638,31.898,0,0,0,0,0,0,0,0,29.029,7.691,0,-46.101,0,394.154,21/4/2013
16,16,0,0,0,0,0,0,0,0,0,0,32.701,19.901,36.505,0,40.402,0,39.266,25.857,0,0,32.322,20,7.328,0,0,0,31.867,31.918,0,0,0,0,0,0,0,0,30.229,1.343,0,-34.401,0,389.072,21/4/2013
17,17,0,0,0,0,0,0,0,0,0,0,32.501,17.901,37.924,0,47.477,0,39.396,25.662,0,0,32.053,20,7.137,0,0,0,31.578,31.448,0,0,0,0,0,0,0,0,27.613,0,0,-22.701,0.494,384.195,21/4/2013
18,18,0,0,0,0,0,10.584,0,0,0,0,27.901,15.401,30.517,0,40.094,0,41.153,25.801,0,0,32.682,21,8.395,0,16.42,0,31.628,28.928,0,0,0,0,0,0,0,0,41.786,-13.062,0,1.4,-29.005,439.041,21/4/2013
19,19,0,0,0,0,0,9.991,31.898,21.689,35.932,0,26.201,16.701,30.202,0,47.58,0,40.182,25.773,0,0,30.233,20,7.069,0,15.094,0,31.557,31.647,0,0,0,0,0,0,19.7,5.7,42.144,-5.005,0,0.2,-26.917,539.555,21/4/2013
20,20,0,0,0,0,0,10.056,32.576,0,35.932,0,32.501,16.201,33.301,0,47.58,0,40.402,25.912,0,0,30.391,20,21.178,0,24.296,0,32.008,31.768,0,0,0,0,0,0,19.7,5.8,50.387,7.08,0,0,-33.601,541.848,21/4/2013
21,21,0,0,0,0,0,9.873,32.045,0,0,0,32.701,20.501,35.822,0,47.58,0,41.144,25.745,0,0,32.524,21,18.594,0,24.884,0,31.857,31.848,0,0,0,0,0,0,19.2,5.8,48.202,0,0,6.7,-29.518,516.595,21/4/2013
22,22,0,0,0,0,0,10.078,9.657,0,0,0,33.301,19.701,32.303,0,47.887,0,40.261,25.773,0,0,32.39,19,6.809,0,0,0,31.668,31.728,0,0,0,0,0,0,18.6,5.67,42.121,-5.982,0,6.6,-29.408,455.669,21/4/2013
23,23,0,0,0,0,0,10.056,0,0,0,0,24.501,14,17.857,0,46.964,0,31.296,25.773,0,0,31.199,20,6.604,0,0,0,31.788,31.228,0,0,0,0,0,0,18.2,5.6,37.734,-14.039,0,-0.4,-21.406,415.297,21/4/2013
0,0,0,0,0,0,0,10.049,0,0,0,0,14.2,11.1,15.966,0,47.323,0,23.163,25.745,0,0,32.367,21,7.52,0,0,0,31.578,31.338,0,0,0,0,0,0,19.8,5.72,49.437,-3.906,0,-6,-16.608,391.049,22/4/2013
1,1,0,0,0,0,0,9.991,0,0,0,0,12,10.5,9.453,0,47.528,0,19.052,25.662,0,0,28.728,20,10.309,0,0,0,32.128,29.598,0,0,0,0,0,0,19.8,5.76,50.5,-11.231,0,0.9,-7.013,373.201,22/4/2013
2,2,0,0,0,0,0,10.086,0,0,0,0,7.7,5.8,14.601,0,47.5,15.717,12.32,25.69,0,0,32.12,20,7.821,0,0,0,31.288,32.268,0,0,0,0,0,0,19.8,5.67,37.827,-11.353,0,3.8,-3.113,363.306,22/4/2013
3,3,0,0,0,0,0,0,0,0,0,0,17.901,12.1,18.068,0,47.5,8.744,21.864,25.773,0,0,30.84,18.3,0,0,0,0,31.217,31.768,0,0,0,0,0,0,19.7,5.76,22.639,-10.62,0,-2,-17.817,365.811,22/4/2013
4,4,0,0,0,0,0,0,0,0,0,0,25.901,17.501,21.43,0,47.5,7.565,31.109,25.885,0,0,30.57,20.1,0,0,0,0,31.138,31.928,0,0,0,0,0,0,19.8,5.84,22.587,-4.273,0,6.8,-16.004,368.948,22/4/2013
5,5,0,0,0,0,0,0,0,0,0,0,31.201,19.301,27.47,0,47.5,14.435,31.018,25.885,0,0,29.851,20,0,0,0,0,31.898,31.997,0,0,0,0,0,0,20,5.84,43.516,-14.283,0,30.301,-3.003,395.792,22/4/2013
6,6,0,0,0,0,0,9.91,32.369,0,0,0,33.501,21.701,31.305,0,47.5,7.77,41.093,25.773,0,0,31.312,20.2,0,0,0,0,32.148,32.158,0,0,0,0,0,0,19.9,5.8,23.541,0,0,37.101,-3.204,396.504,22/4/2013
7,7,0,0,0,0,0,9.976,32.104,0,0,0,30.001,19.101,26.892,0,47.5,16.845,37.253,25.885,0,0,31.626,20.5,0,0,0,0,31.777,31.127,0,0,0,0,0,0,19.3,5.76,50.071,3.052,0,36.401,-1.007,412.351,22/4/2013
8,8,0,0,0,0,0,9.991,32.31,1.386,0,0,26.401,19.101,23.373,34.472,47.5,16.691,30.921,25.829,0,0,32.816,20,22.805,0,0,0,31.987,31.228,0,0,0,0,5.2,0,18.8,5.6,50.609,0,0,25.301,-4.614,477.072,22/4/2013
9,9,17.872,19.08,14.356,0,0,8.562,30.867,19.304,36.099,0,24.201,16.801,20.379,49.752,47.5,16.691,25.262,25.718,0,0,32.232,23,8.217,0,0,0,31.878,31.508,0,0,0,0,5.2,0,20.3,5.44,43.135,21.485,0,23.601,-4.706,532.974,22/4/2013
10,10,18.039,18.604,16.114,0,0,8.54,30.278,18.837,35.626,0,24.801,17.801,21.062,49.552,47.5,16.127,28.101,25.745,0,0,31.267,21,7.739,0,0,0,32.008,31.387,0,0,0,0,5.2,0,20,5.44,37.648,0,0,27.001,-1.611,557.519,22/4/2013
11,11,18.039,18.445,16.028,0,0,8.306,30.278,18.724,35.264,0,20.101,13.9,16.649,35.466,47.5,16.691,19.345,25.801,0,0,31.873,20,17.829,0,14.424,0,32.688,31.588,0,0,0,0,5.2,0,20,5.4,47.338,-14.039,0,24.601,8.899,578.847,22/4/2013
12,12,17.984,18.946,16.37,7.971,0,9.91,29.482,19.385,35.904,0,14.4,11.9,21.902,35.17,47.5,17.05,14.484,26.052,0,0,33.333,19,19.141,0,15.969,0,32.128,31.477,0,0,0,0,5.2,0,20,5.4,50.528,8.423,0,7.9,-4.303,575.544,22/4/2013
13,13,17.745,18.494,16.309,16.895,0,9.456,28.422,19.095,36.322,0,15,9.9,19.328,34.78,47.5,16.589,17.217,26.107,0,0,31.761,19,18.827,0,0,0,32.878,30.487,0,0,0,0,5.2,0,20,5,50.376,2.808,0,21.901,8.185,544.553,22/4/2013
14,14,18.053,18.628,16.456,17.042,12.28,9.427,28.451,19.32,37.491,0,10.6,8.1,22.217,42.557,47.5,16.948,15.152,25.968,0,0,29.874,22,22.778,0,0,0,31.828,30.648,0,0,0,0,5.2,0,20,4.9,50.245,3.662,0,11.4,0.293,582.572,22/4/2013
15,15,17.969,18.628,15.979,16.932,18.75,9.119,27.42,19.208,37.407,0,6.7,6.2,17.122,39.265,47.5,17.358,10.809,25.885,0,0,30.143,21,13.194,0,20.686,0,32.608,31.047,0,0,0,0,5.2,0,20,4.9,49.75,9.888,0,4.5,0.293,579.044,22/4/2013
16,16,17.998,18.628,14.893,17.017,18.55,9.046,27.479,19.143,37.352,0,15.301,10,16.124,43.028,47.5,17.153,17.634,26.135,0,0,32.974,18.3,9.42,0,17.172,0,31.997,31.907,0,0,0,0,5.2,0,19.6,5,37.902,9.522,0,14.1,2.985,564.406,22/4/2013
17,17,17.773,18.421,15.992,14.441,0,8.98,29.836,19.24,37.046,0,16.401,12.9,17.7,43.023,47.5,17.512,23.636,25.634,0,0,31.469,18,7.438,0,0,0,32.077,30.478,0,0,0,0,5.2,0,20,5,37.729,13.062,0,25.601,4.083,519.332,22/4/2013
18,18,16.485,16.602,0,0,0,9.39,31.162,19.369,37.018,0,22.301,10.7,23.006,12.268,47.5,8.334,27.466,25.606,0,0,32.749,17,7.465,0,0,0,30.787,29.318,0,0,0,0,5.2,0,20,5.1,41.927,-11.841,0,27.601,3.388,504.037,22/4/2013
19,19,18.053,18.506,17.798,16.541,0,9.866,33.017,20.481,37.491,0,16.401,6.2,22.427,53.118,47.5,16.333,21.083,25.662,0,0,32.277,18,8.641,0,24.761,0,31.867,30.898,0,0,0,0,5.2,0,20,5.4,42.364,-10.376,0,16.101,3.186,614.421,22/4/2013
20,20,17.969,18.531,17.969,16.858,0,9.807,33.194,21.012,37.491,0,23.101,8.7,24.004,53.729,47.5,17.102,30.265,25.801,0,0,32.008,15,18.088,0,0,0,31.938,31.108,0,0,0,0,5.2,0,19.7,5.66,41.492,4.517,0,16.901,-3.717,597.657,22/4/2013
21,21,0,18.519,17.762,0,0,9.734,33.165,21.399,37.24,0,17.801,12.1,24.108,53.851,47.5,16.896,33.692,25.745,0,0,33.064,19,10.473,0,0,0,31.857,31.687,0,0,0,0,5.2,0,19.6,5.83,41.492,9.033,0,18.701,-4.413,550.336,22/4/2013
22,22,0,0,0,0,0,9.763,33.165,21.254,0,0,23.101,16.801,27.628,53.691,47.5,7.822,36.118,25.773,0,0,30.638,21,7.78,0,0,0,31.428,31.398,0,0,0,0,5.2,0,19.9,5.58,44.882,4.883,0,26.801,-2.802,482.842,22/4/2013
23,23,0,0,0,0,0,9.859,33.342,0,0,0,23.101,18.601,25.264,22.152,47.5,16.486,36.677,25.718,0,0,28.594,19.2,0,0,0,0,32.018,31.548,0,0,0,0,5.2,0,19.7,5.83,37.697,-8.911,0,28.401,-2.216,441.685,22/4/2013
0,0,0,0,0,0,0,10.086,33.636,0,0,0,20.601,15,24.213,0,47.5,16.896,31.154,26.079,0,0,31.222,17,0,0,0,0,32.048,31.978,0,0,0,0,0,0,19.5,5.72,37.779,-11.963,0,24.901,-2.014,413.256,23/4/2013
1,1,0,0,0,0,0,9.778,0,0,0,0,25.201,18.401,13.813,0,47.5,16.743,24.708,25.801,0,0,31.132,20.3,0,0,0,0,31.768,31.238,0,0,0,0,0,0,19.2,5.81,41.375,-22.34,0,24.801,1.282,392.937,23/4/2013
2,2,0,0,0,0,0,9.947,0,0,0,0,13.3,11.7,15.914,16.286,47.5,7.924,25.186,26.163,0,0,31.222,13.6,0,0,0,0,32.178,31.268,0,0,0,0,5.2,0,20.1,5.92,48.151,-14.893,0,12.1,-1.611,389.2,23/4/2013
3,3,0,0,0,0,0,9.822,0,0,0,0,16.901,12.1,11.239,0,46.964,0,27.999,25.773,0,0,34.187,23.1,0,0,0,0,31.468,31.387,0,0,0,0,5.2,0,19.9,5.92,42.52,-15.748,0,12.5,-3.406,381.741,23/4/2013
4,4,0,0,0,0,0,0,0,0,0,0,25.901,17.801,21.219,0,47.5,7.565,33.808,25.69,0,0,32.008,20,0,0,0,0,31.987,31.658,0,0,0,0,0,0,19.8,5.92,38.679,-7.813,0,14.9,-13.715,386.306,23/4/2013
5,5,0,0,0,0,0,10.086,5.297,0,0,0,32.501,18.901,25.474,0,47.5,15.358,34.526,25.69,0,0,29.425,14.7,0,0,0,0,32.178,31.748,0,0,0,0,5.2,0,19.8,5.92,39.18,-15.381,0,28.701,-6.317,414.47,23/4/2013
6,6,0,0,0,0,0,10.188,32.87,0,0,0,29.101,19.401,23.478,0,47.5,17.255,40.465,25.745,0,0,29.02,20,0,0,0,0,31.987,31.378,0,0,0,0,0,0,19.8,5.92,48.364,4.028,0,32.501,-0.604,406.142,23/4/2013
7,7,0,0,0,0,0,9.91,31.78,0,0,0,22.601,16.401,21.902,0,47.5,17.307,34.834,25.69,0,0,31.761,19.3,0,0,0,0,32.008,32.037,0,0,0,0,5.2,0,19.9,5.84,50.523,-18.311,0,43.901,9.998,416.876,23/4/2013
8,8,0,0,0,0,0,10.21,31.191,0,10.91,0,17.601,14.9,29.046,49.095,47.5,17.307,31.575,25.718,0,0,31.132,19,25.54,0,0,0,32.098,30.238,0,0,0,0,5.2,0,19.7,5.76,50.49,8.911,0,21.501,-4.706,478.505,23/4/2013
9,9,0,0,0,0,0,9.983,30.867,18.998,36.211,0,18.201,13.9,24.161,53.962,47.5,16.435,24.933,25.885,0,0,30.638,19,9.366,10.405,0,0,32.088,30.698,0,0,0,0,5.2,0,19.2,5.44,46.59,-2.319,0,21.901,-3.113,533.179,23/4/2013
10,10,0,0,16.468,0,0,10.254,31.545,19.578,36.739,0,19.701,14.8,28.678,53.833,47.5,16.435,21.671,25.745,0,0,32.816,12,18.376,19.524,0,0,32.128,30.657,0,0,0,0,5.2,0,19,5.44,38.184,10.743,0,7.4,-14.209,559.836,23/4/2013
11,11,0,18.616,15.87,0,0,8.423,30.248,19.063,36.405,0,16.301,12.9,25.579,53.774,47.5,15.666,24.937,25.773,0,0,31.154,19.4,9.858,10.856,0,0,31.928,31.038,0,0,0,0,5.2,0,19.9,5.2,45.609,-9.766,0,17.001,1.593,574.389,23/4/2013
12,12,0,18.494,17.908,0,0,8.218,30.072,18.982,36.322,0,18.801,15,27.26,52.466,47.5,15.717,27.813,25.801,0,0,32.165,19,6.905,7.725,0,0,32.268,31.068,0,0,0,0,5.2,0,20,5.13,45.609,-8.789,0,23.301,2.783,570.743,23/4/2013
13,13,0,18.641,17.872,0,0,9.471,29.659,19.224,37.38,0,15.201,11.9,20.011,41.744,47.5,16.743,22.218,25.773,0,0,32.569,19,18.991,20.167,0,0,32.098,30.848,0,0,0,0,5.2,0,19.9,5.05,47.021,11.597,0,12.7,0.494,551.42,23/4/2013
14,14,7.423,18.555,17.469,0,0,9.163,29.011,20.013,36.962,0,10.6,7.6,19.696,48.211,47.5,15.769,16.176,25.69,0,0,32.21,19,19.196,20.153,16.12,0,32.937,30.877,0,0,0,0,5.2,0,20,4.9,46.541,-7.935,0,18.701,7.691,586.256,23/4/2013
15,15,16.653,18.592,17.53,0,0,9.06,29.041,20.094,37.185,0,16.001,8.7,17.858,48.354,47.5,16.281,10.468,25.773,0,0,30.368,18,16.311,17.364,15.518,0,33.208,30.577,0,0,0,0,5.2,0,19.9,5.04,46.541,1.709,0,9.2,0.293,579.172,23/4/2013
16,16,4.272,11.744,17.396,0,0,9.053,28.952,20.062,36.934,0,23.301,13.5,21.902,48.507,47.5,15.871,11.814,25.801,0,0,27.74,18.2,11.963,12.907,15.204,0,32.568,30.328,0,0,0,0,5.2,0,19.7,5.01,46.253,-17.212,0,33.801,9.485,564.109,23/4/2013
17,17,0,0,0,0,0,9.243,29.247,19.578,37.129,0,33.601,20.101,21.85,48.127,47.5,16.794,37.626,25.578,0,0,27.066,18.5,7.998,0,0,0,31.857,29.528,0,0,0,0,5.2,0,18.5,5.13,41.92,12.329,0,22.501,-18.513,515.756,23/4/2013
18,18,0,0,0,0,0,9.287,28.216,0,35.988,0,37.501,22.201,38.029,26.243,47.5,17.409,43.873,25.551,0,0,25.404,17,0,0,0,0,32.388,29.838,0,0,0,0,5.2,0,19,5.13,47.947,0,0,29.001,-16.315,508.664,23/4/2013
19,19,0,0,0,0,0,9.712,30.219,20.368,37.24,0,36.801,22.201,34.194,49.726,47.5,16.127,42.189,25.523,0,0,25.943,20,7.205,8.053,24.542,0,32.128,30.168,0,0,0,0,5.2,0,20.2,5.36,40.554,-13.55,0,28.201,-11.609,610.533,23/4/2013
20,20,0,0,0,0,0,9.632,31.574,0,37.157,0,27.801,20.101,37.556,43.373,47.5,16.076,42.944,25.634,0,0,32.816,19,18.362,19.36,19.415,4.731,32.287,31.437,0,0,0,0,5.2,0,20,5.4,47.559,-4.395,0,35.401,-6.903,589.709,23/4/2013
21,21,0,0,0,0,0,9.998,32.576,0,0,0,34.901,22.101,37.241,43.966,47.5,16,43.972,25.634,0,0,31.918,19.5,0,25.307,0,16.708,32.207,31.838,0,0,0,0,5.2,0,20,5.5,47.847,0,0,36.001,-13.916,539.284,23/4/2013
22,22,0,0,0,0,0,9.917,32.517,0,0,0,34.501,19.801,37.871,44.047,47.5,16.076,41.114,25.69,0,0,30.728,20,0,8.381,0,0,31.628,31.398,0,0,0,0,5.2,0,20,5.6,47.062,10.01,0,32.701,-10.511,476.831,23/4/2013
23,23,0,0,0,0,0,10.02,32.929,0,0,0,33.101,20.401,32.303,7.168,47.5,17.563,41.22,25.662,0,0,32.143,20,0,0,0,0,31.188,31.378,0,0,0,0,5.2,0,20,5.5,50.409,7.08,0,32.001,-9.101,441.982,23/4/2013
0,0,0,0,0,0,0,10.005,18.17,0,0,0,35.801,22.401,33.143,0,47.5,7.822,42.613,25.523,0,0,32.929,20,0,0,0,0,32.148,31.047,0,0,0,0,0,0,20,5.6,41.342,0,0,33.501,-8.808,412.768,24/4/2013
1,1,0,0,0,0,0,0,0,0,0,0,35.901,22.101,33.984,0,47.5,8.078,42.297,25.551,0,0,32.412,24.1,0,0,0,0,32.337,31.418,0,0,0,0,0,0,19.8,5.67,26.427,-7.569,0,31.601,-10.108,394.435,24/4/2013
2,2,0,0,0,0,0,0,0,0,0,0,33.601,22.501,25.264,0,47.5,6.488,40.211,25.662,0,0,31.716,12.7,0,0,0,0,32.268,31.168,0,0,0,0,0,0,20.2,5.76,30.815,-17.701,0,25.901,-4.907,385.66,24/4/2013
3,3,0,0,0,0,0,0,0,0,0,0,31.501,21.801,28.889,0,47.5,9.206,41.699,25.745,0,0,33.692,13.9,0,0,0,0,32.708,31.358,0,0,0,0,0,0,20,5.84,26.316,-15.87,0,34.301,-6.006,383.384,24/4/2013
4,4,0,0,0,0,0,0,0,0,0,0,29.001,22.001,26.84,0,47.5,15.563,41.547,25.718,0,0,31.828,12,0,0,0,0,32.478,31.368,0,0,0,0,0,0,20,5.8,29.694,-10.132,0,29.501,-7.91,380.14,24/4/2013
5,5,0,0,0,0,0,10.005,0,0,0,0,24.601,17.801,24.108,11.364,47.5,15.205,41.415,25.773,0,0,32.749,20.1,0,0,0,0,32.488,31.347,0,0,0,0,5.2,0,20,5.9,48.874,-22.095,0,45.001,11.884,413.058,24/4/2013
6,6,0,0,0,0,0,9.888,0,0,0,0,19.101,15.301,24.79,26.601,47.5,16.127,38.999,25.801,0,0,32.637,23.4,0,0,0,0,32.258,31.557,0,0,0,0,5.2,0,18.8,5.9,45.486,-11.841,0,38.701,11.188,405.038,24/4/2013
7,7,0,0,0,0,0,9.954,29.924,0,0,0,26.301,18.501,22.585,26.597,47.5,7.668,38.329,25.69,0,0,28.391,15.9,0,0,0,0,32.448,31.557,0,0,0,0,5.2,0,20.5,5.8,39.931,-3.784,0,28.401,1.19,421.572,24/4/2013
8,8,0,0,0,0,0,9.793,28.952,4.576,0,0,28.001,18.801,24.423,44.215,47.5,15.769,33.224,25.801,0,0,30.099,3.5,0,9.516,0,0,32.368,30.168,0,0,0,0,5.2,0,20,5.67,48.511,7.935,0,5.4,-23.109,478.956,24/4/2013
9,9,0,0,0,0,0,8.496,29.541,19.046,36.155,0,25.901,18.401,20.116,53.329,47.5,16.896,30.606,25.745,0,0,31.985,5,0,22.3,0,0,32.547,30.868,0,0,0,0,5.2,0,20.2,5.44,42.008,-6.348,0,19.801,-4.505,537.531,24/4/2013
10,10,0,0,16.541,0,0,8.679,29.689,19.965,34.958,0,27.801,19.701,29.519,46.668,47.5,16.794,37.839,25.773,0,0,32.435,19,0,8.778,0,0,32.178,31.567,0,0,0,0,5.2,0,20,5.36,44.665,-4.883,0,29.401,-8.918,562.882,24/4/2013
11,11,15.196,18.433,16.37,0,0,8.365,29.541,20.239,34.207,0,16.301,13,18.593,46.34,47.5,16.999,23.429,25.745,0,0,29.425,18.5,0,21.329,15.928,0,31.777,31.528,0,0,0,0,5.2,0,20,5.28,50.447,0,0,12.2,0,584.227,24/4/2013
12,12,16.723,18.628,16.334,16.883,0,8.277,29.011,20.239,34.318,0,9.4,9.6,17.385,45.899,47.5,16.794,19.127,25.773,0,0,32.053,19,0,19.838,16.749,0,31.878,31.268,0,0,0,0,5.2,0,20.1,5.13,49.42,10.498,0,-5.3,0,581.229,24/4/2013
13,13,16.611,18.567,16.163,16.834,0,9.602,28.569,20.319,34.346,0,8.8,8.2,14.549,52.742,47.5,16.435,18.758,25.718,0,0,33.288,19.3,0,7.561,16.379,0,32.178,31.418,0,0,0,0,5.2,0,20,4.95,45.848,-1.343,0,15.6,5.09,566.858,24/4/2013
14,14,16.695,18.421,15.87,16.944,18.59,9.156,28.363,19.127,34.624,0,7.9,6.8,15.284,53.093,47.5,16.743,11.726,25.745,0,0,31.693,20,13.549,14.561,0,0,31.817,31.208,0,0,0,0,5.2,0,20,4.97,46.455,1.221,0,4.1,-0.916,593.386,24/4/2013
15,15,16.555,18.36,16.028,16.797,18.54,8.885,27.597,19.079,34.123,0,8.2,5,13.917,53.265,47.5,16.333,11.055,25.634,0,0,32.614,20,10.159,11.088,0,0,32.287,31.058,0,0,0,0,5.2,0,20,5,50.566,0,0,9.5,5.182,575.658,24/4/2013
16,16,16.359,18.421,15.992,0,8.76,8.958,27.509,20.577,34.29,0,6,5.3,16.492,53.254,47.5,15.82,14.505,25.551,0,0,33.198,14,15.395,16.338,0,0,32.108,31.708,0,0,0,0,5.2,0,20,5,45.682,0,0,1.8,0.494,566.501,24/4/2013
17,17,0,9.436,0,0,0,8.892,28.569,17.467,34.374,0,9.8,7.6,18.593,53.055,47.5,15.769,14.24,25.606,0,0,30.323,19.6,11.69,12.647,0,0,32.167,31.228,0,0,0,0,5.2,0,20,5.04,48.01,-15.259,0,21.401,12.799,517.849,24/4/2013
18,18,0,0,0,0,0,9.148,29.099,0,0,0,35.301,21.701,33.248,53.461,47.5,17.255,29.699,25.578,0,0,33.153,25.9,0,16.065,0,0,32.037,30.998,0,0,0,0,5.2,0,20,5.2,47.387,-2.319,0,25.301,-8.405,520.089,24/4/2013
19,19,0,0,0,0,0,10.027,32.252,20.658,36.238,0,38.901,22.601,39.289,53.218,47.5,16.64,43.91,25.662,0,0,30.57,19.2,0,7.205,15.874,0,32.238,29.757,0,0,0,0,5.2,0,20,5.44,47.866,-4.883,0,31.101,-11.609,606.402,24/4/2013
20,20,0,0,0,0,0,10.108,32.576,21.109,0,0,39.201,22.601,38.396,53.371,47.5,17.922,43.765,25.634,0,0,31.312,20.8,0,24.05,25.034,0,32.117,30.208,0,0,0,0,5.2,0,19.7,5.8,48.091,-4.517,0,21.301,-18.806,613.235,24/4/2013
21,21,0,0,0,0,0,9.866,31.957,21.544,0,0,39.101,22.501,38.029,53.303,47.5,16.076,43.73,25.634,0,0,31.356,20.1,0,14.082,0,0,32.278,30.348,0,0,0,0,5.2,0,20,5.81,44.594,0,0,24.501,-17.304,559.06,24/4/2013
22,22,0,0,0,0,0,9.822,31.692,0,0,0,36.501,22.601,35.718,36.791,47.5,15.512,43.021,25.662,0,0,30.188,14.4,0,8.737,0,0,32.358,30.248,0,0,0,0,0,0,20.8,5.81,38.615,-15.015,0,41.601,-2.911,487.46,24/4/2013
23,23,0,0,0,0,0,9.859,32.281,0,0,0,37.201,22.601,36.61,0,47.5,16.743,43.906,25.69,0,0,29.919,13.2,0,7.151,0,0,32.488,30.487,0,0,0,0,0,0,20.7,5.6,39.436,1.587,0,32.901,-11.811,440.698,24/4/2013
0,0,0,0,0,0,0,9.844,0,0,0,0,36.401,20.401,34.929,0,47.5,15.461,43.071,25.634,0,0,29.245,16.1,0,0,0,0,32.148,29.728,0,0,0,0,0,0,20.7,5.6,46.674,-21.851,0,51.102,3.79,416.202,25/4/2013
1,1,0,0,0,0,0,0.154,0,0,0,0,38.101,22.501,34.246,0,47.5,17.255,43.972,25.606,0,0,29.739,18,0,0,0,0,32.538,30.577,0,0,0,0,0,0,20.5,5.6,37.831,3.418,0,29.101,-15.912,400.56,25/4/2013
2,2,0,0,0,0,0,0,0,0,0,0,35.601,22.601,38.029,0,47.5,16.948,42.891,25.606,0,0,30.885,15,0,0,0,0,32.778,30.858,0,0,0,0,0,0,21,5.7,31.041,-3.418,0,30.601,-9.302,394.424,25/4/2013
3,3,0,0,0,0,0,0,0,0,0,0,33.501,22.401,28.52,0,48.041,0,42.95,25.801,0,0,27.65,14.5,0,0,0,0,32.398,30.168,0,0,0,0,0,0,20.3,5.8,47.694,-12.94,0,34.401,-6.903,386.498,25/4/2013
4,4,0,0,0,0,0,0,0,0,0,0,29.601,20.601,22.27,0,47.5,16.486,41.338,25.662,0,0,32.906,19.1,0,0,0,0,32.408,31.588,0,0,0,0,0,0,19.8,5.8,47.588,-2.808,0,28.301,-6.006,389.028,25/4/2013
5,5,0,0,0,0,0,10.108,32.664,0,0,0,30.801,20.701,25.946,0,47.5,16.179,39.868,25.606,0,0,30.817,18.6,0,0,0,0,32.077,31.188,0,0,0,0,0,0,20,5.84,40.149,-3.418,0,31.501,-6.006,421.696,25/4/2013
6,6,0,0,0,0,0,9.851,31.751,0,0,0,28.001,18.301,20.694,2.405,47.5,16.127,36.464,24.855,0,0,31.806,18.2,0,0,0,0,31.947,31.408,0,0,0,0,5.2,0,19.8,5.92,40.651,-8.301,0,40.501,8.991,403.916,25/4/2013
7,7,0,0,0,0,0,10.188,32.929,0,0,0,30.101,17.501,30.989,8.89,41.017,0,33.464,25.69,0,0,30.009,19.5,0,0,0,0,32.207,30.978,0,0,0,0,0,0,19.3,5.84,41.607,-12.452,0,28.701,-2.6,415.843,25/4/2013
8,8,0,0,0,0,0,10.188,31.309,0.967,0,0,31.001,20.701,33.405,50.198,47.426,0,18.3,25.773,0,0,33.131,19.1,0,11.963,0,0,31.698,29.538,0,0,0,0,5.2,0,20.5,5.7,49.734,0,0,22.501,-9.705,476.431,25/4/2013
9,9,0,0,0,0,0,10.013,29.512,19.143,36.461,0,32.201,20.801,36.558,46.954,47.272,0,19.985,25.996,0,0,32.008,19.5,7.424,8.367,0,0,32.207,31.508,0,0,0,0,5.2,0,20,5.5,40.284,5.005,0,20.601,-11.115,518.794,25/4/2013
