,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,TCPI-L9150,TPC
4,-33.501,9.8,10,0,30/11/2012,349.751,49.358,0,17.94,0,04,43.458,32.232,17.292,8.874,0,0,0,0,0,0,0,0,0,11.726,30.779,0,0,0,38.687,0,0,0,0,0,5.2,0,18.3,5.92,0,25.829,-33.711,44.06
5,-28.701,12.5,9.2,0,30/11/2012,374.732,49.58,0,19.733,0,05,36.866,31.379,17.16,26.262,0,0,0,0,0,0,0,0,0,12.049,30.867,0,0,0,39.007,0,0,0,0,0,5.2,0,18.3,6.14,0,25.467,-34.608,45.445
6,-17.101,24.701,12.4,0,30/11/2012,371.019,43.29,0,25.777,0,06,34.303,32.053,19.536,28.153,0,0,0,0,0,0,0,0,0,11.961,30.72,0,0,0,38.718,0,0,0,0,0,0,0,18.4,5.91,0,25.745,-34.205,36.652
7,-30.301,26.101,18.001,0,30/11/2012,394.618,50.246,0,27.799,0,07,68.728,32.3,20.196,27.155,0,0,0,0,0,0,0,0,0,11.858,30.425,0,0,0,38.867,0,0,0,0,0,5.2,0,19.3,5.95,0,25.69,-48.415,45.542
8,-29.901,31.401,19.501,32.341,30/11/2012,456.24,44.252,0,28.17,0,08,60.549,32.929,19.932,26.892,0,0,0,0,0,0,0,0,0,10.496,29.041,21.625,0,0,38.068,0,0,0,0,5.2,5.2,0,19,5.59,0,25.69,-52.315,39.245
9,-31.201,19.401,11.1,50.409,30/11/2012,493.03,49.95,0,22.719,0,09,75.93,32.839,18.084,16.965,0,12.784,0,0,18.683,0,2.21,0,0,8.972,28.834,20.4,34.902,0,38.857,0,0,0,0,5.2,5.2,0,19.4,5.59,0,25.69,-42.61,46.96
10,-36.901,10.6,9.9,50.538,30/11/2012,530.374,49.95,0,15.925,0,10,48.463,33.176,20.328,16.912,0,9.201,0,0,18.319,11.707,16.639,0,0,10.335,28.658,20.4,33.065,0,37.738,0,0,0,0,5.2,5.2,0,19.4,5.67,0,25.411,-40.815,46.849
11,-39.701,12.6,11,47.487,30/11/2012,531.477,50.172,0,9.053,0,11,80.325,32.682,18.48,17.332,0,19.948,0,17.172,17.017,17.164,16.565,0,0,10.452,29.158,20.577,33.316,0,38.687,0,0,0,0,5.2,5.2,0,19.2,5.59,0,25.495,-45.705,46.849
12,-54.602,5,4.8,49.531,30/11/2012,521.19,50.098,0,6.354,0,12,90.945,32.884,16.236,11.8,0,9.283,0,15.354,18.474,17.09,16.456,0,17.578,10.144,29.335,22.189,33.622,0,38.237,0,0,0,0,5.2,5.2,0,18,5.21,0,25.495,-47.114,46.849
13,-42.301,6.3,6.3,50.252,30/11/2012,526.232,50.32,0,7.616,0,13,43.58,31.693,7.26,13.341,0,7.547,0,0,18.249,16.993,16.517,0,16.211,10.313,29.011,20.755,32.787,0,37.908,0,0,0,0,5.2,5.2,0,19.2,5.21,0,25.495,-37.703,50.13
14,-46.801,1.1,0,50.407,30/11/2012,521.92,50.172,0,3.28,0,14,45.045,16.891,14.784,0,0,26.196,0,22.833,18.333,17.017,16.504,0,16.113,8.738,28.834,20.416,34.791,0,37.168,0,0,0,0,5.2,5.2,0,19.2,5.13,0,25.495,-26.405,49.957
15,-50.502,1,0.1,50.856,30/11/2012,517.927,50.172,0,3.829,0,15,57.741,32.412,12.936,2.572,0,9.762,0,16.188,18.236,16.846,16.48,0,17.383,10.262,28.952,21.737,35.209,0,37.547,0,0,0,0,5.2,5.2,0,19.1,5.21,0,25.495,-32.301,50.181
16,-34.401,27.801,8.7,50.723,30/11/2012,512.973,43.068,0,24.222,0,16,84.719,30.301,17.952,9.978,0,0,0,0,18.249,16.968,16.81,0,17.383,11.734,30.602,21.995,34.958,0,38.468,0,0,0,0,5.2,5.2,0,19,5.44,0,25.578,-44.807,38.154
17,-37.601,29.801,6.7,39.248,30/11/2012,499.256,43.29,0,25.219,0,17,63.112,29.762,19.8,23.163,0,0,0,0,18.6,0,0,0,1.465,11.734,31.603,21.947,34.596,0,37.518,0,0,0,0,5.2,5.2,0,19.1,5.44,0,25.439,-52.113,37.829
18,-54.402,16.901,11.7,50.469,30/11/2012,577.711,50.098,0,24.125,0,18,89.724,29.312,17.292,30.044,0,22.997,0,0,18.529,17.933,17.566,0,0,11.873,32.222,22.028,34.596,0,37.917,0,0,0,0,5.2,5.2,0,18.8,5.59,0,25.3,-59.603,47.738
19,-38.401,15.301,9.5,50.262,30/11/2012,557.062,49.802,0,15.385,0,19,56.642,24.977,13.728,14.653,0,21.342,0,20.016,18.222,17.029,16.675,0,0,11.639,31.515,21.592,34.902,0,37.648,0,0,0,0,5.2,5.2,0,18.4,5.63,0,25.439,-41.31,49.936
20,-29.801,17.701,15.701,50.344,30/11/2012,533.389,50.024,0,24.562,0,20,53.346,30.728,17.688,23.425,0,0,0,0,18.361,0,17.957,0,0,11.763,31.545,21.834,34.429,0,38.397,0,0,0,0,5.2,5.2,0,18.6,5.67,0,25.272,-42.116,50.417
21,-62.702,17.301,10.1,50.853,30/11/2012,511.611,50.172,0,11.793,0,21,90.579,30.997,18.48,6.879,0,0,0,0,18.403,0,18.506,0,0,12.115,32.193,23.558,35.153,0,38.047,0,0,0,0,5.2,5.2,0,18.6,6,0,25.606,-55.208,49.124
22,-39.901,9.7,3.7,50.767,30/11/2012,440.523,50.32,0,12.434,0,22,49.806,33.243,14.124,12.394,0,0,0,0,0,0,0,0,0,11.99,32.075,23.623,21.125,0,38.527,0,0,0,0,5.2,5.2,0,18.6,5.9,0,25.523,-36.604,39.379
23,-18.901,18.201,8.7,50.771,30/11/2012,408.022,42.846,0,6.955,0,23,12.696,32.165,15.312,11.134,0,0,0,0,0,0,0,0,0,11.953,32.104,22.785,0,0,37.338,0,0,0,0,0,5.2,0,18.6,6,0,25.523,-18.513,37.717
