,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PEN4,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
2,37.701,37.101,22.701,0,5/3/2013,342.727,0,0,38.569,0,02,-17.335,12.579,23.892,35.843,12.319,13.221,0,0,0,0,0,0,0,0,0,0,0,0,33.038,32.337,0,0,0,0,0,0,0,20.1,6.3,25.829,25.411,0,-7.105,0
3,40.001,34.801,22.601,0,5/3/2013,336.896,0,0,38.796,0,03,-17.335,16.936,24.552,34.63,9.871,10.856,0,0,0,0,0,0,0,0,0,0,0,0,33.358,33.197,0,0,0,0,0,0,0,20.1,6.3,25.606,25.829,0,-3.314,0
4,45.901,39.001,22.701,0,5/3/2013,344.741,0,0,38.348,0,04,-23.438,12.871,24.42,34.82,12.975,14.014,0,0,0,0,0,0,0,0,0,0,0,0,33.528,33.258,0,0,0,0,0,0,0,20.1,6.38,25.384,25.773,0,1.19,0
5,42.301,37.501,21.901,8.585,5/3/2013,374.082,0,0,38.568,0,05,-20.875,12.691,26.532,34.51,23.051,23.844,0,0,0,0,0,0,0,0,0,0,0,0,32.918,32.948,0,0,0,0,0,0,0,20.1,6.37,25.467,25.912,0,-2.911,0
6,40.701,36.701,22.601,8.444,5/3/2013,389.657,48.544,0,39.597,0,06,-12.085,4.852,25.344,33.21,8.996,10.008,0,14.807,0,0,0,0,0,0,0,0,0,0,33.157,33.208,0,0,0,0,0,0,0,20.1,6.38,25.411,25.718,0,-4.816,0
7,35.001,35.401,22.401,8.409,5/3/2013,382.295,43.216,0,35.715,0.9,07,-9.644,12.421,23.628,34.02,13.071,14,0,0,0,0,0,0,0,0,0,0,0,0,33.208,32.738,0,0,0,0,0,0,0,20,6.29,25.439,25.773,0,-4.212,0
8,28.501,35.301,22.501,8.362,5/3/2013,432.14,49.802,4.588,37.974,2.6,08,1.465,13.904,29.436,35.09,17.911,19.182,0,24.35,0,0,0,0,0,0,0,0,0,0,31.918,32.337,0,0,0,0,0,0,0,20,6.23,25.439,25.551,0,-9.412,0
9,23.501,38.001,22.301,8.407,5/3/2013,487.093,51.208,16.798,32.743,2.2,09,1.587,12.758,23.496,31.567,18.772,19.962,0,23.585,0,0,0,0,0,0,0,0,0,0,32.788,32.547,0,0,0,0,0,0,0,20,6,25.634,25.467,0,-13.807,47.383
10,30.701,31.201,19.501,22.865,5/3/2013,495.938,50.69,16.502,38.286,2.7,10,1.831,11.5,24.948,31.41,15.368,16.311,0,15.231,0,0,0,0,0,0,30.602,0,0,0,32.677,32.417,0,0,0,0,0,0,0,19.7,5.84,25.606,25.3,0,-7.306,47.272
11,25.901,30.901,18.601,38.703,5/3/2013,528.141,50.542,16.576,37.838,2.7,11,1.831,15.251,30.624,24.266,15.19,16.379,0,21.178,0,0,0,0,0,0,31.309,0,0,0,32.518,32.897,0,0,0,0,0,0,0,20.6,5.67,25.634,25.523,0,-6.5,47.272
12,23.201,24.501,15.201,43.444,5/3/2013,525.097,50.542,16.354,34.553,2.7,12,0,10.602,21.12,25.579,20.18,21.042,0,24.378,0,0,0,0,0,0,30.838,0,0,0,32.968,32.637,0,0,0,0,0,0,0,21,5.5,25.662,25.745,0,-3.9,47.272
13,18.601,26.101,18.501,42.795,5/3/2013,520.589,50.764,16.724,34.192,2.8,13,0,12.287,20.592,25.159,16.612,17.706,0,16.079,0,0,0,0,0,0,30.985,0,0,0,32.348,32.467,0,0,0,0,0,0,0,20.4,5.44,25.662,25.773,0,-9.705,47.272
14,22.801,30.401,20.701,42.724,5/3/2013,538.178,50.024,16.206,38.254,2.4,14,0,18.463,21.12,31.147,13.221,14.301,0,15.04,0,0,0,0,0,0,28.805,0,0,0,33.067,32.337,0,0,0,0,0,0,0,20.5,5.43,25.467,25.606,0,-15.51,47.272
15,23.801,33.001,19.701,25.137,5/3/2013,535.368,50.468,16.576,39.237,0,15,-6.592,27.74,25.74,31.147,10.856,11.758,0,20.741,0,0,0,0,0,0,28.834,0,0,0,33.197,31.918,0,0,0,0,0,0,0,20.3,5.36,25.356,25.578,0,-12.506,47.272
16,12.7,27.601,20.501,21.791,5/3/2013,528.906,50.764,16.502,38.379,0,16,6.104,9.074,28.116,28.941,23.024,23.585,0,19.21,0,0,0,0,0,0,30.602,0,0,0,33.378,32.458,0,0,0,0,0,0,0,20,5.26,25.356,25.662,0,-16.901,47.272
17,35.201,37.701,20.601,0,5/3/2013,486.355,50.32,16.65,40.932,0,17,-11.963,10.31,22.836,25.054,13.7,14.356,0,14.793,0,0,0,0,0,0,31.014,0,0,0,32.668,32.568,0,0,0,0,0,0,0,19.5,5.51,25.69,25.495,0,-6.116,47.272
18,56.402,34.501,22.601,0,5/3/2013,501.648,49.95,16.058,41.942,0,18,-38.087,9.816,17.292,27.838,21.124,21.848,0,0,0,0,0,0,0,0,30.425,0,0,0,32.438,32.818,0,0,0,0,0,0,0,19.6,5.67,25.3,25.857,0,10.199,50.304
19,13.6,37.001,19.001,53.644,5/3/2013,589.415,50.394,16.576,41.4,0,19,16.724,14.398,18.348,29.572,20.317,21.397,0,15.983,0,0,0,0,0,8.811,30.396,0,33.149,0,32.178,32.578,0,0,0,0,0,5.2,0,19.6,5.67,25.551,25.439,0,-18.604,50.012
20,27.701,24.301,19.701,46.989,5/3/2013,562.992,50.542,16.502,40.997,0,20,-11.841,13.747,15.972,32.461,10.596,11.498,0,14.93,0,0,0,0,0,9.046,30.16,0,23.407,0,33.738,32.117,0,0,0,0,0,5.2,0,19,5.84,25.356,25.69,0,-5.2,50.012
21,27.401,16.801,16.701,22.861,5/3/2013,503.813,50.172,16.65,38.93,0,21,-10.987,13.836,17.556,27.575,14.041,14.793,0,14.561,0,0,0,0,0,10.218,29.836,0,0,0,33.617,32.247,0,0,0,0,0,0,0,19.8,5.84,25.356,25.578,0,0.787,50.012
22,26.801,13.2,14.7,0,5/3/2013,449.475,50.246,16.65,38.768,0,22,-16.724,24.236,18.084,25.947,20.358,20.796,0,15.286,0,0,0,0,0,0,0.731,0,0,0,33.617,32.178,0,0,0,0,0,0,0,19.8,5.91,25.439,25.467,0,8.386,30.278
23,34.101,7.2,9.6,0,5/3/2013,407.835,50.764,16.576,23.423,0,23,-15.87,25.763,19.272,16.964,17.049,18.376,0,22.395,0,0,0,0,0,0,0,0,0,0,33.747,32.068,0,0,0,0,0,0,0,19.6,6,25.551,25.523,0,20.893,47.323
0,32.701,10.4,7.4,0,6/3/2013,383.752,50.394,16.724,12.462,0,00,-15.503,28.01,23.364,19.119,13.631,14.506,0,15.108,0,0,0,0,0,0,0,0,0,0,33.757,32.178,0,0,0,0,0,0,0,19.8,6,25.356,25.551,0,21.387,38.904
1,26.501,24.001,12.3,0,6/3/2013,371.199,50.246,16.576,13.968,0,01,-11.231,29.447,22.044,8.664,7.096,7.78,0,15.627,0,0,0,0,0,0,0,0,0,0,33.157,31.798,0,0,0,0,0,0,0,19.9,6.07,25.551,25.773,0,14.997,26.711
2,34.301,10.8,8.9,0,6/3/2013,353.651,50.468,16.576,14.519,0,02,-13.794,28.751,20.724,9.243,14.465,15.436,0,16.516,0,0,0,0,0,0,0,0,0,0,33.358,32.368,0,0,0,0,0,0,0,20,6.07,25.662,25.384,0,24.299,22.693
3,36.601,15.901,12.4,0,6/3/2013,355.809,48.692,0,25.863,0,03,-13.184,29.223,18.348,17.175,21.37,22.176,0,14.848,0,0,0,0,0,0,0,0,0,0,33.977,31.997,0,0,0,0,0,0,0,19.9,6.07,25.634,25.718,0,15.491,0
4,27.501,14.2,10.8,0,6/3/2013,361.803,48.84,0,16.512,0,04,-10.62,27.089,21.648,16.597,24.337,24.555,0,24.2,0,0,0,0,0,0,0,0,0,0,33.738,31.928,0,0,0,0,0,0,0,19.8,6.07,25.495,25.551,0,14.594,0
5,38.301,20.201,15.1,0,6/3/2013,394.682,50.024,16.502,30.583,0,05,-16.724,30.66,19.272,24.949,18.403,19.251,0,14.684,0,0,0,0,0,0,0,0,0,0,32.778,31.687,0,0,0,0,0,0,0,20,6.15,25.495,25.606,0,14.283,0
6,35.801,25.201,18.801,0,6/3/2013,414.356,50.024,16.28,37.275,0,06,-9.644,32.682,23.232,26.156,15.532,16.626,0,15.122,0,0,0,0,0,0,0,0,0,0,33.438,32.188,0,0,0,0,0,0,0,20.1,6.23,25.523,25.439,0,3.992,0
7,33.801,17.801,14.1,0,6/3/2013,407.231,49.802,16.428,26.202,0,07,-8.789,31.581,21.912,20.378,15.901,16.708,0,18.403,0,0,0,0,0,0,0,0,0,0,33.378,31.788,0,0,0,0,0,0,0,20,6.07,25.439,25.523,0,13.495,28.807
8,26.301,21.201,17.101,0,6/3/2013,450.3,50.172,16.28,22.364,0,08,0,27.875,22.704,26.42,21.479,22.286,0,21.206,0,0,0,0,0,0,0,0,0,0,33.067,31.938,0,0,0,0,0,0,0,19.8,5.84,25.551,25.439,0,-.916,47.585
9,35.501,25.701,18.301,53.76,6/3/2013,496.952,49.284,15.984,24.734,0,09,-5.86,30.435,21.648,27.733,12.907,13.85,0,15.737,0,0,0,0,0,9.947,0,0,0,0,32.857,31.938,0,0,0,0,0,0,0,20.5,5.66,25.801,25.523,0,9.687,47.585
10,7.8,19.801,15.501,53.92,6/3/2013,528.075,49.506,16.28,14.913,0,10,5.86,30.525,20.592,19.959,21.11,22.19,0,19.538,0,0,0,0,0,9.756,29.865,0,0,0,33.338,32.048,0,0,0,0,0,0,0,20,5.5,25.467,25.634,0,-2.307,47.585
11,11.5,17.901,11.9,53.001,6/3/2013,545.488,49.654,16.354,18.75,0,11,0,31.087,22.308,25.894,24.077,24.145,0,21.329,0,0,0,0,0,9.866,29.482,0,0,0,33.378,32.018,0,0,0,0,0,0,0,20,5.51,25.328,25.523,0,-3.717,46.166
12,21.901,15,10.9,52.817,6/3/2013,542.879,49.358,16.132,17.808,0,12,10.987,29.807,19.668,16.755,24.091,24.528,0,21.958,0,0,0,0,0,9.412,28.834,0,37.157,0,33.237,32.128,0,0,0,0,5.2,5.2,0,19.8,5.21,25.495,25.801,0,11.097,47.768
13,12.3,16.101,12.9,53.009,6/3/2013,534.273,49.654,16.354,0,0,13,6.714,33.85,22.176,14.233,20.18,21.069,0,0,0,0,0,0,0,8.269,30.219,22.704,36.934,0,32.958,32.028,0,0,0,0,5.2,5.2,0,19.8,5.2,25.495,25.467,0,6.885,46.372
14,24.001,16.101,13,52.408,6/3/2013,555.702,49.506,16.28,25.847,0,14,-5.737,33.221,19.668,16.124,12.141,13.262,0,0,0,0,0,0,0,8.028,29.365,20.029,34.624,0,33.088,32.408,0,0,0,0,5.2,5.2,0,19.8,5.2,25.467,25.94,0,0,39.985
15,22.301,18.101,13.1,52.537,6/3/2013,539.832,49.95,16.502,26.759,0,15,10.132,31.536,19.932,15.074,20.071,21.069,0,0,0,0,0,0,0,7.91,29.394,20.416,34.958,0,32.388,32.427,0,0,0,0,0,5.2,0,19.8,5.13,25.634,25.996,0,3.79,44.856
16,18.401,22.401,15.701,52.256,6/3/2013,537.4,49.802,16.354,30.631,0,16,11.353,32.21,17.424,32.145,6.522,7.26,0,0,0,0,0,0,0,9.397,29.512,11.828,35.904,0,33.528,31.938,0,0,0,0,0,5.2,0,19.7,5.36,25.857,25.578,0,-10.712,39.934
17,34.701,36.501,22.301,6.389,6/3/2013,507.319,51.06,16.798,38.482,0,17,0,29.964,24.288,34.772,9.16,9.817,0,0,0,0,0,0,0,9.5,30.72,0,0,0,33.157,32.498,0,0,0,0,0,0,0,19.8,5.36,24.966,25.217,0,-14.612,47.047
18,32.001,30.001,20.001,0,6/3/2013,496.308,50.69,16.502,38.27,0,18,-10.132,32.053,24.684,34.667,7.656,8.34,0,0,0,0,0,0,0,9.639,31.574,0,0,0,33.457,31.658,0,0,0,0,0,0,0,19.8,5.36,25.356,25.328,0,-5.017,47.735
19,29.901,36.001,22.401,45.407,6/3/2013,603.569,51.43,16.872,39.564,0,19,1.953,32.03,23.628,37.713,11.608,12.62,0,14.657,0,0,0,0,0,9.932,32.399,0,36.739,0,32.608,32.218,0,0,0,0,0,5.2,0,19.7,5.44,25.606,25.467,0,-12.214,45.93
20,32.101,31.701,22.601,32.843,6/3/2013,577.457,50.542,16.65,41.738,0,20,-5.127,31.985,20.724,37.608,15.518,16.379,0,25.048,0,0,0,0,0,9.859,32.104,0,0,0,32.377,32.597,0,0,0,0,0,0,0,19.5,5.44,25.523,25.467,0,-11.316,48.499
21,30.801,39.301,22.601,0,6/3/2013,542.458,50.838,16.872,41.989,0,21,-10.987,30.121,19.668,37.924,6.863,7.533,0,25.048,0,0,0,0,0,9.917,28.923,0,0,0,32.968,32.748,0,0,0,0,0,0,0,20,5.66,25.578,25.384,0,-16.608,47.948
22,29.601,39.301,22.601,0,6/3/2013,469.478,51.06,16.724,41.899,0,22,4.273,33.356,17.292,37.503,7.862,8.545,0,15.272,0,0,0,0,0,0,0,0,0,0,33.058,31.808,0,0,0,0,0,0,0,19.6,5.83,25.634,25.077,0,-15.217,43.673
23,47.001,39.201,22.701,0,6/3/2013,420.471,44.918,14.726,41.893,0,23,-15.625,28.257,15.84,36.4,10.227,11.184,0,19.018,0,0,0,0,0,0,0,0,0,0,34.307,31.888,0,0,0,0,0,0,0,19.3,5.76,25.634,25.662,0,1.794,0
0,48.301,36.301,22.001,0,7/3/2013,391.726,44.104,0,41.956,0,00,-16.724,25.5,17.8,34.194,9.735,10.76,0,19.128,0,0,0,0,0,0,0,0,0,0,33.918,32.158,0,0,0,0,0,0,0,19.5,5.6,25.745,25.356,0,6.482,0
1,46.401,39.401,22.601,0,7/3/2013,376.435,28.786,0,41.933,0,01,-11.719,28.1,23,33.353,6.822,7.821,0,14.807,0,0,0,0,0,0,0,0,0,0,34.907,32.637,0,0,0,0,0,0,0,19.5,5.6,25.578,25.662,0,-2.6,0
2,54.802,39.401,22.501,0,7/3/2013,370.421,14.208,0,41.951,0,02,-23.194,33.2,25.1,34.299,7.233,8.121,0,14.739,0,0,0,0,0,0,0,0,0,0,32.977,32.068,0,0,0,0,0,0,0,20,5.6,25.69,25.467,0,6.482,0
3,46.201,34.901,22.201,0,7/3/2013,363.468,14.134,0,41.933,0,03,-18.189,33.6,23.2,35.927,12.018,13.303,0,0,0,0,0,0,0,0,0,0,0,0,34.267,31.838,0,0,0,0,0,0,0,20,5.6,25.773,25.161,0,2.985,0
4,50.502,35.601,22.401,0,7/3/2013,370.988,14.356,0,41.899,0,04,-19.41,32.6,26.1,35.087,14.356,15.258,0,0,0,0,0,0,0,0,0,0,0,0,34.057,32.108,0,0,0,0,0,0,0,20,5.6,25.745,25.662,0,4.596,0
5,50.602,37.101,22.301,0,7/3/2013,399.754,27.084,0,41.997,0,05,-18.433,30.8,16.8,30.149,19.196,19.989,0,22.778,0,0,0,0,0,0,0,0,0,0,33.828,32.478,0,0,0,0,0,0,0,20,5.6,25.69,25.523,0,3.882,0
6,31.901,34.801,21.401,0,7/3/2013,415.42,48.1,0,41.858,0,06,0,34.8,20,29.834,15.422,16.571,0,23.995,0,0,0,0,0,0,0,0,0,0,32.857,32.258,0,0,0,0,0,0,0,20,5.6,25.745,25.411,0,-5.109,0
7,34.301,35.301,22.401,0,7/3/2013,411.361,47.952,0,42.01,0,07,-8.179,30.1,23.6,34.982,9.078,10.076,0,14.985,0,0,0,0,0,0,0,0,0,0,34.498,32.218,0,0,0,0,0,0,0,19.4,5.6,25.773,25.384,0,-6.903,0
8,29.601,37.301,22.601,0,7/3/2013,454.951,51.134,16.798,39.973,0,08,6.592,32,23.4,34.982,8.791,9.817,0,0,0,0,0,0,0,0,0,0,0,0,33.877,32.998,0,0,0,0,0,0,0,20.3,5.6,25.662,25.495,0,-14.704,48.02
9,28.201,36.901,22.701,0,7/3/2013,513.628,52.762,16.724,39.358,0,09,-2.075,29.5,22,32.985,11.321,12.332,0,17.309,0,0,0,0,0,8.848,23.473,0,0,0,33.558,32.928,0,0,0,0,0,0,0,20.3,5.6,25.578,25.523,0,-11.316,44.912
10,40.601,33.401,21.001,0,7/3/2013,545.017,50.172,16.65,39.319,0,10,-19.41,29,22.8,34.456,19.852,20.932,0,16.393,0,0,0,0,0,8.504,28.805,0,0,0,33.877,33.218,0,0,0,0,0,0,0,20.2,5.6,25.745,25.829,0,2.692,50.021
11,22.901,36.201,18.401,50.521,7/3/2013,568.372,50.542,16.724,38.395,0,11,-5.86,30.5,22.1,35.087,11.334,12.114,0,14.916,0,0,0,0,0,8.489,29.07,0,0,0,33.358,33.268,0,0,0,0,0,0,0,20,5.6,25.551,25.523,0,-12.012,45.132
12,25.901,33.401,22.401,50.822,7/3/2013,555.346,50.69,16.502,35.95,0,12,-3.662,28,16.5,31.41,14.356,15.504,0,14.588,0,0,0,0,0,8.452,30.513,0,0,0,33.958,32.668,0,0,0,0,0,0,0,19.8,5.6,25.551,26.024,0,0,45.009
13,26.801,30.001,20.301,30.57,7/3/2013,534.096,50.69,16.576,36.461,0,13,0,28.7,21.1,32.933,13.864,15.04,0,14.903,0,0,0,0,0,8.365,30.278,0,0,0,33.847,32.818,0,0,0,0,0,0,0,19.8,5.6,25.439,26.246,0,-9.815,45.009
14,18.801,30.701,22.001,52.897,7/3/2013,580.031,50.246,16.428,39.996,0,14,20.142,32,22.2,25.631,24.077,24.678,0,15.928,0,0,0,0,0,8.365,31.368,0,0,0,33.237,32.597,0,0,0,0,0,0,0,19.8,5.6,25.857,25.773,0,-15.711,47.852
15,22.401,29.201,19.201,49.622,7/3/2013,556.12,50.764,16.65,34.47,0,15,10.254,32.3,21.2,27.68,20.946,21.78,0,15.135,0,0,0,0,0,8.321,30.101,0,0,0,34.858,32.058,0,0,0,0,0,0,0,19.5,5.6,25.606,25.912,0,-12.506,48.058
16,30.701,36.701,22.201,21.069,7/3/2013,542.809,50.246,16.502,37.349,0,16,-8.545,30.997,22.1,30.779,7.875,8.696,0,24.378,0,0,0,0,0,9.383,29.806,0,0,0,34.678,32.328,0,0,0,0,0,0,0,19.5,5.6,25.467,25.885,0,-7.508,47.942
17,30.401,31.401,21.301,0,7/3/2013,504.374,44.992,14.504,41.21,0,17,-11.353,32.4,21.8,31.463,13.194,14.192,0,15.655,0,0,0,0,0,9.705,14.429,0,0,0,34.038,32.117,0,0,0,0,0,0,0,19.6,5.6,25.773,26.024,0,-7.013,41.357
18,29.801,36.301,22.601,0,7/3/2013,504.677,51.8,16.872,41.935,0,18,-11.353,31,23.7,33.248,6.85,7.67,0,14.616,0,0,0,0,0,9.881,0.76,0,0,0,34.097,32.838,0,0,0,0,0,0,0,19.5,5.6,25.718,25.857,0,-9.906,50.493
19,27.801,36.701,22.401,53.447,7/3/2013,594.23,50.838,16.872,41.532,0,19,-3.174,32.502,23.6,30.622,14.274,14.957,0,21.274,0,0,0,0,0,10.027,31.073,0,0,0,34.068,32.547,0,0,0,0,0,0,0,19.7,5.6,25.718,25.885,0,-9.613,48.02
20,27.101,37.301,22.501,54.217,7/3/2013,584.083,50.69,16.65,39.567,0,20,7.813,32.4,23.6,28.678,15.245,16.147,0,24.337,0,0,0,0,0,9.925,30.513,0,0,0,33.457,32.568,0,0,0,0,0,0,0,19.2,5.6,25.606,25.885,0,-9.302,48.02
21,29.201,32.601,22.301,0,7/3/2013,524.461,50.912,16.798,39.607,0,21,3.906,31,22.2,30.464,13.44,14.397,0,24.323,0,0,0,0,0,10.078,30.749,0,0,0,33.098,31.878,0,0,0,0,0,0,0,19.6,5.6,25.551,25.662,0,-11.701,48.02
22,27.301,38.501,22.401,0,7/3/2013,446.671,45.51,15.022,39.848,0,22,2.686,32.4,21.8,34.194,7.041,7.766,0,15.422,0,0,0,0,0,0,0,0,0,0,32.798,31.598,0,0,0,0,0,0,0,20,5.6,25.328,25.801,0,-14.814,40.814
23,50.802,37.101,22.601,0,7/3/2013,410.446,50.838,0,39.974,0,23,-7.691,34,24.8,36.033,17.077,18.225,0,15.04,0,0,0,0,0,0,0,0,0,0,33.118,31.878,0,0,0,0,0,0,0,19.8,5.6,25.411,25.773,0,2.582,0
0,42.601,37.201,22.601,0,8/3/2013,390.081,16.872,0,39.986,0,00,-14.893,30.7,24,37.766,14.643,15.532,0,15.067,0,0,0,0,0,0,0,0,0,0,33.378,31.878,0,0,0,0,0,0,0,19.8,5.94,25.439,25.662,0,-1.209,0
1,41.901,37.101,22.601,0,8/3/2013,376.137,0,0,39.988,0,01,-14.039,33.4,23.6,36.925,14.588,15.559,0,14.438,0,0,0,0,0,0,0,0,0,0,33.547,32.117,0,0,0,0,0,0,0,20.5,5.91,25.356,25.718,0,-4.102,0
2,45.401,39.201,22.601,0,8/3/2013,354.047,0,0,40.018,0,02,-18.311,30,22.7,35.034,14.192,14.944,0,0,0,0,0,0,0,0,0,0,0,0,33.268,31.867,0,0,0,0,0,0,0,20,6,25.634,25.801,0,0,0
3,51.002,39.401,22.401,0,8/3/2013,357.175,0,0,39.898,0,03,-19.044,33.1,24.7,38.396,13.823,14.643,0,0,0,0,0,0,0,0,0,0,0,0,33.118,32.268,0,0,0,0,0,0,0,20,6,25.578,25.912,0,3.882,0
4,43.301,37.001,21.601,0,8/3/2013,356.652,0,0,23.876,0,04,-15.87,31.2,22.5,37.399,19.387,20.249,0,14.356,0,0,0,0,0,0,0,0,0,0,33.457,32.328,0,0,0,0,0,0,0,19.8,6.03,25.3,25.857,0,5.585,0
5,50.602,37.301,22.601,0,8/3/2013,374.945,28.49,0,39.977,0,05,-16.968,31,15.5,37.2,9.42,10.459,0,15.791,0,0,0,0,0,0,0,0,0,0,33.407,32.008,0,0,0,0,0,0,0,20,6,25.439,25.885,0,4.193,0
6,43.001,35.301,22.501,0,8/3/2013,375.619,41.736,0,40.076,0,06,0,32.2,24.2,36.6,8.244,9.188,0,6.973,0,0,0,0,0,0,0,0,0,0,35.618,32.838,0,0,0,0,0,0,0,19.7,6.22,25.411,25.801,0,-2.71,0
7,58.602,35.301,21.601,0,8/3/2013,404.781,50.246,0,39.952,0,07,-29.664,30,23,34.4,15.641,15.012,0,0,0,0,0,0,0,0,0,0,0,0,33.648,32.688,0,0,0,0,0,0,0,19.2,6.07,25.467,25.94,0,14.594,0
8,28.801,35.701,22.501,0,8/3/2013,454.185,51.208,16.724,40.074,0,08,-3.54,31,17.3,33.2,7.711,8.436,0,0,0,0,0,0,0,0,0,0,0,0,33.398,32.788,0,0,0,0,0,0,0,20,5.84,25.745,26.079,0,-8.515,47.936
9,34.001,36.701,22.601,0,8/3/2013,495.346,51.282,16.28,38.045,0,09,-7.202,29.043,17.8,38.239,14.233,15.313,0,24.87,0,0,0,0,0,0,0,0,0,0,30.108,33.228,0,0,0,0,0,0,0,19.5,5.71,25.634,25.996,0,-10.016,47.822
10,38.501,36.101,22.401,7.696,8/3/2013,520.828,50.616,16.65,34.921,0,10,-8.179,30,17,36.662,13.946,15.012,0,24.966,0,0,0,0,0,8.474,29.07,0,0,0,27.448,34.917,0,0,0,0,0,0,0,20.4,5.44,25.551,26.052,0,-3.113,47.822
11,25.401,33.101,20.001,27.801,8/3/2013,549.746,51.208,16.65,26.235,0,11,0,29,18,32.828,22.286,23.257,0,24.706,0,0,0,0,0,8.972,29.924,0,0,0,32.218,31.007,0,0,0,0,0,0,0,20,5.2,25.551,26.052,0,-6.702,47.822
12,31.201,19.901,14.2,49.983,8/3/2013,549.507,50.838,16.502,30.723,0,12,0,30,17.6,30.674,23.544,24.432,0,24.706,0,0,0,0,0,8.35,29.041,0,0,0,34.267,32.318,0,0,0,0,0,0,0,20,5.2,25.578,25.912,0,-3.607,47.822
13,22.401,23.301,16.001,52.56,8/3/2013,538.059,51.208,16.724,26.377,0,13,-6.958,32.3,16,28.1,11.827,12.674,0,24.678,0,0,0,0,0,8.218,28.982,0,0,0,33.858,31.968,0,0,0,0,0,0,0,19.5,5.2,25.467,26.079,0,2.197,47.822
14,21.301,25.001,18.201,52.95,8/3/2013,559.031,51.208,16.724,24.74,0,14,-10.62,28,5,30.097,24.063,24.309,0,24.884,0,0,0,0,0,8.299,28.834,0,0,0,33.118,31.538,0,0,0,0,0,0,0,19.5,5.3,25.662,25.996,0,-1.611,47.822
15,22.901,32.101,22.001,52.806,8/3/2013,547.166,50.764,16.28,27.684,0,15,4.028,31.6,16.3,31.409,10.473,11.635,0,24.72,0,0,0,0,0,9.822,29.07,0,0,0,33.808,32.108,0,0,0,0,0,0,0,19.6,5.36,25.801,25.829,0,-8.606,48.636
16,30.701,35.901,22.501,20.625,8/3/2013,531.652,51.134,16.28,28.043,0,16,-1.465,30.3,18,34.614,15.573,16.762,0,24.788,0,0,0,0,0,9.807,29.011,0,0,0,33.338,31.857,0,0,0,0,0,0,0,19.5,5.43,25.634,25.745,0,-3.9,48.082
17,16.201,36.101,22.601,0,8/3/2013,485.84,51.8,16.65,28.117,0,17,12.574,31.2,17,31.358,7.985,9.133,0,24.829,0,0,0,0,0,9.998,15.195,0,0,0,33.988,31.737,0,0,0,0,0,0,0,19.6,5.36,25.801,25.773,0,-18.915,46.017
18,22.201,38.001,22.501,0,8/3/2013,483.421,51.8,16.798,33.966,0,18,4.395,30,20.1,32.986,10.569,11.526,0,15.573,0,0,0,0,0,9.91,0,0,0,0,33.547,32.198,0,0,0,0,0,0,0,19.4,5.6,25.551,25.578,0,-12.818,47.808
19,21.901,39.401,22.601,53.757,8/3/2013,584.712,51.208,16.502,33.93,0,19,5.615,27.4,18.9,37.083,14.493,15.6,0,24.993,0,0,0,0,0,10.042,31.338,0,0,0,33.658,32.438,0,0,0,0,0,0,0,19.6,5.6,25.634,25.829,0,-19.007,47.676
20,28.301,37.101,22.601,37.486,8/3/2013,583.414,50.394,16.65,34.036,0,20,-8.911,31.6,22.7,37.714,13.18,14.11,0,24.993,0,0,0,0,0,9.888,30.572,0,0,0,34.208,31.458,0,0,0,0,0,0,0,19.6,5.6,25.634,25.912,0,-11.206,47.676
21,24.501,38.501,22.501,0.83,8/3/2013,527.948,51.43,16.872,33.939,0,21,-1.465,31,20.4,36.505,7.479,8.436,0,24.993,0,0,0,0,0,10.115,28.098,0,0,0,33.648,31.208,0,0,0,0,0,0,0,19.6,5.76,25.328,25.829,0,-17.304,47.676
22,32.801,39.301,22.601,0,8/3/2013,461.594,51.208,16.872,34.038,0,22,0,32.4,22.6,36.716,16.885,17.856,0,13.303,0,0,0,0,0,0,0,0,0,0,33.248,32.458,0,0,0,0,0,0,0,19.6,5.9,25.411,25.718,0,-10.218,25.72
23,37.601,39.001,22.201,0,8/3/2013,428.834,50.986,16.502,33.954,0,23,-5.86,31,17.7,36.348,14.52,15.641,0,16.366,0,0,0,0,0,0,0,0,0,0,33.738,32.037,0,0,0,0,0,0,0,19.7,5.9,25.439,25.634,0,-4.706,0.433
0,37.001,37.201,22.501,0,9/3/2013,399.22,50.986,0,34.006,0,00,-11.963,32.345,16.632,31.147,8.518,9.201,0,16.42,0,0,0,0,0,0,0,0,0,0,33.847,31.867,0,0,0,0,0,0,0,19.6,5.99,25.384,25.495,0,-1.703,0
1,24.301,33.201,20.201,0,9/3/2013,374.202,0,0,33.733,0,01,-2.197,28.818,20.46,33.354,23.298,24.104,0,16.188,0,0,0,0,0,0,0,0,0,0,33.858,32.557,0,0,0,0,0,0,0,20.5,6,25.384,25.634,0,-12.305,0
