,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
9,09,0,0,0,0,0,10.298,22.118,20.642,33.873,0,32.501,20.901,0,38.609,51.948,16.724,0,25.495,25.328,0,0,0,14.766,15.477,17.692,18.239,0,34.187,0,0,0,0,5.2,0,23,5.8,48.203,20.508,-11.2,-12.708,484.401,13/8/2012
10,10,0,13.916,12,0,0,10.115,22.707,20.352,31.117,0,21.001,17.801,0,40.064,50.986,16.502,0,25.495,25.495,0,0,0,20.659,21.083,24.46,24.063,0,34.718,0,0,0,0,5.2,0,23,5.6,47.973,21.485,-5.8,-10.218,508.84,13/8/2012
11,11,0,18.641,18.323,0,0,9.331,21.617,20.432,31.256,0,11.8,9.1,0,40.138,52.91,16.724,0,25.523,25.69,0,0,0,24.036,24.624,24.282,24.2,0,34.657,0,0,0,0,5.2,0,23,5.6,50.741,11.597,-8.2,-7.91,522.338,13/8/2012
12,12,16.568,18.397,17.689,18.336,0,8.496,21.352,20.126,31.562,0,7.9,6.4,0,40.193,51.652,16.058,0,25.523,25.356,0,0,0,15.286,15.778,24.432,24.2,0,34.638,0,0,0,0,5.2,0,23,5.5,47.621,11.719,-10.7,-2.307,522.551,13/8/2012
13,13,16.527,18.494,17.737,0,0,8.584,21.646,20.384,31.702,0,4.2,3.7,0,39.893,51.874,16.206,0,25.217,25.328,0,0,0,22.026,22.71,24.255,24.186,0,38.028,0,0,0,0,5.2,0,22.7,5.4,47.621,5.493,-14.5,0,522.625,13/8/2012
14,14,15.392,17.212,16.626,18.604,4.297,8.592,21.794,20.448,31.34,0,4.3,3.1,0,40.08,51.43,16.058,0,25.634,25.328,0,0,0,19.032,19.456,24.555,24.405,0,38.577,0,0,0,0,5.2,0,22.7,5.4,47.655,9.766,-16.4,-2.911,536.76,13/8/2012
15,15,16.443,18.641,16.59,18.738,17.285,8.467,22.088,20.593,30.394,0,1.8,1.6,0,40.002,50.468,15.984,0,25.662,25.411,0,0,0,18.895,19.62,22.423,22.559,0,38.468,0,0,0,0,5.2,0,22.8,5.4,47.655,15.503,-13.5,-1.3,532.483,13/8/2012
16,16,16.568,18.433,17.689,18.421,0,6.98,21.028,20.352,29.837,0,6.9,4.3,0,39.662,50.986,15.688,0,25.662,25.328,0,0,0,15.395,17.241,21.698,22.245,0,38.317,0,0,0,0,5.2,0,23,5.4,47.655,36.012,-20.101,-10.218,508.292,13/8/2012
17,17,6.555,18.506,16.895,18.421,0,9.016,9.539,20.158,31.256,0,10.1,7.5,0,40.045,50.69,15.836,0,26.163,25.3,0,0,0,8.231,6.713,20.768,19.018,0,38.317,0,0,0,0,5.2,0,23,5.4,47.655,-20.142,9.8,17.689,472.935,13/8/2012
18,18,0,7.996,4.688,0,0,9.683,2.292,21.673,34.513,0,0.8,1.5,0,40.073,50.912,16.132,0,25.94,25.495,0,0,0,20.372,21.014,23.981,22.792,0,38.687,0,0,0,0,5.2,0,23,5.5,50.808,10.01,-12.1,0.586,454.555,13/8/2012
19,19,17.255,19.129,18.641,19.288,12.012,9.712,23.119,21.657,34.541,0,4.8,4,0,40.139,51.504,16.132,0,25.578,25.022,0,0,0,22.382,23.311,24.009,24.036,0,38.498,0,0,0,0,5.2,0,23,5.6,50.871,17.457,-17.001,-9.21,568.19,13/8/2012
20,20,16.611,18.616,18.116,18.47,15.918,9.807,22.501,21.818,35.236,0,1.3,2.2,0,40.141,52.022,16.206,0,25.578,25.773,2.5,0,0,10.227,11.827,15.997,17.624,0,38.498,0,0,0,0,5.2,0,23,5.5,44.731,21.485,-20.501,-8.606,523.039,13/8/2012
21,21,10.434,18.458,18.25,18.494,0,9.925,13.044,22.028,35.264,0,8.1,7.5,0,40.418,51.874,16.132,0,25.94,25.411,0,0,0,8.614,15.122,20.29,20.044,0,38.898,0,0,0,0,5.2,0,22.8,5.84,39.562,-2.808,-.3,2.582,498.168,13/8/2012
22,22,0,14.673,0,0,0,9.844,2.262,21.754,34.596,0,11.3,8.2,0,40.516,51.948,17.094,0,25.968,25.801,0,0,0,10.063,14.014,19.538,18.526,0,38.857,0,0,0,0,5.2,0,22.8,5.92,42.535,31.617,-17.401,-10.401,437.594,13/8/2012
23,23,0,0,0,0,0,9.639,2.262,1.644,0,0,2.5,1.3,0,40.141,51.652,16.576,0,25.968,25.801,0,0,0,23.817,24.61,18.854,19.264,0,38.877,0,0,0,0,5.2,0,22.8,5.84,48.159,1.343,-8.3,1.996,389.865,13/8/2012
0,00,0,0,0,0,0,9.624,2.262,0,0,0,1.5,0.3,0,20.353,51.208,16.428,0,25.968,25.495,0,0,0,23.844,24.651,21.069,21.411,0,38.797,0,0,0,0,5.2,0,22.7,5.92,48.159,-5.127,-1.2,6.885,364.331,14/8/2012
1,01,0,0,0,0,0,9.873,2.321,0,0,0,0,0.5,0,20.297,51.43,16.65,0,25.968,25.495,0,0,0,24.186,23.161,15.874,16.502,0,39.188,0,0,0,0,5.2,0,22.7,6.07,48.159,3.54,-8.2,2.197,356.04,14/8/2012
2,02,0,0,0,0,0,9.969,2.262,0,0,0,0.2,0,0,20.356,51.874,16.65,0,25.912,25.551,0,0,0,22.245,21.383,15.327,15.791,0,38.598,0,0,0,0,5.2,0,22.8,6.15,48.159,8.057,-8.7,0.293,348.777,14/8/2012
3,03,0,0,0,0,0,9.829,2.292,0,0,0,7.1,5.9,0,20.46,50.986,2.442,0,25.551,25.551,0,0,0,18.157,13.836,17.336,17.815,0,38.598,0,0,0,0,5.2,0,22.8,6.15,48.159,1.831,-4,0.494,339.86,14/8/2012
4,04,0,0,0,0,0,9.676,2.292,0,0,0,4.5,5.3,0,12.047,51.726,17.094,0,25.551,25.551,0,0,0,21.069,21.288,15.012,15.395,0,38.527,0,0,0,0,5.2,0,22.7,6.23,48.159,5.737,-5,-.513,347.1,14/8/2012
5,05,0,0,0,0,0,9.742,2.292,0,0,0,0.7,0.5,0,34.343,52.244,16.946,0,25.551,25.551,0,0,0,23.557,24.2,16.038,16.571,0,38.427,0,0,0,0,5.2,0,23,6.15,48.159,15.87,-10.3,-1.813,365.41,14/8/2012
6,06,0,0,0,0,0,9.873,2.292,0,0,0,0.5,0.2,0,33.501,51.726,16.724,0,25.578,25.551,0,0,0,22.094,23.051,20.522,20.946,0,38.407,0,0,0,0,5.2,0,23,6.3,48.159,2.441,-5.8,4.193,372.79,14/8/2012
7,07,0,0,0,0,0,10.056,2.262,22.044,33.26,0,1.3,2.2,0,33.908,50.246,0,0,25.718,25.69,0,0,0,14.315,14.11,16.516,15.915,0,39.318,0,0,0,0,5.2,0,23.1,6.3,48.172,7.08,-7.5,3.296,386.77,14/8/2012
8,08,0,0,17.579,19.459,0,9.815,2.145,20.384,33.427,0,4.2,4,0,33.869,50.024,0,0,25.718,25.69,0,0,0,19.264,19.592,19.715,19.305,0,38.137,0,0,0,0,5.2,0,22.7,6.3,48.172,20.508,-15.1,-7.709,447.01,14/8/2012
9,09,16.863,15.406,16.895,19.141,17.871,8.291,2.145,20.255,32.954,0,9.1,8.1,0,27.299,50.024,0,0,25.718,25.69,0,0,0,19.415,20.85,23.462,19.633,0,38.817,0,0,0,0,5.2,0,22.6,6.2,48.287,10.132,-4.9,-3.204,498.2,14/8/2012
10,10,16.779,16.956,17.017,18.531,17.48,8.394,23.532,20.432,33.316,0,6.8,5.2,0,28.904,50.246,0,0,25.411,25.69,0,0,0,23.175,24.145,22.819,23.571,0,38.347,0,0,0,0,5.2,0,22.6,5.92,48.287,4.395,-2.4,0.494,526.28,14/8/2012
11,11,16.933,16.749,16.749,18.433,17.188,8.357,23.031,20.207,33.316,0,7,6.4,0,33.035,51.726,15.096,0,25.411,25.69,1.8,0,0,14.397,20.303,16.995,19.975,0,38.857,0,0,0,0,5.2,0,22.6,5.72,50.79,-12.696,-1.5,3.79,542.4,14/8/2012
12,12,16.863,16.7,16.468,18.238,17.09,8.167,23.237,19.417,32.871,0,8.2,6.3,0,32.977,51.504,16.428,0,25.411,25.69,2.5,0,0,24.077,24.596,15.122,14.52,0,38.877,0,0,0,0,5.2,0,22.6,5.76,47.052,5.493,-9.1,-4.303,543.79,14/8/2012
13,13,15.21,16.797,15.479,18.445,17.188,9.771,23.06,21.737,33.093,0,1.5,0.9,0,36.788,51.578,16.354,0,25.411,25.411,0,0,0,22.682,23.516,16.161,15.204,0,38.667,0,0,0,0,5.2,0,22.6,5.67,48.137,-7.691,-5.3,7.086,532.47,14/8/2012
14,14,15.308,15.955,15.491,18.458,16.113,8.291,22.471,21.512,31.59,0,0.2,0.1,0,33.018,51.356,16.28,0,31.562,25.411,1.2,0,0,23.434,23.475,18.225,23.352,0,38.888,0,0,0,0,5.2,0,23.3,5.67,50.445,-20.02,1.3,7.196,547.84,14/8/2012
15,15,16.919,16.565,16.688,18.824,17.383,8.518,22.589,22.301,31.98,0,0.4,0.3,0,36.554,51.43,16.354,0,35.376,25.411,3.9,0,0,23.134,19.934,24.296,15.45,0,37.407,0,0,0,0,5.2,0,23.4,5.59,45.18,33.326,-10.7,-10.309,528.76,14/8/2012
16,16,16.611,16.541,18.043,18.494,17.188,8.306,23.915,21.834,33.01,0,0.3,0.1,0,36.706,51.356,16.206,0,35.236,25.411,4,0,0,11.717,14.301,18.417,14.684,0,38.017,0,0,0,0,5.2,0,23.6,5.51,50.852,9.278,-6.8,-.201,523.29,14/8/2012
17,17,6.233,16.59,17.774,18.726,0,9.134,0.33,22.14,33.594,0,0,0,0,36.443,52.096,16.502,0,25.272,25.439,0,0,0,19.962,21.657,16.502,17.213,0,38.127,0,0,0,0,5.2,0,23.5,5.67,45.203,22.34,-14.8,-3.516,469.27,14/8/2012
18,18,0,0,17.774,18.567,0,9.976,26.802,22.14,33.177,0,0,0,0,36.764,52.244,17.02,0,25.495,25.523,0,0,0,15.86,20.946,0,18.772,0,38.777,0,0,0,0,5.2,0,23.2,6.4,45.084,24.171,-16.2,-4.706,456.456,14/8/2012
19,19,16.863,17.225,18.433,18.567,17.578,10.02,27.008,22.092,33.455,0,0,0,0,37.03,51.652,16.576,0,35.459,39.439,4,0,0,18.499,19.346,15.45,15.327,0,38.967,0,0,0,0,5.2,0,23.1,6.43,45.084,16.114,-10.8,-1.117,548.63,14/8/2012
20,20,16.891,17.188,18.616,18.628,17.48,10.027,26.713,22.269,33.205,0,0,0,0,36.031,51.8,16.354,0,27.861,25.801,4,0,0,15.04,16.557,15.874,15.231,0,38.588,0,0,0,0,5.2,0,22.7,6.5,45.084,11.353,-15.9,4.395,523.79,14/8/2012
21,21,15.98,13.465,18.494,18.628,0,10.093,26.684,22.285,33.9,0,0,0,0,36.174,51.8,16.502,0,25.857,25.69,0,0,0,8.586,12.223,14.534,13.946,0,38.647,0,0,0,0,5.2,0,23,6.5,41.162,8.911,-9.2,0.989,478.65,14/8/2012
22,22,0,0,0,0,0,10.027,4.737,21.995,33.177,0,1.5,1.7,0,36.511,51.726,16.428,0,25.857,25.69,0,0,0,21.438,24.706,14.821,14.206,0,39.148,0,0,0,0,5.2,0,22.8,6.5,47.166,-1.221,-4.1,2.893,427.8,14/8/2012
23,23,0,0,0,0,0,9.969,0.33,23.365,0,0,0,0,0,30.753,51.43,16.058,0,25.801,25.69,0,0,0,23.721,24.733,19.948,18.512,0,38.187,0,0,0,0,5.2,0,22.8,5.7,47.041,-5.127,-1,6.098,389.267,14/8/2012
0,00,0,0,0,0,0,9.976,0,23.397,0,0,0,0,0,9.79,51.948,16.132,0,25.634,25.745,0,0,0,21.301,19.989,17.692,18.047,0,38.307,0,0,0,0,5.2,0,23,6.5,47.041,-11.597,-.8,6.793,365.303,15/8/2012
1,01,0,0,0,0,0,9.72,0,22.753,0,0,0,0,0,9.668,51.726,16.502,0,25.885,25.745,0,0,0,13.385,12.551,18.061,18.143,0,39.417,0,0,0,0,5.2,0,23,6.4,47.041,3.174,-6.1,3.497,344.626,15/8/2012
2,02,0,0,0,0,0,9.947,0,23.155,0,0,0,0,0,0,51.726,16.206,0,25.885,25.69,0,0,0,22.327,21.876,0,24.501,0,38.118,0,0,0,0,5.2,0,22.8,6.4,47.041,4.883,-5.9,2.197,339.692,15/8/2012
3,03,0,0,0,0,0,9.698,0,22.753,0,0,0,0,0,0,50.172,5.994,0,25.885,25.662,0,0,0,23.899,24.487,0,24.569,0,38.817,0,0,0,0,5.2,0,22.8,6.4,50.593,1.465,-6.4,2.197,339.667,15/8/2012
4,04,0,0,0,0,0,9.734,0,22.817,0,0,0,0,0,0,51.282,16.798,0,25.829,25.662,0,0,0,22.382,23.544,0,24.378,0,38.017,0,0,0,0,5.2,0,22.7,6.5,48.043,4.517,-5.7,2.197,341.832,15/8/2012
5,05,0,0,0,0,0,9.954,0,23.01,0,0,0,0,0,11.226,51.8,16.798,0,25.829,25.662,0,0,0,22.382,23.968,15.942,16.42,0,39.157,0,0,0,0,5.2,0,22.6,6.5,48.615,3.052,-5.7,2.783,364.878,15/8/2012
6,06,0,0,0,0,0,10.071,0,23.478,0,0,0,0,0,21.737,52.022,16.946,0,25.634,25.662,0,0,0,21.452,21.602,15.176,15.395,0,38.217,0,0,0,0,5.2,0,22.6,6.4,48.615,6.104,-8,3.497,368.606,15/8/2012
7,07,0,0,0,0,0,10.1,0,22.156,0,0,0,0,0,36.896,51.282,16.428,0,25.718,25.495,0,0,0,20.276,20.29,18.211,18.458,0,38.817,0,0,0,0,5.2,0,22.8,6.4,48.615,5.493,-8.5,3.589,386.56,15/8/2012
8,08,0,0,0,19.483,0,9.91,0,20.368,32.286,0,0,0,0,36.91,51.06,16.28,0,25.69,25.495,0,0,0,21.178,24.132,16.858,17.172,0,39.257,0,0,0,0,5.2,0,22.8,6.4,48.615,-17.823,6.4,13.385,437.132,15/8/2012
9,09,8.795,17.591,17.396,18.934,0,9.932,0,20.062,33.594,0,0,0,0,36.844,51.06,16.428,0,25.69,25.467,0,0,0,23.858,24.487,14.875,15.217,0,38.768,0,0,0,0,5.2,0,22.7,6.5,48.615,19.288,-19.701,-6.116,488.502,15/8/2012
10,10,16.793,16.993,16.651,18.458,17.383,10.071,0,20.432,31.507,0,0,0,0,36.926,51.282,16.428,0,25.69,25.829,0,0,0,19.948,19.948,18.362,18.512,0,37.797,0,0,0,0,5.2,0,22.6,6.5,48.615,4.151,-3.9,5.896,495.728,15/8/2012
11,11,16.807,16.98,16.578,18.348,17.383,10.005,25.005,20.239,31.562,0,0.5,0.4,0,33.731,51.134,16.576,0,25.3,25.523,0,0,0,20.727,21.301,14.834,15.286,0,37.697,0,0,0,0,5.2,0,22,5.92,48.615,-18.311,4.1,9.687,522.175,15/8/2012
12,12,16.975,17.066,16.871,18.665,17.285,10.137,25.505,20.593,34.513,0,0.3,0.9,0,37.091,51.43,16.428,0,25.69,25.578,0,0,0,20.085,18.936,15.928,16.461,0,38.747,0,0,0,0,5.2,0,22.2,5.87,48.615,6.47,-4,5.09,519.509,15/8/2012
13,13,16.107,16.858,16.932,18.555,0,11.038,25.8,20.513,31.869,0,0.1,0,0,37.052,51.134,16.428,0,25.69,25.578,0,0,0,20.262,21.042,16.831,17.487,0,38.127,0,0,0,0,5.2,0,22.1,5.76,48.615,7.813,-8.5,2.49,507.275,15/8/2012
14,14,15.448,15.723,15.65,18.555,17.383,11.617,25.771,20.593,30.811,0,0.1,0,0,36.966,51.43,16.28,0,25.662,25.578,0,0,0,16.598,15.477,15.272,15.532,0,38.797,0,0,0,0,5.2,0,22.1,5.95,48.494,16.358,-7.2,-.403,502.232,15/8/2012
15,15,16.863,17.017,16.871,18.47,8.984,12.019,25.623,22.108,30.728,0,0.1,0,0,37.153,51.652,16.428,0,25.217,25.578,0,0,0,10.459,7.93,14.588,15.231,0,38.147,0,0,0,0,1,0,22.1,6.5,48.607,5.737,-6.8,3.882,486.514,15/8/2012
16,16,0,8.716,13.257,18.494,0,11.697,24.121,20.69,31.562,0,1.4,0.6,0,37.403,51.134,16.28,0,25.439,25.077,0,0,0,16.844,20.522,14.93,16.024,0,38.017,0,0,0,0,5.2,0,22.1,6.5,48.607,3.784,-1.1,3.589,468.361,15/8/2012
17,17,1.176,0,0,18.519,0,11.587,25.358,20.319,31.702,0,1.7,0.4,0,34.072,50.912,16.354,0,25.745,25.133,0,0,0,20.96,21.602,19.579,20.604,0,38.378,0,0,0,0,5.2,0,22.2,6.5,48.607,-16.236,7.8,9.595,465.408,15/8/2012
18,18,0,0,0,18.506,0,11.778,25.771,20.738,33.511,0,0,0,0,33.781,51.43,16.28,0,25.745,25.161,0,0,0,22.135,23.229,20.194,21.178,0,37.937,0,0,0,0,5.2,0,22.3,6.5,48.607,-1.465,-5.1,8.899,467.597,15/8/2012
19,19,18.095,16.956,18.165,18.262,17.48,11.639,25.771,21.754,33.232,0,0,0,0,36.861,51.578,16.576,0,25.439,25.133,0,0,0,19.756,19.606,15.395,16.133,0,38.697,0,0,0,0,5.2,0,22.7,6.38,48.607,-1.587,-5.9,4.285,532.617,15/8/2012
20,20,17.998,4.212,18.482,18.494,0,11.836,25.918,22.06,33.733,0,0,0,0,36.657,51.652,16.576,0,25.3,25.495,0,0,0,22.969,24.173,19.77,20.891,0,38.347,0,0,0,0,5.2,0,22.8,6.4,48.607,9.033,-13.7,-1.117,523.354,15/8/2012
21,21,14.454,0,14.356,0,0,11.719,25.623,21.818,34.819,0,0.5,0.9,0,36.575,51.578,16.724,0,25.718,25.105,0,0,0,15.395,22.286,15.422,15.163,0,39.157,0,0,0,0,5.2,0,22.5,6.3,48.619,-1.343,-4.6,5.585,470.289,15/8/2012
22,22,0,0,0,0,0,11.763,9.509,21.963,35.153,0,0.1,0,0,36.638,51.504,16.576,0,25.718,25.495,0,0,0,11.061,6.781,16.42,15.122,0,38.217,0,0,0,0,5.2,0,22.8,6.4,48.619,2.197,-10.5,0.989,412.353,15/8/2012
23,23,0,0,0,0,0,11.829,0,12.746,0,0,26.301,12.6,0,20.355,51.43,16.28,0,25.384,25.551,0,0,0,17.719,15.983,0,17.706,0,37.397,0,0,0,0,5.2,0,22.6,6.3,48.619,-13.916,16.301,7.398,364.217,15/8/2012
0,00,0,0,0,0,0,11.177,0,0,0,0,0.1,0,0,9.839,51.652,16.428,0,25.467,25.551,0,0,0,23.12,24.173,13.672,14.315,0,37.877,0,0,0,0,5.2,0,22.6,6.3,47.971,-25.147,-2.7,8.698,354.591,16/8/2012
1,01,0,0,0,0,0,10.327,0,0,0,0,2.2,3.1,0,9.839,51.208,16.354,0,25.857,25.133,0,0,0,23.79,24.528,0,17.596,0,38.898,0,0,0,0,5.2,0,22.6,6.3,41.47,5.615,-5.4,0.787,323.398,16/8/2012
2,02,0,0,0,0,0,10.21,0,0,0,0,0.1,0,0,9.839,51.726,16.502,0,25.523,25.69,0,0,0,24.009,24.569,0,14.903,0,38.877,0,0,0,0,5.2,0,22.7,6.4,43.635,5.982,-7.1,3.186,317.815,16/8/2012
3,03,0,0,0,0,0,10.064,0,0,0,0,0.1,0,0,19.412,50.024,3.7,0,25.523,25.328,0,0,0,23.872,24.637,0,17.952,0,38.628,0,0,0,0,5.2,0,22.7,6.3,43.635,8.423,-10.1,1.886,316.866,16/8/2012
4,04,0,0,0,0,0,10.225,0,0,0,0,0.5,1.8,0,19.13,49.876,0,0,25.467,25.3,0,0,0,23.899,24.637,0,24.405,0,37.338,0,0,0,0,5.2,0,22.2,6.38,43.635,12.94,-9.8,-.311,317.163,16/8/2012
5,05,0,0,0,0,0,10.342,0,2.482,0,0,1.7,1.4,0,28.51,50.69,0,0,25.773,25.718,0,0,0,23.968,24.432,0,24.678,0,38.288,0,0,0,0,5.2,0,22.4,6.38,50.666,-11.841,-3,6.299,351.169,16/8/2012
6,06,0,0,0,0,0,10.144,0,21.286,0,0,21.301,16.001,0,33.533,49.654,0,0,25.773,25.718,0,0,0,13.016,15.573,0,16.092,0,38.007,0,0,0,0,5.2,0,22.7,6,41.854,-15.87,10.6,4.486,362.636,16/8/2012
7,07,0,0,0,0,0,10.445,0,15.775,0,0,12,7.3,0,33.479,51.578,16.872,0,25.745,25.662,0,0,0,16.079,16.831,15.135,15.956,0,38.458,0,0,0,0,5.2,0,22.8,5.9,43.078,-1.465,-3,-1.703,384.461,16/8/2012
8,08,0,0,0,0,0,10.115,0,15.082,31.952,0,8.4,6.5,0,36.825,52.022,16.65,0,25.745,25.662,0,0,0,19.551,20.249,19.059,19.415,0,38.007,0,0,0,0,5.2,0,22.7,6,47.086,7.08,-9.4,-2.6,431.14,16/8/2012
9,09,0,0,16.565,0,0,10.32,23.944,18.708,31.646,0,20.001,16.101,1.628,33.391,51.356,16.724,0,25.745,25.662,0,0,0,23.94,24.665,15.163,15.709,0,38.697,0,0,0,0,5.2,0,22.6,6.07,42.891,3.296,0.8,-3.9,486.53,16/8/2012
10,10,0,0,18.482,0,0,10.533,23.237,19.643,32.286,0,16.001,14.9,1.943,30.418,51.578,16.65,0,25.328,25.69,0,0,0,23.981,24.665,23.161,23.462,0,37.948,0,0,0,0,5.2,0,23,5.76,50.493,-1.709,4.3,-2.014,503.782,16/8/2012
11,11,17.353,0,18.445,18.58,0,10.393,22.53,20.416,32.23,0,10.5,9.3,1.733,30.523,51.356,16.724,0,25.773,25.356,0,0,0,23.981,24.665,23.147,23.407,0,38.577,0,0,0,0,5.2,0,22.7,5.7,47.188,9.278,-3.9,-4.413,524.812,16/8/2012
12,12,16.597,0,18.213,18.519,17.48,10.415,24.622,21.85,35.32,0,5.2,5.7,1.05,30.426,51.43,16.872,0,25.411,25.356,0,0,0,23.981,24.665,15.833,16.243,0,38.727,0,0,0,0,5.2,0,22.8,5.76,45.136,6.714,-6.4,-1.813,524.305,16/8/2012
13,13,16.568,0,17.957,18.274,0,10.188,23.502,18.74,31.674,0,5.3,3.6,0,30.445,50.912,16.798,0,25.411,25.356,0,0,0,24.022,24.432,18.184,18.458,0,37.967,0,0,0,0,5.2,0,23.2,5.6,46.38,0,-9.4,-2.71,510.278,16/8/2012
14,14,15.239,17.042,18.336,18.567,0,9.097,24.091,19.014,30.783,0,2.6,2.5,0,30.159,50.764,15.984,0,25.272,25.467,0,0,0,23.981,24.446,17.172,17.501,0,37.717,0,0,0,0,5.2,0,23,5.76,50.45,3.662,-4.3,0.183,510.597,16/8/2012
15,15,16.723,17.103,18.311,18.445,0,10.342,23.826,19.046,30.978,0,3.2,3.1,0.787,30.636,51.356,16.724,0,24.91,25.189,0,0,0,24.022,24.61,18.02,18.157,0,37.558,0,0,0,0,5.2,0,22.6,5.67,50.33,0,-4.2,2.783,518.26,16/8/2012
16,16,15.883,16.932,18.311,18.47,0,10.415,25.034,18.982,32.815,11.92,11,9.4,3.151,30.598,51.208,16.872,0,25.467,25.244,0,0,0,9.68,25.827,14.629,14.971,0,38.357,0,0,0,0,5.2,0,22.3,5.84,49.2,0,1.4,1.483,526.601,16/8/2012
17,17,0,0,13.025,0,0,10.305,26.095,19.079,33.288,0,7,6.4,1.26,30.527,51.726,16.724,0,25.467,25.217,0,0,0,23.954,24.514,21.014,21.151,0,38.087,0,0,0,0,5.2,0,22.7,6.15,49.921,0,3,5.695,470.109,16/8/2012
18,18,0,0,0,0,0,10.393,26.183,20.545,37.463,0,10,7.7,1.733,31.173,51.504,16.65,0,25.384,25.411,0,0,0,23.954,24.514,23.175,23.434,0,38.187,0,0,0,0,5.2,0,22.7,6.3,47.289,0,-2.4,0.989,480.303,16/8/2012
19,19,18.236,17.188,18.128,18.25,0,10.327,26.124,21.721,37.38,0,4.7,4.1,0.525,31.177,44.03,14.504,0,25.384,25.801,0,0,0,20.631,21.247,14.985,15.313,0,38.288,0,0,0,0,5.2,0,22.8,6.5,41.867,-10.865,4.1,9.888,501.233,16/8/2012
20,20,18.319,0,18.421,4.334,0,10.357,26.242,21.866,37.073,0,0,0,0,31.028,50.986,16.946,0,25.022,25.272,0,0,0,23.981,24.624,18.567,18.95,0,38.678,0,0,0,0,5.2,0,22.6,6.5,48.378,7.813,-5.9,1.685,489.706,16/8/2012
21,21,0,0,0,0,0,10.093,25.83,21.56,37.157,0,0,0,0,31.157,51.134,16.576,0,25.05,25.217,0,0,0,23.981,24.624,16.667,16.803,0,38.957,0,0,0,0,5.2,0,22.7,6,44.475,2.93,-7.1,9.796,437.555,16/8/2012
22,22,0,0,0,0,0,10.371,0,23.22,0,0,0,0,0,31.884,51.578,16.65,0,25.217,25.217,0,0,0,23.858,24.528,17.801,18.116,0,38.917,0,0,0,0,5.2,0,22.6,6.4,47.876,-7.08,3,9.082,384.431,16/8/2012
23,23,0,0,0,0,0,10.32,0,0,0,0,5.5,3.1,0.21,18.72,50.838,16.65,0,25.217,25.217,0,0,0,23.093,24.624,15.067,15.709,0,38.907,0,0,0,0,5.2,0,22.6,6.35,49.724,-12.94,8,10.382,351.604,16/8/2012
0,00,0,0,0,0,0,10.437,0,0,0,0,5.6,4.8,0.683,0,51.726,16.798,0,25.217,25.105,0,0,0,23.844,14.452,16.038,16.284,0,38.297,0,0,0,0,5.2,0,22.6,6.42,50.365,-1.953,-2.2,2.087,335.932,17/8/2012
1,01,0,0,0,0,0,10.115,0,0,0,0,1.2,0.9,0,0,51.43,16.65,0,25.829,26.135,0,0,0,24.487,18.731,16.366,16.626,0,37.818,0,0,0,0,0,0,22.6,6,50.223,11.231,-8.3,0,322.179,17/8/2012
2,02,0,0,0,0,0,10.291,0,0,0,0,7.4,4.6,1.313,0,51.504,16.65,0,26.024,25.217,0,0,0,20.987,9.912,16.926,17.514,0,38.797,0,0,0,0,0,0,22.5,5.92,43.484,5.005,-3.8,-.806,318.64,17/8/2012
3,03,0,0,0,0,0,10.196,0,0,0,0,11,7.3,0.63,0,50.32,4.958,0,25.634,25.606,0,0,0,24.159,8.162,17.077,17.637,0,38.198,0,0,0,0,0,0,22.5,5.92,47.75,2.075,-1.3,0.787,315.485,17/8/2012
4,04,0,0,0,0,0,9.859,0,0,0,0,16.501,10.5,0,0,44.4,14.356,0,25.356,25.606,0,0,0,20.044,8.34,14.465,14.725,0,38.967,0,0,0,0,0,0,22.7,6.23,44.449,-21.119,14.3,1.685,321.632,17/8/2012
5,05,0,0,0,0,0,10.474,0,0,0,0,17.101,12.8,2.731,0,50.69,16.724,0,25.356,25.606,0,0,0,23.872,24.446,23.079,23.653,0,38.537,0,0,0,0,1,0,22.5,6.23,41.569,-16.968,22.101,14.594,346.641,17/8/2012
6,06,0,0,0,0,0,10.232,0,0,0,0,26.501,19.301,3.572,21.717,44.992,14.578,0,25.356,25.551,0,0,0,9.242,15.874,15.983,16.502,0,38.907,0,0,0,0,5.2,0,22.4,6.38,41.455,17.823,-2.1,-10.108,358.128,17/8/2012
7,07,0,0,0,0,0,10.467,0,0,0,0,25.701,19.601,3.572,21.608,45.214,14.948,0,25.356,25.773,0,0,0,24.132,15.081,18.28,18.608,0,38.898,0,0,0,0,5.2,0,22.7,6.38,41.455,0,8.4,-.311,374.885,17/8/2012
8,08,0,0,0,0,0,10.437,0,11.731,0,0,16.901,11.7,2.731,33.105,51.874,16.872,0,25.356,25.69,0,0,0,23.995,24.72,23.093,23.229,0,38.727,0,0,0,0,5.2,0,22.7,6,49.4,-1.831,-4.4,-7.508,437.2,17/8/2012
