,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
11,11,17.815,0,18.104,0,0,7.178,31.986,18.837,36.433,0,0,1.3,2.1,6.143,47.186,51.504,16.798,4.339,25.773,0,0,5.056,5.212,0,0,23.749,24.514,24.446,24.282,24.508,24.689,0,0,0,5.2,0,0,23,5.7,37.773,5.493,0,-4.8,7.599,512.053,12/9/2013
12,12,17.017,0,18.543,0,0,7.31,32.546,19.24,36.851,0,0,4.5,2.3,1.575,53.823,44.918,14.726,4.043,25.634,0,0,5.088,5.209,0,0,18.376,19.428,24.72,24.514,24.788,24.949,0,0,0,5.2,0,0,23.3,5.7,38.403,6.226,0,-4.2,3.79,496.885,12/9/2013
13,13,0,0,18.494,0,0,7.156,32.075,19.175,37.185,0,0,0.6,0,3.938,53.768,44.918,14.726,3.398,25.606,0,0,5.086,5.211,0,0,23.858,24.419,24.72,24.405,24.938,24.689,0,0,0,5.2,0,0,23.1,5.44,44.46,10.254,0,-12.4,-1.209,505.276,12/9/2013
14,14,0,0,18.189,0,0,6.958,31.898,19.03,36.684,0,0,8.6,4.2,9.243,53.763,51.282,17.02,9.437,25.551,0,0,5.085,5.226,0,0,20.235,21.042,24.678,24.405,25.419,24.739,0,0,0,5.2,0,0,24.3,5.5,38.505,9.4,0,2.4,0.183,508.546,12/9/2013
15,15,0,0,18.274,0,0,7.09,32.546,20.851,37.213,0,0,0,0,1.627,53.677,51.948,17.02,1.131,25.718,0,0,5.073,5.221,0,0,23.885,24.528,24.419,24.364,25.209,24.438,0,0,0,5.2,0,0,23.9,5.51,50.271,13.184,0,-11.2,2.087,505.042,12/9/2013
16,16,0,0,18.079,0,0,8.24,31.898,20.287,36.962,0,0,0,0,1.05,53.575,50.764,16.65,0.53,25.662,0,0,5.098,5.224,0,0,23.762,24.514,24.678,24.364,25.128,24.618,0,0,0,5.2,0,0,23.7,5.77,46.022,11.475,0,-5,6.391,488.909,12/9/2013
17,17,0,0,11.377,0,0,8.372,32.34,20.448,39.912,0,0,0.5,0.3,0.787,53.806,51.652,17.094,3.136,25.634,0,0,5.115,5.226,0,0,10.897,11.717,24.665,24.337,25.358,24.498,0,0,0,0,0,0,24,5.67,36.764,9.522,0,-8.5,5.585,461.278,12/9/2013
18,18,0,0,0,0,0,8.57,32.34,21.866,38.799,0,0,0,0,0,54.108,52.836,17.316,2.103,25.912,0,0,5.069,5.236,0,0,24.159,24.542,24.501,24.432,25.209,24.938,0,0,0,5.2,0,0,22.7,6,50.607,-5.737,0,-10.5,6.793,526.643,12/9/2013
19,19,17.325,18.836,18.47,16.822,15.82,8.496,32.34,21.802,38.966,0,0,0,0,0,54.363,44.696,14.282,0,46.537,0,0,5.095,5.244,0,0,7.205,7.848,24.528,24.432,25.478,24.878,0,0,0,5.2,0,0,22.8,5.9,47.461,4.028,0,-6.4,11.188,551.483,12/9/2013
20,20,16.33,18.641,16.871,0,12.598,8.416,32.546,21.528,38.242,0,0,0,0,0,53.7,44.77,14.8,0,27.833,0,0,5.071,5.239,0,0,16.708,18.02,24.692,24.432,25.128,24.779,0,0,0,5.2,0,0,23,6.05,47.557,5.371,0,-.7,8.899,524.083,12/9/2013
21,21,4.552,17.347,9.876,0,0,8.343,31.162,20.078,38.215,0,0,0,0,0,53.699,43.512,14.282,0,25.105,0,0,5.096,5.199,0,0,12.729,13.618,24.761,24.432,25.198,24.748,0,0,0,5.2,0,0,22.9,6,47.671,0,0,1,11.682,481.227,12/9/2013
22,22,1.709,0,0,0,0,8.614,33.165,10.973,19.316,0,0,0,0,0,38.07,45.806,14.726,0,25.606,0,0,5.09,5.209,0,0,11.088,12.032,24.897,24.692,25.428,24.668,0,0,0,0,0,0,23.1,6,44.141,5.371,0,-17.301,-2.106,424.189,12/9/2013
23,23,0,0,0,0,0,8.496,32.693,0,0,0,0,0,0,0,0,44.548,14.208,1.157,25.551,0,0,5.093,5.204,0,0,20.714,21.301,24.473,24.323,25.258,24.978,0,0,0,0,0,0,23,6,40.045,-11.353,0,-10.8,1.996,387.57,12/9/2013
0,00,0,0,0,0,0,8.709,0,0,0,0,0,0,0,0.735,0,52.836,17.39,0,25.384,0,0,5.063,5.205,0,0,20.003,20.837,24.542,24.446,25.408,25.008,0,0,0,0,0,0,22.7,5.92,40.045,-9.522,0,-10,1.685,361.432,13/9/2013
1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.652,16.946,0,25.718,0,0,5.073,5.199,0,0,17.241,18.417,24.555,24.337,25.459,24.899,0,0,0,0,0,0,23,6,40.045,-15.259,0,-4.1,5.493,347.987,13/9/2013
2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.104,14.578,0,25.662,0,0,5.071,5.215,0,0,18.977,19.921,24.473,24.309,25.148,25.108,0,0,0,0,0,0,22.9,6,40.045,-15.137,0,-5.5,5.383,341.629,13/9/2013
3,03,0,0,0,0,0,8.592,0,0,0,0,0,0,0,0,0,50.468,1.924,0,25.773,0,0,5.069,5.212,0,0,16.489,17.61,24.487,24.255,25.549,25.039,0,0,0,0,0,0,23,5.92,40.045,-14.649,0,-3.5,7.984,332.55,13/9/2013
4,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.874,17.094,0.206,25.829,0,0,5.078,5.187,0,0,22.3,23.175,24.555,24.391,25.188,25.068,0,0,0,0,0,0,23.2,6.15,22.69,-15.503,0,-4.9,4.889,341.734,13/9/2013
5,05,0,0,0,0,0,0,3.824,0,0,0,0,0,0,0,0,52.318,17.168,0,25.801,0,0,5.078,5.232,0,0,23.899,24.665,24.678,24.419,25.478,24.718,0,0,0,0,0,0,23,6,44.777,-14.893,0,-4.9,5.988,370.047,13/9/2013
6,06,0,0,0,0,0,0,32.576,0,0,0,0,0,0,0,0,44.844,14.504,0,25.801,0,0,5.086,5.19,0,0,16.571,17.569,24.678,24.419,25.029,24.949,0,0,0,0,0,0,23.3,6.07,47.198,-11.719,0,-11.6,4.083,380.385,13/9/2013
7,07,0,0,0,0,0,7.068,32.163,0,0,0,0,0,0,0,0,51.504,16.798,0,25.606,0,0,5.096,5.221,0,0,17.692,18.827,24.692,24.159,25.168,25.598,0,0,0,0,0,0,23.4,6,42.396,-24.293,0,-.5,14.594,394.977,13/9/2013
8,08,0,0,0,0,0,8.365,32.075,0,11.912,0,0,0,0,0,29.334,52.466,17.02,0,25.857,0,0,5.103,5.224,0,0,17.036,18.047,24.692,24.159,24.568,25.008,0,0,0,0,0,0,23,5.84,47.255,-20.02,0,-6.7,5.695,446.773,13/9/2013
9,09,0,0,17.054,0,0,8.394,31.162,0,34.958,0,0,0,0,0,30.062,52.096,17.168,0,25.773,0,0,5.086,5.232,0,0,23.243,23.885,24.501,24.159,24.618,25.058,0,0,0,5.2,0,0,23.2,5.6,47.009,-6.226,0,-12.1,7.086,483.842,13/9/2013
10,10,18.278,0,16.895,0,0,8.321,30.779,0,34.847,0,0,0,0,0,29.789,51.356,16.65,0,25.523,0,0,5.078,5.209,0,0,23.612,24.173,23.762,23.94,24.588,25.079,0,0,0,5.2,0,0,22.3,5.5,50.334,-24.049,0,-1.8,13.99,511.125,13/9/2013
11,11,18.558,18.702,16.98,0,0,8.599,31.515,6.784,36.378,0,0,0.3,0,0,48.677,52.392,17.242,0,25.3,0,0,5.071,5.209,0,0,19.182,20.167,23.762,23.94,24.638,24.918,0,0,0,5.2,0,0,23,5.67,40.887,-14.039,0,7.5,13.898,515.158,13/9/2013
12,12,18.319,18.567,16.932,0,0,6.98,30.602,19.224,36.127,0,0,0.2,0.9,0,53.335,51.726,16.872,4.119,25.745,0,0,5.086,5.217,0,0,23.694,24.555,23.762,23.94,24.718,24.949,0,0,0,5.2,0,0,23,5.67,37.703,0,0,11.6,16.388,511.789,13/9/2013
13,13,18.249,18.506,16.797,0,0,7.017,30.396,18.901,35.181,0,0,1.8,0.8,0,50.372,51.43,17.02,3.091,25.634,0,0,5.055,5.209,0,0,24.077,24.501,20.905,19.907,20.649,19.808,0,0,0,5.2,0,0,21.6,5.84,40.044,-11.475,0,10.1,21.186,509.089,13/9/2013
14,14,18.474,18.567,15.259,17.615,0,7.127,30.749,19.53,38.521,0,0,2.5,3,9.663,50.267,52.836,17.464,10.014,25.578,0,0,0,0,0,0,13.098,13.768,23.462,22.887,10.689,31.387,0,0,0,5.2,0,0,22.3,5.67,43.372,0,0,9.9,9.687,517.806,13/9/2013
15,15,18.194,18.409,17.237,0,0,7.237,30.307,18.95,38.326,0,0,3,2.2,6.669,50.115,51.504,16.724,7.328,25.551,0,0,0,0,0,0,22.969,23.598,20.727,19.565,24.938,24.968,0,0,0,5.2,0,0,22.6,5.91,38.357,-10.987,0,12.9,17.194,521.463,13/9/2013
16,16,18.236,18.531,16.712,0,0,7.185,31.692,19.063,39.718,0,0,1,0.9,4.411,52.779,52.318,17.316,3.694,25.662,0,0,0,3.895,0,0,22.887,23.544,15.764,16.284,24.708,24.009,0,0,0,5.2,0,0,22.4,5.76,38.539,0,0,8,15.491,502.257,13/9/2013
17,17,0,16.773,0,1.44,0,8.196,31.603,19.063,39.662,0,0,3.4,1.1,2.048,52.783,51.8,17.02,6.359,25.634,0,0,0,6.638,0,0,8.764,9.53,15.545,15.874,24.448,24.538,0,0,0,0,0,0,22.4,5.6,48.231,-5.737,0,9.2,15.583,456.588,13/9/2013
18,18,5.673,15.357,7.117,5.64,0,8.76,31.898,18.611,39.578,0,0,1.1,0.7,0.21,52.616,52.244,17.168,3.338,25.551,0,0,0,6.653,0,0,23.995,24.624,22.71,22.764,24.769,24.578,0,0,0,5.2,0,0,22.8,5.91,39.08,14.649,3.058,-4.7,1.886,493.751,13/9/2013
19,19,18.291,18.592,16.724,16.883,15.918,9.324,32.104,21.609,39.857,0,0,0.8,0.2,0,52.736,51.874,17.168,3.818,25.69,0,0,0,6.635,0,0,23.995,24.624,19.51,19.565,24.998,25.048,0,0,0,5.2,0,0,22.6,5.91,39.887,8.545,0,-8.3,0,559.315,13/9/2013
20,20,18.333,18.555,16.822,18.36,9.668,9.756,32.399,22.914,39.885,0,0,0,0,0,52.754,51.948,16.65,0,25.662,0,0,0,6.615,0,0,23.995,24.72,14.916,14.93,25.148,24.748,0,0,0,5.2,0,0,23,5.84,38.341,2.441,0,-5.4,9.687,541.696,13/9/2013
21,21,18.432,18.616,0,0,0,9.932,32.664,23.397,40.107,0,0,0,0,0,52.979,52.244,17.02,0,25.857,0,0,0,6.646,0,0,23.995,24.446,15.313,15.463,25.218,24.928,0,0,0,5.2,0,0,22.9,5.91,39.561,17.09,4.422,-9.1,6.482,481.934,13/9/2013
22,22,0,0,0,0,0,10.093,32.87,0,22.433,0,0,0,0,0,52.882,52.466,17.39,0,25.745,0,0,0,6.655,0,0,16.215,17.473,15.983,15.915,24.668,24.628,0,0,0,0,0,0,22.8,6,49.884,-3.296,0,-16.6,-1.3,445.619,13/9/2013
23,23,0,0,0,0,0,9.917,32.31,0,0,0,0,0,0,0,4.281,51.874,17.094,0,25.578,0,0,0,6.633,0,0,23.831,24.665,20.905,20.426,25.329,25.159,0,0,0,0,0,0,23.1,6,44.94,-18.799,0,-4.5,8.185,406.175,13/9/2013
0,00,0,0,0,0,0,9.947,32.134,0,0,0,0,0,0,0,0,52.022,16.946,0,25.857,0,0,0,6.61,0,0,19.907,20.823,20.837,19.838,24.899,24.599,0,0,0,0,0,0,22.8,5.84,37.769,-15.992,0,-1.1,9.796,374.73,14/9/2013
1,01,0,0,0,0,0,9.727,9.509,0,0,0,0,0,0,0,0.484,44.474,13.764,0,25.885,0,0,0,6.636,0,0,19.551,20.714,16.831,15.436,24.928,24.718,0,0,0,0,0,0,22.5,5.83,37.647,-20.631,0,-6.4,7.398,342.355,14/9/2013
2,02,0,0,0,0,0,9.771,0,0,0,0,0,0,0,0,0,50.838,16.28,0,25.857,0,0,0,6.623,0,0,19.989,21.151,21.151,20.044,24.928,24.658,0,0,0,0,0,0,22.7,5.92,38.693,-13.916,0,-4.7,7.984,342.664,14/9/2013
3,03,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,50.468,0.592,0,25.968,0,0,0,6.626,0,0,23.913,24.678,22.71,22.983,25.108,24.909,0,0,0,0,0,0,22.6,5.92,49.774,-15.625,0,-2.4,7.984,340.568,14/9/2013
4,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,51.208,16.798,0,25.829,0,0,0,6.608,0,0,22.135,22.983,22.997,23.27,24.678,24.609,0,0,0,0,0,0,22.7,5.92,38.338,-12.207,0,-7,4.083,344.098,14/9/2013
5,05,0,0,0,0,0,0,11.247,0,0,0,0,0.4,0,0,0,51.948,17.02,0.431,26.024,0,0,0,6.631,0,0,23.885,24.514,22.997,22.956,24.958,24.609,0,0,0,0,0,0,22.7,5.87,39.886,-11.109,0,-3.4,0,360.956,14/9/2013
6,06,0,0,0,0,0,9.829,32.134,0,0,0,0,0,0,0,0,51.356,16.724,0,25.968,0,0,0,6.586,0,0,23.065,23.858,21.971,21.657,25.079,24.989,0,0,0,0,0,0,22.7,5.84,39.827,-5.737,0,8.7,0,362.839,14/9/2013
7,07,0,0,0,0,0,9.602,32.016,0,0,0,0,0,0,0,17.443,51.504,16.65,0,25.996,0,0,0,6.631,0,0,19.128,20.016,23.01,23.188,24.938,24.868,0,0,0,0,0,0,22.8,5.84,38.256,0,0,6.2,0,363.056,14/9/2013
8,08,0,0,0,0,0,8.365,31.81,0,0,0,0,0,0,0,21.958,51.874,17.168,0,25.885,0,0,0,6.636,0,0,23.653,24.077,18.253,18.102,24.989,24.819,0,0,0,0,0,0,22.5,5.76,40.075,-4.028,0,-4.3,0,385.129,14/9/2013
9,09,0,0,0,0,0,8.335,31.751,0,0,0,0,0,0,0,29.474,51.726,16.65,0,26.024,0,0,0,6.636,0,0,23.325,24.036,18.608,18.417,25.318,25.148,0,0,0,5.2,0,0,22.3,5.67,39.541,-4.517,0,18.001,0,377.612,14/9/2013
10,10,0,0,0,0,0,8.379,31.869,0,0,0,0,0,0,0,29.564,51.8,16.872,0,25.745,0,0,0,6.63,0,0,23.872,24.542,19.401,19.401,25.108,24.378,0,0,0,5.2,0,0,23,5.84,39.912,4.028,0,-.4,0,381.501,14/9/2013
11,11,0,0,0,0,0,8.313,32.134,0,0,0,0,0,0.1,0,29.485,52.022,17.168,1.031,25.773,0,0,0,6.667,0,0,8.477,9.393,14.903,14.206,25.058,24.628,0,0,0,5.2,0,0,22.6,5.52,38.505,23.682,12.992,-31.901,0,336.41,14/9/2013
12,12,0,0,0,0,0,8.225,31.545,0,0,0,0,0,0,0,29.386,51.578,16.798,0,25.662,0,0,0,6.601,0,0,11.102,12.086,0,0,25.368,24.718,0,0,0,5.2,0,0,22.7,5.59,38.391,0,0,0,0,321.02,14/9/2013
13,13,0,0,0,0,0,8.269,31.427,0,0,0,0,0,0,0,29.405,51.578,16.946,3.027,25.634,0,0,0,6.648,0,0,23.844,24.678,15.887,15.258,24.859,24.188,0,0,0,5.2,0,0,22.5,6.23,38.391,9.766,0,0,0,364.203,14/9/2013
14,14,0,0,0,0,0,9.712,31.633,0,0,0,0,0.6,0,3.571,21.496,51.504,16.798,2.525,25.69,0,0,0,6.621,0,0,24.036,24.501,20.03,19.674,25.008,24.599,0,0,0,5.2,0,0,22.5,5.7,38.391,5.493,0,0,0,379.322,14/9/2013
15,15,0,0,0,0,0,9.661,31.78,0,0,0,0,0,0,0,22.144,52.17,17.02,1.056,25.606,0,0,5.049,5.123,0,0,12.661,13.782,14.629,15.668,25.188,24.668,0,0,0,5.2,0,0,22.5,5.6,48.396,3.174,0,0,0,360.12,14/9/2013
16,16,0,0,0,0,0,9.705,32.075,0,0,0,0,0,0,0,22.227,52.096,17.02,0,25.634,0,0,6.611,6.69,0,0,23.968,24.391,15.682,15.901,25.108,24.488,0,0,0,5.2,0,0,22.7,5.84,50.636,9.4,0,-8.4,0,384.972,14/9/2013
17,17,0,0,0,0,0,9.69,31.751,0,0,0,0,0,0,0,22.049,51.652,16.724,0,25.69,0,0,6.621,6.665,0,0,23.803,24.61,23.093,22.846,25.119,24.219,0,0,0,5.2,0,0,22.7,6,50.068,0,0,3,0,404.06,14/9/2013
18,18,18.6,2.173,18.238,0,0,9.676,32.369,23.043,0,0,0,0,0,0,29.334,51.948,17.02,0.811,25.773,0,0,6.596,6.665,0,0,23.954,24.569,23.257,23.024,25.018,24.068,0,0,0,5.2,0,0,23.4,5.84,49.824,-8.179,0,5.1,0,491.25,14/9/2013
19,19,18.264,18.543,18.006,18.104,15.723,9.558,32.016,21.431,0,0,20,0,0,0,29.325,51.134,16.798,0,25.662,0,0,6.583,6.675,0,0,17.719,18.745,23.175,22.792,25.218,24.949,0,0,0,5.2,0,0,23.7,5.92,49.936,-5.982,0,15.4,0,527.45,14/9/2013
20,20,18.432,18.714,18.213,18.409,16.016,9.698,32.428,21.802,0,8.008,30.3,0,0,0,29.201,1.998,0,0,25.773,0,0,6.61,6.65,0,0,24.091,24.733,23.352,23.038,24.968,24.339,0,0,0,5.2,0,0,23.2,5.52,49.936,-2.319,0,1.5,0,491.448,14/9/2013
21,21,18.361,4.614,18.018,0,0,9.676,32.517,23.349,40.33,0,0,0,0,0,16.355,45.732,14.282,0,25.773,0,0,6.584,6.636,0,0,12.866,13.823,23.298,22.833,25.128,24.798,0,0,0,5.2,0,0,24.3,5.84,49.936,3.052,0,-2.6,7.599,470.209,14/9/2013
22,22,0,0,0,0,0,9.939,32.752,23.204,27.972,0,0,0,0,0,0,46.028,14.652,0,25.912,0,0,6.623,6.672,0,0,13.207,14.411,23.749,23.339,25.008,24.739,0,0,0,0,0,0,23.6,6,49.936,2.197,0,-16.1,-3.003,424.217,14/9/2013
23,23,0,0,0,0,0,9.617,31.957,5.285,0,0,0,0,0,0,0,50.986,16.576,0,25.912,0,0,6.594,6.673,0,0,23.653,24.364,23.311,22.86,24.938,24.998,0,0,0,0,0,0,23.6,6,40.487,-15.625,0,-6.3,5.09,409.641,14/9/2013
0,00,0,0,0,0,0,9.624,31.898,0,0,0,0,0,0,0,0,51.208,16.428,0,25.857,0,0,6.596,6.642,0,0,19.811,20.7,19.647,18.663,25.128,24.838,0,0,0,0,0,0,23.6,6,43.325,-5.127,0,1.5,12.397,356.97,15/9/2013
1,01,0,0,0,0,0,8.299,32.222,0,0,0,0,0,0,0,0,45.51,14.726,0,25.718,0,0,6.6,6.638,0,0,20.973,21.684,20.809,19.825,25.098,24.848,0,0,0,0,0,0,23.5,6.07,38.382,2.441,0,1.2,10.199,336.06,15/9/2013
2,02,0,0,0,0,0,0,31.928,0,0,0,0,0,0,0,0,44.622,14.356,0,25.718,0,0,6.631,6.645,0,0,15.709,16.653,24.528,24.309,24.408,24.358,0,0,0,0,0,0,23.5,6.07,37.738,0,0,-.3,9.082,328.371,15/9/2013
3,03,0,0,0,0,0,0,32.369,0,0,0,0,0,0,0,0,50.32,6.364,0,25.829,0,0,6.588,6.628,0,0,14.67,15.668,24.528,24.309,25.029,24.498,0,0,0,0,0,0,23.5,6,38.476,7.935,0,-7.3,3.992,323.335,15/9/2013
4,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.696,14.504,0,25.912,0,0,6.591,6.665,0,0,23.885,24.761,24.528,24.309,24.878,24.968,0,0,0,0,0,0,23.4,6.14,44.545,4.639,0,-6.7,4.798,323.298,15/9/2013
5,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.652,16.946,0,25.857,0,0,6.594,6.667,0,0,23.885,24.487,24.528,24.309,24.808,24.798,0,0,0,0,0,0,23.5,6.07,44.937,4.273,0,0.2,0,330.919,15/9/2013
6,06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995,0,44.696,14.578,4.345,25.829,0,0,6.593,6.646,0,0,23.995,24.542,24.528,24.309,25.159,24.868,0,0,0,0,0,0,23.5,6.1,38.598,2.93,0,2,0,322.062,15/9/2013
7,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.324,51.8,17.168,0,25.857,0,0,6.601,6.68,0,0,24.077,24.692,24.528,24.309,24.859,24.918,0,0,0,0,0,0,23.5,6.07,40.366,0,0,3,0,336.716,15/9/2013
8,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.462,51.208,16.724,0,25.829,0,0,6.631,6.66,0,0,24.132,24.528,24.542,24.35,25.159,24.958,0,0,0,0,0,0,23.5,5.8,49.933,3.174,0,2.8,0,348.281,15/9/2013
9,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.096,51.43,16.946,0,25.718,0,0,6.601,6.667,0,0,21.383,22.19,24.815,24.35,24.878,24.838,0,0,0,5.2,0,0,23.4,5.67,50.572,-2.93,0,11.2,0,361.904,15/9/2013
10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.244,51.43,16.798,0,25.578,0,0,6.594,6.685,0,0,8.026,8.682,0,23.872,24.909,24.408,0,0,0,5.2,0,0,24,5.51,43.628,2.808,0,-.5,0,289.118,15/9/2013
11,11,0,0,0,0,0,0,0,0,0,0,0,1.4,0.6,5.618,11.159,51.8,17.168,2.103,25.551,0,0,6.591,6.66,0,0,9.024,9.83,16.229,14.903,24.968,24.488,0,0,0,5.2,0,0,24,5.51,43.505,7.935,0,-5.1,0,306.85,15/9/2013
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.162,51.652,17.094,0,25.718,0,0,6.594,6.655,0,0,21.561,22.176,16.01,14.711,25.308,24.568,0,0,0,5.2,0,0,23.7,5.44,43.564,1.221,0,0,0,326.063,15/9/2013
13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.931,51.948,17.02,0,25.662,0,0,6.61,6.66,0,0,24.009,24.583,24.542,24.501,24.998,24.649,0,0,0,5.2,0,0,23.8,5.4,46.952,2.686,0,-7.1,0,369.299,15/9/2013
14,14,0,18.616,0,0,0,0,0,0,0,0,0,0,0,0,29.401,45.362,14.504,0,25.662,0,0,6.593,6.655,0,0,16.967,17.733,24.774,24.555,25.198,24.689,0,0,0,5.2,0,0,23.6,5.44,45.947,4.151,0,2.8,0,353.945,15/9/2013
15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.82,47.5,7.668,0,25.384,0,0,6.59,6.663,0,0,23.831,24.309,24.72,24.487,24.859,24.538,0,0,0,5.2,0,0,23.5,5.6,50.726,0,0,7.8,0,353.848,15/9/2013
16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.337,51.726,17.168,0,25.606,0,0,6.618,6.652,0,0,20.454,21.315,24.802,24.487,25.209,24.788,0,0,0,5.2,0,0,24,5.84,50.455,0,0,6.6,0,365.743,15/9/2013
17,17,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.787,32.849,51.578,17.094,0,25.745,0,0,6.621,6.655,0,0,23.79,24.665,24.542,24.268,25.029,24.618,0,0,0,5.2,0,0,23.8,5.91,50.396,0,0,-2.5,0,380.266,15/9/2013
18,18,18.137,18.616,18.067,0,0,0,0,21.496,0,0,0,0.2,0.1,1.994,41.711,51.726,16.946,2.986,25.745,0,0,6.601,6.667,0,0,22.805,23.598,24.637,24.364,25.119,24.978,0,0,0,5.2,0,0,23.4,5.91,50.429,0,0,-2.7,0,471.118,15/9/2013
19,19,18.152,18.616,18.177,0,15.723,9.888,32.782,21.673,0,0,0,0.4,0.6,4.095,41.576,51.504,16.872,5.748,25.745,0,0,6.605,6.66,0,0,8.272,9.27,24.678,24.063,25.079,24.698,0,0,0,5.2,0,0,23.8,6,50.307,5.737,0,-.4,0,497.008,15/9/2013
20,20,0,0,0,0,0,8.614,30.955,23.123,40.219,0,0,0,0,0.787,41.667,51.8,17.168,0.632,26.024,0,0,6.605,6.652,0,0,19.934,20.837,24.528,24.487,24.888,24.798,0,0,0,5.2,0,0,23,6.5,49.919,13.672,0,-8.6,3.699,469.986,15/9/2013
21,21,0,0,0,0,0,8.548,30.896,0,39.439,0,0,1.7,1,2.678,31.911,51.578,17.02,2.617,25.857,0,0,6.6,6.688,0,0,13.262,14.055,24.747,24.514,25.068,24.928,0,0,0,5.2,0,0,23.6,5.9,50.238,4.151,0,-3.7,1.685,435.908,15/9/2013
22,22,0,0,0,0,0,8.599,31.014,0,23.324,0,0,0.3,2.1,1.627,0,52.318,17.02,8.605,25.94,0,0,6.613,6.677,0,0,7.615,8.477,24.624,24.514,25.138,24.888,0,0,0,0,0,0,23.8,6,38.586,2.319,0,-4.7,1.19,378.254,15/9/2013
23,23,0,0,0,0,0,8.614,0,0,0,0,0,0,0,0.997,0,51.726,16.872,0,25.968,0,0,6.606,6.675,0,0,12.36,13.248,24.72,24.569,24.998,24.868,0,0,0,0,0,0,23.5,6,38.586,-12.452,0,-8.2,2.399,350.57,15/9/2013
0,00,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,51.504,16.872,0,25.912,0,0,6.591,6.677,0,0,19.907,20.768,24.706,24.501,25.048,24.928,0,0,0,0,0,0,23.6,6,38.586,-3.052,0,-3.7,5.695,328.924,16/9/2013
1,01,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,51.8,17.168,0,25.94,0,0,6.613,6.673,0,0,21.493,22.245,24.706,24.501,24.928,24.758,0,0,0,0,0,0,23.7,6,38.213,7.08,0,-8.9,2.399,323.768,16/9/2013
2,02,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,51.652,16.946,0,25.996,0,0,6.616,6.638,0,0,18.047,19.087,24.706,24.501,25.058,24.899,0,0,0,0,0,0,23.5,6.07,37.925,3.052,0,-1.2,8.185,311.088,16/9/2013
3,03,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.997,0,45.584,14.356,0,25.578,0,0,6.608,6.662,0,0,20.426,21.288,24.706,24.501,24.989,24.868,0,0,0,0,0,0,23.7,6.07,32.129,0,0,0.6,9.796,303.052,16/9/2013
4,04,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,45.658,14.134,0,25.745,0,0,6.586,6.657,0,0,18.43,19.36,24.706,24.501,25.058,24.609,0,0,0,0,0,0,23.4,6.07,39.945,5.86,0,-4.4,5.182,304.79,16/9/2013
5,05,0,0,0,0,0,2.366,0,0,0,0,0,0.1,0,0,0,45.14,14.208,0,25.662,0,0,6.6,6.652,0,0,23.885,24.569,24.583,24.501,25.329,25.178,0,0,0,0,0,0,23.4,6.07,41.924,2.319,0,4.6,0,320.334,16/9/2013
6,06,0,0,0,0,0,8.701,0,0,0,0,0,0.1,0,0,0,45.732,14.282,0,25.801,0,0,6.633,6.662,0,0,14.93,16.065,24.583,24.501,25.079,24.748,0,0,0,0,0,0,23.6,6,40.005,-1.343,0,7.9,0,311.44,16/9/2013
7,07,0,0,0,0,0,8.577,0,0,0,0,0,0.1,0,0,0,51.8,16.946,0,25.718,0,0,6.615,6.615,0,0,22.081,22.641,24.583,24.46,24.938,24.888,0,0,0,0,0,0,23.8,6,41.271,6.47,0,-1.9,0,331.874,16/9/2013
8,08,0,0,0,0,0,8.423,30.779,0,0,0,0,0,0,0,0,51.874,17.02,0,25.801,0,0,6.611,6.635,0,0,19.018,19.962,24.624,24.241,25.138,24.938,0,0,0,0,0,0,23.3,5.6,44.039,-1.465,0,8.6,0,362.166,16/9/2013
