,ABR,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,HPA1,HPA2,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN3,PEN4,PHC1,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
7,,7.7,25.401,17.001,0,12/11/2013,391.823,52.022,17.242,38.289,0,07,6.61,6.633,11.475,0,0,20.852,23.516,24.514,15.668,15.805,0,0,0,0,0,0,0,0,0,22.078,24.588,0,0,0,0,0,0,0,0,20.6,5.8,25.634,0,5.924,-22.303,32.366
8,,24.501,23.201,13.9,11.386,12/11/2013,449.693,44.548,14.726,42.057,0,08,6.61,6.613,-6.47,0,0,25.789,23.557,24.501,16.543,15.34,0,0,0,0,0,10.027,29.659,0,0,20.548,25.918,0,0,0,0,0,0,5.2,0,20.7,5.7,25.523,0,0,-10.913,29.713
9,,4.5,19.401,17.001,30.611,12/11/2013,494.027,52.244,17.168,35.507,0,09,6.588,6.648,12.085,0,0,22.743,23.257,24.036,15.518,14.397,0,0,0,0,0,9.976,28.392,0,37.435,20.278,25.459,0,0,0,0,0,0,0,0,20,5.5,25.523,0,5.1,-20.106,37.924
10,,8.5,36.501,16.001,48.265,12/11/2013,525.41,52.392,17.02,22.196,0,10,6.621,6.623,5.127,0,0,29.729,22.204,23.298,14.862,13.645,0,0,0,0,0,9.969,28.392,0,38.354,18.858,27.718,0,0,0,0,0,0,0,0,20,5.4,25.467,0,0,-20.307,35.215
11,,10.9,32.401,19.001,52.544,12/11/2013,532.864,52.244,17.168,23.433,0,11,6.586,6.603,10.865,0,0,25.631,22.245,22.983,24.2,24.364,0,0,0,0,0,8.65,28.334,3.368,37.964,18.099,27.518,0,0,0,0,0,5.2,0,0,20,5.3,25.662,0,3.964,-17.505,31.58
12,,7.4,22.001,15.601,42.322,12/11/2013,529.53,52.392,17.168,23.68,0,12,6.605,6.642,12.329,0,4.1,26.052,22.067,22.518,21.233,20.057,0,0,0,0,0,8.584,28.098,22.156,38.103,17.949,27.548,0,0,0,0,0,5.2,0,0,20,5.2,25.551,0,0,-13.312,35.12
13,,-.6,7.6,6.5,38.07,12/11/2013,520.456,53.872,17.76,13.047,0,13,6.596,6.605,5.005,0,7,12.657,24.309,24.815,24.118,24.282,0,0,0,0,0,8.767,27.803,22.189,39.551,18.039,27.758,0,0,0,0,0,5.2,0,0,20,5.1,25.606,0,0,-9.101,40.102
14,,-2.5,6.9,6.4,51.49,12/11/2013,525.05,53.798,17.834,10.327,0,14,6.59,6.613,18.189,0,7.2,8.665,24.118,24.829,21.78,20.85,0,18.458,18.445,0,0,8.394,28.098,22.092,41.109,18.209,27.458,0,0,0,0,0,5.2,0,0,20,5.1,25.523,0,0,-.916,34.343
15,,5,13.7,11.9,41.613,12/11/2013,524.306,52.318,17.316,21.585,0,15,6.6,6.621,6.714,0,5.2,13.918,24.2,25.048,20.495,20.344,0,0,0,0,0,8.716,28.569,21.963,41.22,18.019,27.418,0,0,0,0,0,5.2,0,0,20,5.1,25.578,0,0,-6.409,40.451
16,,6.9,7.7,7.5,52.327,12/11/2013,512.71,52.318,16.872,19.347,0,16,6.598,6.653,5.127,0,6.3,15.39,24.2,24.979,19.018,19.087,0,0,0,0,0,8.313,27.391,21.689,40.72,17.889,27.518,0,0,0,0,0,5.2,0,0,20,5.2,25.578,0,0,-2.106,40.367
17,,1.9,13.3,10.9,38.881,12/11/2013,489.195,51.578,17.02,21.806,0,17,6.596,6.586,6.47,0,3.2,9.821,24.2,24.979,0,19.647,0,0,0,0,0,9.346,29.188,21.883,40.664,18.029,27.728,0,0,0,0,0,5.2,0,0,19.8,5.3,25.578,0,0,-6.409,39.926
18,,0.5,13.4,12,51.854,12/11/2013,584.424,51.208,17.02,18.522,0,18,6.642,6.613,7.935,0,3.1,12.552,17.883,19.141,14.766,14.547,18.278,18.311,18.104,18.25,16.406,10.042,29.6,21.947,40.386,18.239,27.508,0,0,0,0,0,5.2,0,0,20,5.5,25.718,0,0,-9.503,30.619
19,,14.5,12.1,12.2,51.847,12/11/2013,582.567,51.356,16.798,31.405,0,19,6.608,6.618,-4.151,0,3.6,20.747,18.006,18.909,19.469,18.758,16.288,16.443,16.053,0,0,9.947,30.543,21.705,40.72,18.329,27.309,0,0,0,0,0,5.2,0,0,20,5.5,25.857,0,0,-7.801,31.813
20,,10,19.801,15.601,52.211,12/11/2013,544.629,52.762,14.282,33.331,0,20,6.616,6.611,7.447,0,8,15.179,23.708,24.774,19.866,19.251,0,0,0,0,0,9.903,30.838,14.905,40.747,18.409,27.538,0,0,0,0,0,5.2,0,0,20,5.5,25.69,0,0,-8.313,39.488
21,,11.6,26.101,18.501,23.276,12/11/2013,491.701,52.614,14.43,30.004,0,21,6.591,6.62,8.179,0,6.6,17.437,18.307,19.141,19.784,20.03,0,0,0,0,0,9.822,30.867,2.643,40.775,17.939,27.378,0,0,0,0,0,0,0,0,19.8,5.5,25.773,0,0,-15.912,35.635
22,,4.6,18.501,14.2,2.073,12/11/2013,425.221,43.734,14.134,28.259,0,22,6.551,6.588,9.033,0,4.6,17.595,23.913,24.528,20.126,19.1,0,0,0,0,0,10.071,31.132,0,0,18.099,27.648,0,0,0,0,0,0,0,0,20.1,5.6,25.69,0,0,-14.301,42.311
23,,6,21.401,13.9,0,12/11/2013,381.775,50.912,16.502,28.159,0,23,6.571,6.574,-7.569,0,1.2,19.013,7.67,8.299,20.303,18.95,0,0,0,0,0,0,0,0,0,18.639,27.748,0,0,0,0,0,0,0,0,20,5.72,25.662,0,0,-14.704,32.687
0,,-7.6,20.301,11.8,0,13/11/2013,365.01,43.586,14.208,32.717,0,00,6.601,6.576,0,0,4.6,20.904,14.616,15.819,14.629,13.59,0,0,0,0,0,0,0,0,0,18.348,27.878,0,0,0,0,0,0,0,0,20,5.67,25.718,0,-6.153,-28.401,5.295
1,,-40.601,15.701,11.5,0,13/11/2013,352.691,43.882,14.282,32.282,0,01,6.588,6.594,27.1,0,7.6,16.492,17.432,18.444,15.149,0,0,0,0,0,0,0,0,0,0,18.669,27.748,0,0,0,0,0,0,0,0,20,5.67,25.69,0,17.771,-49.715,3.523
2,,-34.401,25.801,13.4,0,13/11/2013,340.845,50.468,0,38.813,0,02,6.59,6.598,27.467,0,6.6,18.646,8.559,9.201,15.477,0,0,0,0,0,0,0,0,0,0,18.249,27.808,0,0,0,0,0,0,0,0,19.9,5.75,25.495,0,20.957,-56.508,1.005
3,,-37.201,17.601,10.2,0,13/11/2013,338.508,0,0,32.442,0,03,6.601,6.596,24.659,0,0,17.805,24.446,25.034,24.145,24.173,0,0,0,0,0,0,0,0,0,19.389,28.037,0,7.954,0,0,0,0,0,0,20,5.75,25.439,0,24.647,-49.202,5.799
4,,-31.101,14.6,10.3,0,13/11/2013,348.057,50.838,16.058,31.102,0,04,6.591,6.625,36.988,0,0,13.655,16.215,17.159,14.465,14.096,0,0,0,0,0,0,0,0,0,18.698,27.888,0,0,0,0,0,0,0,0,20.6,5.76,25.411,0,26.212,-42.116,27.979
5,,-20.501,15.801,12.3,0,13/11/2013,374.225,52.318,17.02,24.538,0,05,6.579,6.579,31.739,0,0,15.704,23.01,23.831,15.655,15.081,0,0,0,0,0,0,0,0,0,18.828,27.928,0,0,0,0,0,0,0,0,20.6,5.67,25.411,0,21.168,-31.806,47.972
6,,8.8,13.8,9.9,0,13/11/2013,382.104,51.282,16.872,19.283,0,06,6.553,6.581,0,0,0,10.819,16.284,17.282,16.079,15.108,0,0,0,0,0,8.76,31.486,0,0,23.538,23.558,0,0,0,0,0,0,0,0,20.4,5.6,25.69,0,-10.364,-3.809,37.856
7,,3.2,7.4,8.3,23.042,13/11/2013,382.893,50.764,0,17.566,0,07,6.61,6.611,5.615,0,3.2,9.19,20.317,21.356,16.653,15.245,0,0,0,0,0,8.672,31.073,0,0,32.008,13.769,0,0,0,0,0,0,0,0,20.3,5.6,25.662,0,-5.063,-1.502,41.805
8,,15.2,13.8,7.7,45.993,13/11/2013,450.794,49.802,0,15.55,0,08,6.586,6.645,-8.301,0,2,17.228,23.503,24.173,20.235,20.481,0,0,0,0,0,8.621,29.394,0,6.791,32.688,13.179,0,0,0,0,0,0,0,0,20.1,5.6,25.718,0,-13.88,2.582,50.588
9,,10.8,22.701,13.5,46.494,13/11/2013,493.39,49.728,0,26.255,0,09,6.581,6.59,4.028,0,2.1,20.746,18.663,19.647,20.604,20.796,0,0,0,0,0,9.961,29.541,0,38.827,32.287,13.099,0,0,0,0,0,5.2,5.2,0,20.2,5.44,25.634,0,0,-8.203,40.221
10,,7.4,21.601,15.701,46.232,13/11/2013,520.084,48.766,0,29.901,0,10,5.096,5.08,11.475,0,2.1,20.326,20.96,21.78,10.254,23.968,0,0,0,0,0,8.731,30.396,20.416,38.075,32.498,13.139,0,0,0,0,0,5.2,5.2,0,20,5.52,25.634,0,0,-17.103,45.282
11,,-.5,19.501,10.3,45.81,13/11/2013,533.938,53.428,0,14.869,0,11,5.118,5.058,4.151,0,2.1,12.657,24.186,24.938,24.364,24.35,0,0,0,0,0,8.98,32.782,22.06,38.326,32.377,13.129,0,0,0,0,0,5.2,5.2,0,20,5.3,25.439,0,0,-11.701,50.416
12,,15.1,20.501,13.4,45.759,13/11/2013,539.149,50.024,0,21.439,0,12,5.105,5.034,-4.761,0,4.2,26.893,18.731,19.524,19.264,19.333,0,0,17.762,0,0,9.807,30.808,20.448,37.658,32.618,13.11,0,0,0,0,0,5.2,5.2,0,20,5.36,25.356,0,-12.571,-6.116,38.267
13,,-17.401,12.7,13.2,45.761,13/11/2013,519.556,50.986,0,27.956,0,13,5.096,5.046,32.105,0,7.1,17.332,24.2,24.911,21.37,21.657,0,0,0,0,0,9.676,30.72,20.529,38.187,32.478,13.069,0,0,0,0,0,5.2,5.2,0,19.8,5.13,25.356,0,19.803,-28.401,43.002
14,,8.2,27.001,19.101,45.432,13/11/2013,546.559,50.616,0,41.299,0,14,5.091,5.044,5.371,0,7,18.698,23.27,24.2,17.446,17.364,0,0,0,0,0,8.094,30.484,19.433,37.853,32.518,13.069,0,0,0,0,0,5.2,5.2,0,20,5.13,25.356,0,0,-18.513,37.718
15,,6.9,20.001,15.301,44.979,13/11/2013,531.724,49.95,0,31.564,0,15,5.108,5.058,-1.831,0,8.2,17.438,24.268,24.802,17.432,18.622,0,0,0,0,0,8.262,30.337,0,37.964,32.438,13.029,0,0,0,0,0,5.2,5.2,0,20,5.13,25.328,0,-6.94,-13.715,50.527
16,,13.6,33.701,22.101,44.87,13/11/2013,528.236,42.772,0,43.507,0,16,5.105,5.043,6.836,0,8.5,36.663,23.393,23.667,0,0,0,0,0,0,0,9.654,31.839,8.653,39.745,18.128,27.248,0,0,0,0,0,0,5.2,0,19.7,5.13,25.634,0,8.423,-27.009,49.833
17,,7.3,20.901,17.301,41.877,13/11/2013,506.244,52.022,16.872,37.964,0,17,5.075,5.019,7.813,0,6.5,23.898,24.227,24.897,19.374,19.811,0,0,0,0,0,9.998,32.222,0,0,18.669,27.269,0,0,0,0,0,0,5.2,0,20,5.8,25.384,0,-3.955,-18.714,38.408
18,,8.3,12.9,9.4,41.577,13/11/2013,565.166,50.838,16.872,17.498,0,18,5.101,5.023,5.493,0,6.4,11.029,24.227,24.706,24.35,24.104,4.51,18.628,16.675,0,0,9.895,31.928,20.336,38.994,17.899,26.908,0,0,0,0,0,5.2,5.2,0,19.9,5.51,25.467,0,-5.713,-2.216,49.955
19,,-10.1,7,6.9,48.613,13/11/2013,576.135,51.8,16.872,17.712,0,19,5.103,5.021,13.184,0,13.5,14.128,24.227,25.034,15.368,14.479,16.779,18.299,18.262,0,0,9.932,32.517,20.545,39.189,18.319,27.218,0,0,0,0,0,5.2,5.2,0,20,5.51,25.996,0,4.166,-16.205,38.457
20,,-11.4,7,4.1,49.298,13/11/2013,529.502,52.318,17.094,16.797,0,20,5.076,5.029,21.363,0,8,10.294,24.419,24.911,15.135,14.739,0,18.519,0,0,0,9.917,32.399,21.625,38.131,19.688,26.818,0,0,0,0,0,5.2,5.2,0,20,5.8,25.69,0,11.792,-17.615,50.445
21,,-10.7,3,4.1,49.356,13/11/2013,479.045,51.356,16.946,15.034,0,21,6.578,6.574,16.48,0,8.3,11.554,24.419,24.911,16.667,14.93,0,0,0,0,0,9.932,31.486,0.274,38.215,19.779,26.098,0,0,0,0,0,0,5.2,0,20,5.6,25.718,0,5.53,-11.206,43.122
22,,4.7,7.1,4.3,53.007,13/11/2013,416.907,45.14,14.8,18.511,0,22,6.568,6.541,5.982,0,5.8,13.13,17.815,18.84,15.75,15.135,0,0,0,0,0,9.925,31.662,0,0,19.179,26.998,0,0,0,0,0,0,5.2,0,20,5.6,25.773,0,0,-3.003,37.812
23,,-2.3,4.8,4.3,33.037,13/11/2013,385.457,50.394,0,14.169,0,23,6.546,6.541,4.273,0,7.6,12.657,17.213,18.253,15.682,15.518,0,0,0,0,0,9.859,31.22,0,0,19.409,26.888,0,0,0,0,0,0,5.2,0,20,5.84,25.885,0,0,-5.017,31.402
0,,-36.001,2.8,3.4,0,14/11/2013,355.482,52.17,0,14.758,0,00,6.548,6.579,29.542,0,6.2,11.029,12.852,14.206,15.833,15.163,0,0,0,0,0,10.078,27.656,0,0,19.499,26.938,0,0,0,0,0,0,0,0,19.8,5.8,25.829,0,18.961,-33.418,37.428
1,,-45.301,12.3,9.3,0,14/11/2013,346.918,50.912,0,14.778,0,01,6.549,6.536,28.199,0,2,14.075,16.694,17.692,16.844,0,0,0,0,0,0,0.227,0,0,0,19.208,26.898,0,0,0,0,0,0,0,0,19.8,5.8,25.829,0,20.966,-46.309,39.031
2,,-39.901,14.7,10.8,0,14/11/2013,337.062,50.246,0,18.843,0,02,6.551,6.541,26.124,0,2.2,8.507,16.311,17.364,16.338,0,0,0,0,0,0,0,0,0,0,19.468,27.099,0,0,0,0,0,0,0,0,19.8,5.8,25.801,0,17.441,-45.412,28.945
3,,-43.801,4.4,7.8,0,14/11/2013,328.449,45.732,14.948,18.22,0,03,5.143,5.199,37.965,0,1.9,6.196,21.507,22.395,17.542,0,0,0,0,0,0,0,0,0,0,19.519,26.868,0,0,0,0,0,0,0,0,19.8,5.8,25.69,0,23.869,-48.305,29.518
4,,-42.301,4.5,8,0,14/11/2013,344.644,51.43,16.798,23.405,0,04,5.103,5.086,45.9,0,0,13.603,17.186,17.665,16.42,0,0,0,0,0,0,9.961,2.616,0,0,19.369,26.799,0,0,0,0,0,0,0,0,19.5,5.84,25.384,0,31.285,-42.811,48.052
5,,-36.801,10.8,10.3,0,14/11/2013,374.482,51.874,17.02,20.275,0,05,5.113,5.061,44.435,0,2.3,16.439,15.463,16.653,17.391,0,0,0,0,0,0,9.844,30.337,0,0,19.338,27.009,0,0,0,0,0,0,0,0,19.6,5.67,25.328,0,32.365,-40.614,48.052
6,,-20.001,6.9,7.4,14.718,14/11/2013,377.646,51.06,16.798,19.803,0,06,5.095,5.108,28.321,0,0,15.021,10.09,10.856,15.286,14.342,0,0,0,0,0,9.763,29.718,0,0,19.258,26.758,0,0,0,0,0,0,5.2,0,19.8,5.8,25.634,0,15.033,-23.804,42.787
7,,-2.8,5.2,6.7,16.019,14/11/2013,402.942,51.282,16.724,14.306,0,07,5.11,5.093,0,0,0,10.188,15.682,16.79,21.233,19.565,0,0,0,0,0,9.815,29.983,0,0,19.588,27.058,0,0,0,0,0,0,5.2,0,19.8,5.8,25.634,0,-7.736,3.388,49.024
8,,4.8,3.7,2.1,48.104,14/11/2013,447.578,51.8,16.65,6.796,0,08,5.076,5.121,0,0,0,6.564,24.268,24.843,21.206,19.592,0,0,0,0,0,10.005,29.806,0,11.467,19.369,27.278,0,0,0,0,0,5.2,5.2,0,19.8,5.76,25.857,0,-10.648,3.589,49.757
9,,-3.2,8.3,5,49.344,14/11/2013,492.517,51.43,16.724,14.308,0,09,5.085,5.101,15.381,0,0,6.617,18.936,19.893,20.194,20.139,0,0,0,0,0,8.416,30.131,20.626,39.244,19.298,26.868,0,0,0,0,0,5.2,5.2,0,19.7,5.6,25.912,0,0,-7.105,50.337
10,,1.7,10.9,8.2,50.097,14/11/2013,519.939,51.726,17.02,19.374,0,10,5.098,5.127,9.4,0,0,10.923,17.186,18.266,20.385,20.044,16.499,0,0,0,0,10.174,30.602,22.318,38.131,19.038,26.888,0,0,0,0,0,5.2,5.2,0,19.7,5.44,25.968,0,0,-9.101,42.434
11,,8.8,15.801,10.8,46.627,14/11/2013,537.83,51.356,16.724,22.326,0,11,5.095,5.128,3.296,0,0,16.176,19.497,20.44,19.743,19.811,15.07,0,0,0,0,9.866,29.806,21.754,38.493,13.309,26.718,0,0,0,0,0,5.2,5.2,0,19.5,5.38,25.773,0,-8.213,-9.101,47.019
12,,-7.1,6.6,6.6,46.586,14/11/2013,532.547,51.652,17.094,16.746,0,12,5.115,5.133,17.823,0,0,16.439,16.489,17.583,19.415,20.044,18.306,18.152,0,0,0,8.401,29.954,21.931,41.165,18.858,26.648,0,0,0,0,0,5.2,5.2,0,19.5,5.52,25.885,0,5.283,-16.407,41.93
13,,-8.4,3.2,2.6,46.687,14/11/2013,510.104,43.068,14.208,6.789,0,13,5.081,5.113,16.968,0,0,7.352,21.616,22.587,24.145,24.104,16.429,16.712,0,0,0,8.474,30.072,22.14,40.747,18.719,27.318,0,0,0,0,0,5.2,5.2,0,19.4,5.6,25.885,0,3.186,-6.006,47.416
14,,-6.9,2.5,1.4,46.484,14/11/2013,546.211,50.542,16.576,5.715,0,14,5.093,5.103,1.709,0,0,5.198,23.257,23.872,24.583,24.104,18.095,18.055,0,0,0,6.856,30.867,21.931,39.356,18.419,27.148,0,0,0,0,0,5.2,5.2,0,19.4,5.51,26.024,0,-9.87,-4.212,50.45
15,,-6.2,1,1.1,46.228,14/11/2013,543.09,51.43,16.872,3.746,0,15,5.095,5.111,3.174,0,0,0,22.682,23.27,21.712,21.247,17.815,17.969,16.553,0,0,8.365,30.749,21.641,39.244,18.679,27.458,0,0,0,0,0,5.2,5.2,0,19.4,5.4,25.968,0,-10.227,-.311,50.392
16,,6.1,1,0.5,52.636,14/11/2013,508.219,51.356,16.872,2.459,0,16,5.091,5.12,0,0,0,0.577,21.712,22.505,14.657,14.11,17.843,17.969,8.924,0,0,8.496,30.896,21.351,40.525,18.128,27.198,0,0,0,0,0,5.2,5.2,0,19.6,5.4,25.968,0,-8.798,6.189,50.417
17,,-.8,9.3,7,52.84,14/11/2013,500.889,51.726,16.946,11.972,0,17,5.071,5.111,6.958,0,2.1,6.144,17.446,18.499,16.079,15.012,0,2.71,0,0,0,8.496,31.662,22.028,40.887,18.568,27.048,0,0,0,0,0,5.2,5.2,0,19.4,5.5,25.885,0,-4.651,-4.01,50.556
18,,-9.7,2.1,2.1,52.69,14/11/2013,585.604,54.242,17.76,8.551,0,18,5.091,5.095,12.329,0,7,2.73,23.229,24.2,24.487,24.009,16.443,18.458,16.639,0,0,8.548,32.693,21.963,40.664,18.419,27.468,0,20.3,0,0,0,5.2,5.2,0,19.6,5.5,25.745,0,0,-5.402,46.707
19,,-10.7,7.5,6.5,52.809,14/11/2013,574.062,51.8,17.02,9.807,0,19,5.071,5.068,17.579,0,5.3,3.412,15.614,16.749,15.409,14.999,16.821,18.323,18.299,18.238,17.188,8.452,32.723,21.899,40.58,18.518,27.168,0,0,0,0,0,5.2,5.2,0,19.6,5.6,25.857,0,5.274,-12.909,46.582
20,,-10.2,2.1,3.1,52.967,14/11/2013,553.783,51.874,16.872,14.43,0,20,5.088,5.111,22.462,0,8.9,17.7,23.954,24.596,16.024,15.573,16.457,17.176,18.287,0,0,8.27,31.15,22.318,41.387,18.308,27.099,0,0,0,0,0,5.2,5.2,0,19,5.6,25.745,0,11.509,-13.404,44.664
21,,-3.2,22.001,15.401,52.713,14/11/2013,493.335,44.548,14.652,30.493,0,21,5.044,5.13,13.428,0,1.6,13.602,15.245,16.256,15.559,15.34,1.666,0,0,0,0,8.26,31.13,0.226,30.7,18.489,27.058,0,0,0,0,0,0,5.2,0,19,5.6,25.745,0,6.143,-21.314,47.734
22,,2.2,16.001,11.9,21.753,14/11/2013,429.151,52.096,17.168,24.769,0,22,5.081,5.096,15.87,0,1.8,11.764,24.036,24.678,15.764,15.6,0,0,0,0,0,8.29,31.16,0,0,18.518,27.529,0,0,0,0,0,0,5.2,0,19,5.7,25.69,0,5.585,-16.004,48.209
23,,8.2,15.201,9.9,0,14/11/2013,393.704,44.4,14.504,17.038,0,23,5.096,5.101,3.54,0,3.3,16.755,24.309,24.87,16.092,14.903,0,0,0,0,0,8.25,31.14,0,0,18.199,27.278,0,0,0,0,0,0,0,0,19,5.6,25.662,0,-7.031,-8.002,43.813
0,,6,16.101,11,0,15/11/2013,361.096,45.214,14.8,19.99,0,00,5.071,5.111,2.686,0,1.188,14.285,22.901,23.94,16.803,15.709,0,0,0,0,0,0,0,0,0,18.579,27.588,0,0,0,0,0,0,0,0,19.8,5.7,25.69,0,-6.848,-10.016,43.448
1,,2.5,14,9.5,0,15/11/2013,360.066,52.096,17.02,11.751,0,01,5.09,5.115,-5.127,0,1.716,9.4,23.243,23.735,17.747,16.256,0,0,0,0,0,0,0,0,0,18.599,27.578,0,0,0,0,0,0,0,0,19,5.8,25.189,0,-14.658,-10.913,29.033
2,,2.5,15.1,5.6,0,15/11/2013,347.207,50.098,16.354,12.546,0,02,5.076,5.073,-2.808,0,2.508,9.191,23.352,24.227,16.133,15.163,0,0,0,0,0,0,0,0,0,18.849,27.488,0,0,0,0,0,0,0,0,19,5.8,25.551,0,-13.532,-6.116,30.142
3,,2,10.3,7.6,0,15/11/2013,346.901,53.798,15.688,17.898,0,03,5.069,5.117,0,0,1.98,9.663,22.901,23.735,17.227,0,0,0,0,0,0,0,0,0,0,18.769,27.588,0,0,0,0,0,0,0,0,19,5.8,25.662,0,-8.954,-8.405,43.747
4,,19.001,24.501,17.601,0,15/11/2013,355.658,43.512,13.912,27.042,0,04,5.085,5.1,-5.737,0,0.924,12.184,18.758,19.797,15.204,0,0,0,0,0,0,8.26,0,0,0,18.459,27.258,0,0,0,0,0,0,0,0,18,5.76,25.634,0,-12.882,-6.702,42.347
5,,5.2,7.7,4.2,0,15/11/2013,380.655,51.8,14.652,11.081,0,05,5.09,5.108,1.831,0,2.376,2.94,22.942,23.817,20.659,19.524,0,0,0,0,0,8.25,31.15,0,0,18.589,27.068,0,0,0,0,0,0,5.2,0,17.8,5.67,25.439,0,-9.751,0.696,47.576
6,,11.3,7.4,6.6,31.553,15/11/2013,391.148,49.358,0,21.08,0,06,5.076,5.078,-17.457,0,3.168,7.089,15.395,16.366,0,0,0,0,0,0,0,8.27,31.1,0,32.23,18.858,27.728,0,0,0,0,0,0,5.2,0,17.2,5.7,25.578,0,-20.197,13.184,37.921
7,,7.6,16.801,9.8,24.761,15/11/2013,405.33,44.474,14.356,14.756,0,07,5.095,5.108,-3.418,1.438,3.696,16.124,12.278,13.385,0,0,0,0,0,0,0,8.27,31.15,0,39.3,18.899,27.607,0,0,0,0,0,0,5.2,0,17,5.7,25.578,0,-4.587,-6.207,37.942
8,,9.2,16.901,12.3,24.522,15/11/2013,453.936,51.874,16.798,23.969,0,08,5.075,5.132,2.93,1.393,0.528,14.496,23.927,24.72,0,0,0,0,0,0,0,8.26,31.6,0,37.686,18.599,27.099,0,0,0,0,0,0,5.2,0,17,5.6,25.69,0,-6.5,-10.712,50.485
9,,8.3,17.501,14.1,48.029,15/11/2013,514.103,51.43,16.946,22.855,0,09,5.055,5.088,3.296,0.674,2.904,15.179,22.518,23.475,16.079,15.641,0,0,0,0,0,7.2,31.7,0,37.964,18.409,27.208,0,0,0,0,0,5.2,5.2,0,17,5.6,25.857,0,-6.171,-13.605,47.111
10,,-.7,15.801,13.4,49.441,15/11/2013,540.504,51.948,17.02,25.419,0,10,5.083,5.107,9.888,0,1.188,18.173,24.186,25.075,24.692,24.118,0,0,0,0,0,7.127,31.515,0,38.103,12.299,33.688,0,0,0,0,0,5.2,5.2,0,16.6,5.5,25.857,0,-3.406,-14.118,50.428
11,,-9.3,16.201,12.7,49.223,15/11/2013,533.814,52.17,16.946,15.587,0,11,5.086,5.117,29.054,8.446,7.788,11.764,23.38,24.446,20.768,21.192,0,0,0,0,0,7.141,31.338,22.479,38.409,18.258,27.558,0,0,0,0,0,5.2,5.2,0,16.8,5.5,25.829,0,12.973,-21.607,50.408
12,,2.7,16.101,9.5,49.079,15/11/2013,522.526,51.356,16.724,13.946,0,12,5.055,5.078,11.231,11.927,4.224,13.445,21.93,22.928,15.696,15.682,0,0,0,0,0,7.009,29.482,20.4,38.966,17.788,28.358,0,0,0,0,0,5.2,5.2,0,16.8,5.2,25.69,0,-8.487,-8.808,46.398
13,,-.6,4.5,4.2,49.248,15/11/2013,511.517,51.134,16.724,20.71,0,13,5.028,5.115,13.672,14.69,4.224,12.027,21.917,22.778,15.245,14.684,0,0,0,0,0,6.988,29.07,20.545,39.272,17.799,27.778,0,0,0,0,0,5.2,5.2,0,16.7,5.13,25.718,0,-8.515,-8.405,46.045
14,,-16.801,4.8,3.5,49.795,15/11/2013,531.116,51.948,17.094,16.422,0,14,5.009,5.098,18.189,20.238,5.94,10.503,12.25,13.235,21.083,15.053,0,0,17.322,0,0,7.163,29.306,19.514,39.077,17.769,27.399,0,0,0,0,0,5.2,5.2,0,16.7,5.28,25.968,0,0,-16.315,48.323
15,,-10.2,2.3,4.4,49.369,15/11/2013,521.228,51.43,16.798,13.422,0,15,5.028,5.105,13.184,16.217,9.24,6.984,23.339,24.132,17.815,16.557,0,0,10.877,0,0,6.958,29.188,20.448,38.576,17.918,27.888,0,0,0,0,0,5.2,5.2,0,16.5,5.25,25.495,0,4.569,-10.913,46.234
16,,-3.7,8.5,5.4,43.533,15/11/2013,512.039,51.948,17.242,9.51,0,16,0,0,6.348,14.757,4.224,9.716,23.721,24.692,21.52,20.372,0,0,0,0,0,7.039,29.6,20.738,39.272,18.128,27.728,0,0,0,0,0,5.2,5.2,0,16.6,5.37,25.578,0,-7.361,-5.805,45.933
17,,-10.8,5.1,4.6,49.118,15/11/2013,491.706,51.8,16.946,7.629,0,17,0,0,11.475,16.689,3.036,3.99,24.337,24.884,18.02,16.749,0,0,0,0,0,8.562,30.72,20.722,39.411,18.229,27.888,0,0,0,0,0,5.2,5.2,0,16.6,5.5,25.662,0,-3.177,-5.017,37.595
18,,13.6,23.801,18.801,49.516,15/11/2013,575.538,46.916,12.136,42.063,0,18,5.049,5.059,3.784,16.981,2.772,32.25,7.014,7.698,0,0,18.6,18.531,17.017,0,0,8.606,32.546,20.787,39.133,18.438,27.808,0,0,0,0,0,5.2,5.2,0,16.7,5.44,25.578,0,-4.001,-17.707,41.574
19,,8.9,19.901,13.3,49.453,15/11/2013,561.76,51.356,16.946,36.537,0,19,5.048,5.053,13.062,18.261,3.168,25.002,18.116,19.114,18.253,16.899,0,0,0,0,0,8.592,32.605,20.658,39.3,18.629,27.538,0,0,0,0,0,5.2,5.2,0,17,5.36,25.606,0,6.171,-22.907,44.891
20,,5,36.201,21.401,48.884,15/11/2013,535.004,51.356,16.946,39.661,0,20,5.044,5.038,16.48,17.879,4.356,25.632,17.077,18.102,17.965,16.543,0,0,0,0,0,8.467,32.34,4.705,12.664,18.778,26.898,0,0,0,0,0,0,5.2,0,16.8,5.42,25.912,0,9.879,-29.206,37.888
