,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,HPA1,HPA2,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN3,PEN4,PHC1,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
6,10,10.8,5.4,0,29/8/2013,382.883,51.948,15.244,16.31,0,06,4.018,4.088,-11.109,0,0,6.984,22.053,22.053,0,14.957,0,0,0,0,0,11.316,29.6,2.659,0,22.619,19.089,0,0,0,0,0,0,0,0,25,5.5,26.274,0,0,4.798,49.313
7,0.1,6.6,3.2,15.731,29/8/2013,389.275,52.244,15.17,14.673,0,07,4.08,4.113,2.319,0,0,5.776,20.413,20.481,0,19.989,0,0,0,0,0,11.529,29.865,2.675,15.392,22.868,18.839,0,0,0,0,0,0,0,0,25,5.5,25.662,0,0,0,48.206
8,-7.5,6.2,4.9,30.442,29/8/2013,457.115,52.984,15.022,21.046,0,08,4.058,4.108,10.62,0,0,7.666,23.885,24.665,0,24.309,0,0,0,0,0,11.499,26.537,2.643,38.326,22.728,18.979,0,0,0,0,0,5.2,0,0,25,5.5,25.578,0,0,0,50.339
9,-1,11.6,4.3,49.93,29/8/2013,518.188,51.726,15.318,17.937,0,09,4.075,4.107,6.836,0,0,15.914,19.661,18.417,15.778,17.145,0,19.532,0,0,0,10.093,28.275,19.063,38.382,22.648,19.078,0,0,0,0,0,5.2,0,0,25,5.5,25.801,0,0,0,46.569
10,-4.2,15.301,11.9,46.875,29/8/2013,534.213,51.726,15.392,21.04,0,10,4.081,4.115,10.498,0,0,11.449,17.487,16.256,19.114,19.565,0,18.592,18.104,0,0,9.778,27.656,19.046,38.187,22.839,19.028,0,0,0,0,0,5.2,0,0,25,5.5,25.495,0,0,0,42.018
11,7.1,16.601,11.4,54.944,29/8/2013,551.533,51.874,14.874,17.786,0,11,4.053,4.103,0,0,0,9.243,16.53,16.27,19.743,22.108,16.835,18.628,18.384,0,0,9.851,27.597,18.998,38.521,21.769,18.939,0,0,0,0,0,5.2,0,0,25,5.5,25.69,0,0,0,39.797
12,3,21.001,11.9,54.396,29/8/2013,539.393,51.8,14.652,22.283,0,12,4.048,4.09,13.306,0,0,14.285,15.723,15.149,15.668,19.893,8.978,18.702,18.458,0,0,9.763,27.42,19.159,38.02,22.019,18.759,0,0,0,0,0,5.2,0,0,25,5.5,25.745,0,0,0,38.502
13,14.6,18.001,13.3,53.409,29/8/2013,534.759,51.504,14.948,24.757,0,13,4.068,4.083,-7.08,0,0,12.657,14.848,15.313,15.354,19.004,0,18.543,18.262,0,0,9.646,27.067,17.741,37.992,22.088,18.778,0,0,0,0,0,5.2,0,0,25,5.5,25.495,0,0,0,37.864
14,24.301,13,9.1,52.838,29/8/2013,550.555,52.096,14.8,23.233,0,14,4.043,4.1,-9.888,0,0,17.49,20.987,22.012,19.319,20.221,0,18.543,18.189,0,0,9.61,26.919,17.548,37.853,22.059,18.709,0,0,0,0,0,5.2,0,0,25,5.5,25.773,0,0,5.786,47.27
15,3.8,9.8,7,52.22,29/8/2013,545.754,52.244,14.282,14.351,0,15,5.011,5.034,-4.883,0,0,12.394,20.577,23.708,18.143,23.885,0,18.519,17.994,0,0,9.734,26.831,17.435,37.602,21.878,18.959,0,0,0,0,0,5.2,0,0,25,5.5,25.745,0,0,1.483,50.734
16,-3.8,0,0,47.189,29/8/2013,540.998,51.8,14.282,4.955,0,16,0,0,0,0,0,1.417,23.913,24.501,24.077,23.393,17.325,18.58,17.933,17.566,0,10.796,27.42,17.645,37.63,22.858,19.219,0,0,0,0,0,5.2,0,0,25,5.5,25.718,0,0,4.596,49.467
17,0,1,1,46.803,29/8/2013,495.796,51.43,14.282,2.889,0,17,5.001,5.006,-1.953,0,0,0,19.278,20.071,20.522,19.838,0,18.58,17.969,0,0,10.833,29.571,17.661,38.02,22.419,18.319,0,0,0,0,0,5.2,0,0,25,5.5,25.829,0,0,7.892,48.599
18,-8.2,3.8,2.8,46.79,29/8/2013,504.507,52.096,14.578,7.431,0,18,6.786,6.801,9.888,0,0,1.785,23.585,24.514,15.135,14.957,0,18.665,16.541,0,0,10.994,30.543,17.886,38.075,22.478,18.549,0,0,0,0,0,5.2,0,0,25,5.5,25.745,0,0,0,49.449
19,13.4,9.2,7.7,46.781,29/8/2013,565.801,51.134,14.504,20.431,0,19,6.792,6.801,-3.296,0,0,13.025,19.456,21.958,14.875,14.493,18.306,15.479,16.419,16.773,0,11.067,30.219,19.111,38.02,22.568,18.809,0,0,0,0,0,5.2,0,0,25,5.5,25.745,0,0,0,47.951
20,-5.3,5.9,2.2,47.358,29/8/2013,526.417,51.726,14.43,8.598,0,20,0,0,-8.789,0,0,8.875,0,0,23.516,23.093,18.306,18.555,16.504,0,0,11.177,30.572,20.191,38.409,21.929,19.089,0,0,0,0,0,5.2,0,0,25,5.5,25.773,0,0,0,50.311
21,-6.8,0,0,47.424,29/8/2013,493.791,52.392,14.8,2.206,0,21,6.796,6.816,9.888,0,0,1.627,20.317,21.274,16.133,14.178,18.123,8.582,9.107,0,0,11.346,31.014,20.174,37.881,21.939,18.839,0,0,0,0,0,5.2,0,0,25,5.5,25.857,0,0,0,49.126
22,-8.4,0,0,53.667,29/8/2013,438.461,53.132,15.17,2.048,0,22,6.742,6.811,-5.005,0,0,2.73,22.587,23.448,0,0,0,0,0,0,0,11.25,30.72,0,37.853,21.939,18.858,0,0,0,0,0,5.2,0,0,25,5.5,25.829,0,0,1.282,41.904
23,-5.4,0,0,47.129,29/8/2013,398.188,52.466,15.17,5.733,0,23,6.789,6.821,-16.602,0,0,5.251,15.655,16.735,0,0,0,0,0,0,0,11.39,31.103,1.805,0,22.048,18.858,0,0,0,0,0,0,0,0,25,5.5,25.745,0,0,1.685,44.008
0,-.4,0.6,0.8,47.011,30/8/2013,375.137,52.17,15.022,7.699,0,00,6.784,6.809,-2.808,0,0,2.415,19.538,20.495,0,0,0,0,0,0,0,11.111,30.543,0,0,22.019,18.979,0,0,0,0,0,0,0,0,25,5.84,25.718,0,0,4.999,47.883
1,7.8,10.7,6.5,31.347,30/8/2013,366.756,51.948,15.244,11.232,0,01,6.746,6.782,3.296,0,0,15.021,10.555,11.608,0,0,0,0,0,0,0,11.39,30.013,0,0,22.088,18.908,0,0,0,0,0,0,0,0,25,5.9,25.801,0,0,-7.91,47.922
2,0.9,16.401,10,30.587,30/8/2013,348.304,52.392,15.17,11.438,0,02,6.781,6.796,6.47,0,0,6.091,6.59,7.315,0,0,0,0,0,0,0,11.097,30.808,0,0,21.968,18.919,0,0,0,0,0,0,0,0,25.4,5.9,25.829,0,0,-6.702,39.49
3,2.5,11.9,9.1,21.601,30/8/2013,345.834,50.912,15.466,16.959,0,03,6.727,6.794,6.958,0,0,8.718,7.082,7.834,0,0,0,0,0,0,0,11.214,31.162,0,0,22.228,18.979,0,0,0,0,0,0,0,0,25,5.8,25.885,0,0,-7.013,44.918
4,4.8,16.001,10.8,20.137,30/8/2013,350.902,52.244,15.762,23.764,0,04,6.774,6.818,4.761,0,0,6.722,7.328,8.381,0,0,0,0,0,0,0,11.28,31.338,0,0,22.489,19.038,0,0,0,0,0,0,0,0,25,5.87,25.912,0,0,-7.105,37.7
5,-11.6,12.6,7.8,22.549,30/8/2013,377.904,51.8,15.688,20.781,0,05,6.786,6.781,20.875,0,0,9.295,17.145,18.266,0,0,0,0,0,0,0,11.06,30.985,0,0,22.449,18.939,0,0,0,0,0,0,0,0,25,6.07,25.801,0,11.252,-19.813,48.823
6,7.4,16.801,10.9,29.271,30/8/2013,368.22,52.318,15.614,14.968,0,06,6.742,6.764,2.808,0,0,17.49,6.905,7.656,0,0,0,0,0,0,0,11.228,30.779,0,0,22.629,18.969,0,0,0,0,0,0,0,0,24.8,5.84,25.885,0,0,-5.017,41.562
7,0,13.9,7.1,43.497,30/8/2013,396.148,51.874,15.688,11.481,0,07,6.754,6.779,5.982,0,0,7.089,20.112,20.741,0,0,0,0,0,0,0,11.133,30.749,0,7.348,22.239,19.028,0,0,0,0,0,0,0,0,25,6,25.885,0,0,-2.216,47.517
8,4.5,12.3,8.3,53.025,30/8/2013,454.624,52.688,14.43,11.8,0,08,6.784,6.802,0,0,0,10.766,19.292,20.016,0,14.356,0,0,0,0,0,10.884,29.954,0,34.095,22.098,18.959,0,0,0,0,0,5.2,0,0,24.8,5.76,25.773,0,0,0.696,47.517
9,26.701,12.8,8.1,46.84,30/8/2013,516.104,51.948,14.504,16.108,0,09,6.752,6.806,-15.87,0,0,17.017,22.532,23.311,24.87,24.46,0,0,0,0,0,9.668,28.834,17.048,35.348,21.979,18.759,0,0,0,0,0,5.2,0,0,24.8,5.6,25.523,0,0,15.894,47.517
10,3.6,6.1,4.3,46.538,30/8/2013,528.604,52.392,15.17,7.74,0,10,6.762,6.824,14.771,0,0,12.027,23.038,24.118,24.514,24.296,18.712,19.3,9.546,0,0,9.859,29.6,19.063,35.849,21.958,19.069,0,0,0,0,0,5.2,0,0,24.8,5.36,25.801,0,4.495,-3.314,50.223
11,-5.3,6.4,5,46.498,30/8/2013,559.129,52.318,15.392,10.042,0,11,6.762,6.791,7.691,0,0,12.658,19.948,20.549,24.391,24.2,18.152,18.665,16.871,9.607,0,10.708,29.158,17.741,36.628,21.929,18.889,0,0,0,0,0,5.2,0,0,24.9,5.28,25.69,0,0,-4.212,46.941
12,-7,5.2,3.5,46.58,30/8/2013,549.025,53.28,15.836,3.907,0,12,6.762,6.791,11.597,0,0,7.562,18.936,19.88,24.61,24.282,18.264,18.787,16.968,17.237,0,10.789,28.893,18.031,38.493,22.119,18.879,0,0,0,0,0,5.2,0,0,24.8,5.04,25.801,0,0,-3.113,44.082
13,-7.8,1.1,1.3,46.499,30/8/2013,531.744,53.058,15.762,7.29,0,13,6.769,6.809,12.329,0,0,8.402,19.852,20.891,17.131,15.86,18.123,18.592,18.36,17.042,0,10.371,28.923,17.854,38.27,22.019,19.009,0,0,0,0,0,5.2,0,0,24.8,5.2,25.801,0,0,0,45.986
14,10.1,5,3.5,46.365,30/8/2013,550.87,52.466,15.096,10.012,0,14,6.732,6.828,-1.587,0,0,8.56,22.942,23.735,19.51,18.198,17.297,18.397,18.409,16.944,0,9.17,28.157,17.709,39.411,22.059,18.929,0,0,0,0,0,5.2,0,0,25,5.36,25.829,0,0,7.398,49.098
15,2.3,6.7,4.5,46.122,30/8/2013,548.191,52.392,15.836,15.802,0,15,6.788,6.826,0,0,0,8.192,18.225,19.169,15.559,14.383,16.807,18.177,18.055,16.736,0,9.302,28.127,17.854,37.797,21.929,18.948,0,0,0,0,0,5.2,0,0,24.8,5.36,25.801,0,0,-3.809,44.135
16,16.201,11.7,7.2,46.25,30/8/2013,532.262,52.466,15.244,17.897,0,16,6.75,6.774,-13.672,0,0,10.188,22.163,22.956,15.969,14.711,12.409,0,17.969,0,0,9.324,27.98,18.579,37.853,21.679,18.969,0,0,0,0,0,5.2,0,0,25,5.57,25.773,0,0,6.684,44.934
17,3.3,8,5,46.399,30/8/2013,473.409,52.318,14.948,16.417,0,17,6.801,6.786,7.691,0,0,9.716,13.659,14.588,15.75,14.534,0,0,18.189,0,0,10.811,29.571,17.612,37.881,21.828,18.988,0,0,0,0,0,5.2,0,0,24.9,5.5,25.857,0,0,-1.117,42.02
18,-2.7,5.2,3.4,46.354,30/8/2013,488.103,51.43,15.17,10.56,0,18,6.767,6.789,10.132,0,0,11.081,19.661,20.153,16.749,15.354,0,0,18.323,0,0,9.8,29.63,17.757,39.857,21.889,18.959,0,0,0,0,0,5.2,0,0,24.6,5.5,25.773,0,0,-2.6,46.969
19,-3.2,0.8,0.8,46.277,30/8/2013,581.616,52.836,15.614,6.271,0,19,6.761,6.764,4.883,0,0,8.087,23.831,24.268,24.583,24.378,17.969,18.567,18.25,16.883,14.355,9.698,30.278,17.612,39.439,21.868,18.799,0,0,0,0,0,5.2,0,0,24.6,5.67,25.912,0,0,1.593,50.2
20,-6.1,0.8,0.5,46.291,30/8/2013,554.099,52.688,15.762,5.007,0,20,6.761,6.781,8.545,0,0,1.785,21.219,22.053,24.596,24.35,17.969,18.702,18.421,17.09,3.613,9.785,30.572,18.08,40.024,21.828,18.979,0,0,0,0,0,5.2,0,0,24.6,5.76,25.857,0,0,2.289,50.226
21,-1.1,0.2,0,46.562,30/8/2013,503.023,52.54,15.836,1.944,0,21,5.739,5.756,-1.587,0,0,1.05,19.921,20.727,21.63,20.522,17.899,0,18.311,0,0,9.859,30.396,18.918,39.634,21.828,19.139,0,0,0,0,0,5.2,0,0,24.8,5.75,25.94,0,0,10.987,50.226
22,-12.2,0.2,0,46.56,30/8/2013,444.3,52.836,16.132,0,0,22,5.14,5.076,12.818,0,0,0,20.741,21.561,15.819,14.588,0,0,0,0,0,9.903,30.69,16.662,39.523,21.889,18.998,0,0,0,0,0,5.2,0,0,24.9,5.76,25.912,0,0,0,46.828
23,-5.2,0.2,0,43.751,30/8/2013,414.884,52.984,16.354,0,0,23,5.105,5.019,1.831,0,0,0,14.11,14.903,16.338,15.026,0,0,0,0,0,9.859,29.247,6.752,39.384,22.138,19.038,0,0,0,0,0,0,0,0,24.7,5.8,25.857,0,0,3.589,38.312
0,-9.1,0.2,0,46.121,31/8/2013,385.803,52.984,16.428,0,0,00,5.118,5.055,-8.301,0,0,0,6.74,7.574,0,17.254,0,0,0,0,0,9.939,29.689,0,22.99,22.029,18.998,0,0,0,0,0,0,0,0,24.8,5.9,25.829,0,0,2.692,38.312
1,-2.3,0.2,0,46.424,31/8/2013,368.345,52.392,15.17,0,0,01,5.108,5.076,-20.142,0,0,0,12.442,13.44,0,0,0,0,0,0,0,9.807,29.041,0,0,22.549,19.109,0,0,0,0,0,0,0,0,24.8,5.8,25.578,0,0,4.285,38.312
2,-6.8,0.2,0,50.673,31/8/2013,357.986,52.318,15.318,0,0,02,5.12,5.029,-14.283,0,0,0,6.932,7.766,0,0,0,0,0,0,0,9.763,29.041,0,0,22.319,18.969,0,0,0,0,0,0,0,0,24.7,5.9,25.829,0,0,3.388,38.312
3,-7.8,0.2,0,35.871,31/8/2013,355.369,52.984,15.762,0,0,03,5.157,5.086,-14.527,0,0,0,10.952,11.895,0,0,0,0,0,0,0,9.851,29.129,0,0,22.438,19.019,0,0,0,0,0,0,0,0,24.8,5.9,25.745,0,0,1.593,38.312
4,-5,0.2,0,37.421,31/8/2013,360.207,52.688,15.91,0,0,04,5.12,5.061,-19.288,0,0,0,11.895,12.934,0,0,0,0,0,0,0,9.771,29.041,0,0,22.419,18.939,0,0,0,0,0,0,0,0,24.6,5.95,25.773,0,0,6.098,38.312
5,-7.4,0.2,0,37.458,31/8/2013,373.957,52.984,15.54,0,0,05,5.1,5.041,-15.503,0,0,0,19.921,20.919,0,0,0,0,0,0,0,10.02,29.482,0,0,22.409,19.028,0,0,0,0,0,0,0,0,24.6,5.8,25.773,0,0,4.285,38.312
6,-2,0.2,0,37.464,31/8/2013,356.083,52.688,15.762,0,0,06,5.132,5.063,-21.851,0,0,0,12.059,13.18,0,0,0,0,0,0,0,9.947,29.276,0,0,22.539,18.769,0,0,0,0,0,0,0,0,24.6,5.95,25.69,0,0,9.082,38.312
7,-22.201,0.2,0,48.956,31/8/2013,383.891,53.132,16.28,0,0,07,5.125,5.08,-3.784,0,0,0,17.446,18.458,0,0,0,0,0,0,0,9.903,29.6,0,0,22.419,18.839,0,0,0,0,0,0,0,0,24.7,5.91,25.912,0,0,-9.101,38.312
8,-5.9,0.2,0,50.121,31/8/2013,422.462,51.948,15.54,0,0,08,5.135,5.059,0,0,0,0,23.544,24.118,0,22.573,0,0,0,0,0,9.602,28.805,0,39.411,22.648,18.988,0,0,0,0,0,0,0,0,24.8,5.7,25.801,0,0,5.09,39.804
9,2.3,0.2,0,50.505,31/8/2013,457.563,52.244,15.54,0,0,09,5.121,5.038,-2.686,0,0,0,22.286,22.928,24.432,24.323,0,0,0,0,0,8.482,29.276,17.725,38.576,22.159,19.049,0,0,0,0,0,5.2,0,0,24.8,5.4,25.801,0,0,10.895,39.447
10,-11,0.2,0,50.493,31/8/2013,479.866,53.058,15.836,0,0,10,5.108,5.055,4.639,0,0,0,19.524,20.536,24.432,24.309,0,0,18.409,0,0,8.518,29.482,17.87,38.549,21.759,19.189,0,0,0,0,0,5.2,0,0,24.7,5.4,25.94,0,0,-.604,39.334
11,-4.6,0.2,0,46.426,31/8/2013,481.156,52.91,15.688,0,0,11,4.214,4.207,7.935,0,0,0,19.182,20.085,24.364,24.309,16.176,0,18.299,0,0,9.58,28.982,17.628,38.326,22.149,18.998,0,0,0,0,0,5.2,0,0,24.8,5.3,25.968,0,0,5.383,39.952
12,-19.901,0,0,45.907,31/8/2013,477.749,52.466,15.688,0,0,12,4.233,4.219,17.212,0,0,0,16.94,18.061,23.68,22.696,18.152,0,18.262,0,0,9.558,29.306,18.031,38.354,22.178,18.939,0,0,0,0,0,5.2,0,0,25,5,25.829,0,4.495,-1.904,39.952
13,-8.8,0,0,45.73,31/8/2013,449.372,52.318,15.54,0,0,13,4.217,4.216,10.743,0,0,0,20.399,21.219,20.317,19.415,0,0,18.006,0,0,9.346,28.275,18.966,37.797,22.289,19.049,0,0,0,0,0,5.2,0,0,25,5.12,25.829,0,0,6.885,39.952
14,1.7,0,0,46.071,31/8/2013,445.699,52.614,15.688,0,0,14,4.223,4.226,0,0,0,0,17.077,18.28,19.387,17.924,0,0,16.102,0,0,9.141,28.363,20.416,38.103,21.379,18.899,0,0,0,0,0,5.2,0,0,25,5,25.745,0,0,13.092,39.952
15,-9.2,0,0,45.928,31/8/2013,441.584,53.058,16.65,0,0,15,4.214,4.214,-4.395,0,0,0,16.53,18.061,22.942,22.012,0,0,0,0,0,9.031,27.921,0,38.66,21.549,19.089,0,0,0,0,0,5.2,0,0,25,5.1,25.745,0,0,2.582,35.732
16,-5.4,0,0,46.078,31/8/2013,431.747,52.54,15.91,0,0,16,4.204,4.204,-20.264,0,0,0,12.674,13.713,16.653,15.19,0,0,0,0,0,9.295,27.921,0,38.799,21.719,19.149,0,0,0,0,0,0,0,0,24.4,5.36,25.718,0,0,6.189,36.369
17,9.1,13.4,4.4,36.883,31/8/2013,408.681,52.984,16.502,19.12,0,17,4.211,4.226,-9.766,0,0,17.017,17.624,18.977,0,15.067,0,0,0,0,0,9.353,27.568,0,0,22.069,17.969,0,0,0,0,0,0,0,0,24.5,5.4,25.773,0,0,-1.611,36.606
18,-6.6,1.7,0.2,48.321,31/8/2013,449.894,53.058,16.428,3.34,0,18,4.219,4.214,5.127,0,0,9.926,20.536,21.397,0,20.782,0,0,0,0,0,10.459,27.774,21.512,37.741,22.459,17.989,0,0,0,0,0,5.2,0,0,24.5,5.7,25.745,0,0,0.183,39.865
19,13.5,1.2,0.1,50.163,31/8/2013,535.941,52.096,16.058,0,0,19,4.212,4.219,-15.503,0,0,0,19.989,20.645,19.756,18.198,16.723,18.653,18.201,17.029,15.918,10.943,29.954,20.255,36.378,22.579,18.048,0,0,0,0,0,5.2,0,0,24.3,5.8,25.718,0,0,24.793,39.231
20,-8.4,2.7,0.9,50.216,31/8/2013,528.017,52.984,16.354,10.848,0,20,4.204,4.223,9.644,0,0,7.72,13.303,13.987,16.667,15.245,16.695,18.751,18.201,16.98,10.84,11.236,31.044,21.415,37.769,22.698,18.258,0,0,0,0,0,5.2,0,0,24.4,5.83,25.745,0,0,-4.706,30.142
21,-6.2,0,0,50.475,31/8/2013,484.253,52.17,16.058,0,0,21,4.221,4.214,8.423,0,0,0,22.956,23.79,15.833,14.219,6.471,18.628,18.384,0,0,11.038,30.484,21.141,39.523,22.778,18.799,0,0,0,0,0,5.2,0,0,24.4,5.83,25.968,0,0,4.083,37.979
22,-17.101,0,0,53.551,31/8/2013,438.933,52.836,16.428,0,0,22,4.165,4.194,0,0,0,0,14.178,14.971,16.133,14.889,0,0,0,0,0,11.397,31.338,0,39.912,22.698,18.969,0,0,0,0,0,5.2,0,0,24.4,6.07,26.024,0,0,-1.007,37.979
23,-9.2,0,0,41.68,31/8/2013,395.359,49.284,0.592,0,0,23,4.217,4.212,-20.508,0,0,0,12.784,13.754,0,15.45,0,0,0,0,0,11.155,30.749,0,22.795,22.728,19.028,0,0,0,0,0,0,0,0,24.4,6.22,25.745,0,0,3.186,40.093
