,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
20,20,18.529,0,18.323,0,0,9.763,30.867,0,0,0,37.001,22.501,36.295,24.836,51.652,16.798,43.832,25.606,0,0,30.615,6.996,10.282,11.17,15.723,14.629,31.058,30.758,0,0,0,0,0,0,20.7,5.5,46.525,-8.423,0,47.601,4.193,545.395,12/5/2013
21,21,0,0,0,0,0,9.844,30.455,0,0,0,36.801,22.601,35.454,25.791,51.356,16.724,43.3,25.634,0,0,31.02,6.6,8.258,9.078,16.639,15.559,30.378,30.617,0,0,0,0,0,0,20.2,5.35,48.109,-9.4,0,45.901,0.586,503.308,12/5/2013
22,22,0,0,0,0,0,9.837,30.16,0,0,0,35.501,22.601,38.974,25.474,51.208,16.65,43.735,25.745,0,0,32.569,6.072,0,0,0,0,30.917,30.738,0,0,0,0,0,0,20.3,5.28,43.775,-13.672,0,55.802,9.082,441.9,12/5/2013
23,23,0,0,0,0,0,0.205,0,0,0,0,35.201,22.401,37.608,0,44.326,14.43,43.707,25.801,0,0,32.435,16.896,0,0,0,0,30.858,31.168,0,0,0,0,0,0,19.4,5.36,39.393,-32.96,0,58.202,11.591,404.014,12/5/2013
0,00,0,0,0,0,0,0,0,0,0,0,36.501,22.401,37.398,0,44.696,14.578,43.801,25.801,0,0,30.975,16.104,0,0,0,0,30.948,30.917,0,0,0,0,0,0,19.4,5.44,19.968,-27.711,0,54.702,8.899,380.017,13/5/2013
1,01,0,0,0,0,0,0,0,0,0,0,36.501,22.501,36.82,0,45.14,14.874,43.689,25.857,0,0,31.177,21.516,0,0,0,0,30.808,30.877,0,0,0,0,0,0,20,5.5,0,-25.391,0,58.202,9.888,360.053,13/5/2013
2,02,0,0,0,0,0,0,0,0,0,0,37.201,20.501,37.976,0,51.208,0,43.375,25.968,0,0,29.986,20.988,0,0,0,0,30.808,31.857,0,0,0,0,0,0,19.3,5.59,3.291,-29.786,0,57.802,12.397,357.289,13/5/2013
3,03,0,0,0,0,0,0,0,0,0,0,36.701,20.501,36.82,0,51.282,16.872,42.541,25.94,0,0,29.672,13.2,0,0,0,0,31.118,30.178,0,0,0,0,0,0,19.4,5.6,25.068,-13.306,0,59.302,12.287,352.163,13/5/2013
4,04,0,0,0,0,0,0,0,0,0,0,36.901,19.601,37.398,0,44.622,14.356,42.833,25.773,0,0,31.244,19.272,0,0,0,0,30.928,30.718,0,0,0,0,0,0,20,5.67,28.83,-6.958,0,51.702,6.885,357.401,13/5/2013
5,05,0,0,0,0,0,1.816,0,0,0,0,36.901,22.701,36.138,0,51.504,16.872,43.707,25.773,0,0,29.896,17.556,0,0,0,0,30.638,31.448,0,0,0,0,0,0,20,5.67,47.677,-10.132,0,58.702,9.998,385.603,13/5/2013
6,06,0,0,0,0,0,9.976,0,0,0,0,37.101,22.401,38.186,0,43.882,14.356,43.512,25.773,0,0,30.143,23.892,0,0,0,0,30.638,31.238,0,0,0,0,0,0,19.8,5.59,37.647,-24.415,0,71.202,20.985,384.349,13/5/2013
7,07,0,0,0,0,0,10.064,0,0,0,0,37.301,22.501,38.291,0,52.54,17.02,43.615,25.69,0,0,32.569,23.232,0,0,0,0,30.877,30.877,0,0,0,0,0,0,19.7,5.59,41.756,-23.194,0,76.502,24.299,397.404,13/5/2013
8,08,0,0,0,0,0,9.969,30.896,0,0,0,36.501,22.001,38.659,26.576,51.06,16.798,37.808,25.718,0,0,29.245,17.556,0,0,0,0,29.878,31.488,0,0,0,0,0,0,19.5,5.44,50.488,-40.284,0,83.103,29.884,459.486,13/5/2013
9,09,0,0,0,0,0,9.807,30.337,19.03,31.618,0,34.201,22.501,36.243,51.525,43.29,14.06,38.318,25.718,0,0,31.424,20.46,0,6.905,0,0,30.397,30.218,0,0,0,0,0,0,19.4,5.28,37.638,-35.646,0,81.302,34.095,504.543,13/5/2013
10,10,0,0,0,0,0,9.895,28.569,11.022,34.457,0,36.901,22.401,36.61,38.852,44.474,14.134,38.629,26.052,0,0,32.075,19.668,0,8.655,0,19.182,30.898,31.588,0,0,0,0,0,0,19.3,4.96,48.422,-35.279,0,67.102,22.889,550.657,13/5/2013
11,11,0,0,18.091,0,0,9.727,28.245,0,34.374,0,34.901,21.801,36.768,38.591,50.616,16.65,36.566,25.857,0,0,34.389,13.596,0,15.463,0,18.758,30.308,30.728,0,0,0,0,0,0,19.5,4.82,47.506,-42.238,0,80.602,33.692,550.984,13/5/2013
12,12,0,0,17.969,0,0,8.328,31.456,0,34.318,0,28.001,19.701,31.883,38.674,50.986,16.798,36.226,25.912,0,0,32.345,20.196,5.606,6.617,0,23.968,30.498,30.858,0,0,0,0,0,0,18.8,4.72,47.146,-41.505,0,68.102,32.392,554.716,13/5/2013
13,13,0,0,17.676,0,0,8.328,31.545,0,35.487,0,28.101,21.401,35.665,41.889,50.098,16.058,36.645,25.69,0,0,28.751,20.988,6.549,7.424,0,14.315,30.738,30.848,0,0,0,0,0,0,18.3,4.66,47.026,-43.825,0,75.502,33.088,548.076,13/5/2013
14,14,0,0,17.859,0,0,9.06,31.279,0,35.626,0,37.201,22.501,30.202,38.547,50.912,16.872,41.543,25.745,0,0,30.57,20.46,7.356,8.026,0,15.504,30.308,30.787,0,0,0,0,0,0,20.2,4.82,49.478,-33.326,0,70.802,22.687,557.687,13/5/2013
15,15,0,0,17.908,0,0,8.863,30.838,0,35.515,0,30.701,19.101,32.671,38.921,50.468,16.502,40.396,25.773,0,0,28.234,20.196,12.551,13.577,0,15.463,30.408,30.338,0,0,0,0,0,0,19.7,4.58,49.97,-45.534,0,80.802,35.285,557.457,13/5/2013
16,16,0,0,17.737,0,0,7.486,29.423,0,35.626,0,35.001,22.401,35.77,38.409,50.616,16.058,41.608,25.773,0,0,29.672,24.816,6.891,7.588,0,14.575,30.378,31.668,0,0,0,0,0,0,19.5,4.57,48.409,-26.856,0,67.302,17.396,556.179,13/5/2013
17,17,0,0,0,0,0,8.943,32.546,0,35.793,0,39.101,22.601,36.768,31.543,50.468,16.058,43.568,25.885,0,0,30.368,26.928,7,7.944,0,0,29.748,30.898,0,0,0,0,0,0,19.4,4.73,40.983,-27.711,0,77.502,27.686,503.659,13/5/2013
18,18,0,0,0,0,0,9.28,33.106,0,35.793,0,39.301,22.501,39.395,20.866,44.4,14.652,43.599,25.801,0,0,9.995,10.692,0,8.668,0,0,29.887,31.228,0,0,0,0,0,0,19.4,5.13,40.75,-20.264,0,57.202,8.185,468.088,13/5/2013
19,19,0,0,0,0,0,9.668,33.106,20.239,35.32,0,39.301,21.801,38.712,48.503,51.356,16.798,43.74,25.773,0,0,30.323,20.856,8.791,9.721,17.159,15.778,29.878,31.098,0,0,0,0,0,0,19.5,4.97,37.686,-3.54,0,47.701,1.483,582.836,13/5/2013
20,20,0,0,0,0,0,9.815,33.342,20.4,36.016,0,37.201,22.501,38.554,48.267,50.838,16.798,43.659,25.773,0,0,31.109,20.988,9.475,10.418,0,17.104,30.048,31.188,0,0,0,0,0,0,19.2,5,44.451,-9.278,0,50.902,2.197,578.608,13/5/2013
21,21,0,0,0,0,0,9.888,33.901,0,22.99,0,37.201,22.501,39.762,48.126,50.986,16.724,43.744,25.69,0,0,29.11,18.48,8.805,9.707,0,0,31.328,32.467,0,0,0,0,0,0,19,5.2,38.426,-8.789,0,48.801,3.79,519.259,13/5/2013
22,22,0,0,0,0,0,9.676,32.988,0,0,0,37.401,22.501,39.079,7.312,50.394,16.428,43.677,25.829,0,0,29.739,20.46,0,8.012,0,0,31.448,30.598,0,0,0,0,0,0,18,5.2,38.655,-27.1,0,55.902,10.089,471.922,13/5/2013
23,23,0,0,0,0,0,9.829,0,0,0,0,37.401,22.501,37.871,2.661,51.578,16.946,43.834,25.69,0,0,31.154,24.948,0,7.164,0,0,31.408,30.338,0,0,0,0,0,0,19.5,5.5,37.823,-22.706,0,56.802,9.394,429.736,13/5/2013
0,00,0,0,0,0,0,9.683,0,0,0,0,39.301,22.601,39.027,0,52.54,16.872,43.647,25.718,0,0,29.649,14,0,0,0,0,31.338,29.367,0,0,0,0,0,0,19.6,5.5,50.524,-18.189,0,64.702,15.088,401.028,14/5/2013
1,01,0,0,0,0,0,9.58,0,0,0,0,39.101,22.501,39.132,0,51.652,16.946,43.442,25.634,0,0,29.851,20,0,0,0,0,31.578,30.388,0,0,0,0,0,0,19.7,5.59,37.658,-10.132,0,56.802,7.398,393.02,14/5/2013
2,02,0,0,0,0,0,9.778,0,0,0,0,39.201,22.401,39.709,0,44.326,14.652,42.508,25.829,0,0,29.38,17,0,0,0,0,31.598,30.298,0,0,0,0,0,0,19.6,5.5,37.851,-11.353,0,60.202,10.895,377.766,14/5/2013
3,03,0,0,0,0,0,5.471,0,0,0,0,39.001,21.401,37.241,0,44.696,14.504,43.93,25.912,0,0,28.391,19,0,0,0,0,31.607,30.818,0,0,0,0,0,0,19.6,5.7,37.673,-14.649,0,62.902,12.69,372.631,14/5/2013
4,04,0,0,0,0,0,0,0,0,0,0,39.201,22.601,37.766,0,51.43,16.798,43.854,25.773,0,0,28.189,0,0,7.506,0,0,31.678,30.508,0,0,0,0,0,0,20,5.75,47.49,-13.306,0,59.502,10.291,375.916,14/5/2013
5,05,0,0,0,0,0,10.027,18.494,0,0,0,37.901,21.201,37.083,0,51.504,16.798,43.188,25.829,0,0,30.391,8,0,6.549,0,0,31.378,31.318,0,0,0,0,0,0,19,5.75,49.665,-12.574,0,65.002,15.894,403.056,14/5/2013
6,06,0,0,0,0,0,9.947,32.782,0,0,0,37.901,22.501,39.237,0,50.246,0,43.743,25.773,0,0,30.166,20,0,0,0,0,31.567,31.248,0,0,0,0,0,0,19,5.7,23.225,-22.095,0,68.202,21.094,390.965,14/5/2013
7,07,0,0,0,0,0,10.042,32.134,0,0,0,38.301,20.901,38.922,0,50.468,3.034,43.794,25.801,0,0,30.817,22.968,0,0,0,0,31.638,31.687,0,0,0,0,0,0,19.3,5.6,26.8,-31.007,0,75.102,25.288,407.535,14/5/2013
8,08,0,0,0,0,0,8.548,32.399,0,0,0,39.301,22.201,35.77,19.078,51.282,16.724,41.771,25.801,0,0,31.806,16,0,22.081,0,0,31.298,30.568,0,0,0,0,0,0,19,5.44,48.267,-27.345,0,70.002,24.592,470.773,14/5/2013
9,09,0,0,0,0,0,8.255,30.425,0,36.294,0,36.901,21.201,0,52.527,51.43,16.798,41.815,25.662,0,0,32.39,20,0,19.948,0,0,31.047,29.948,0,0,0,5.2,5.2,0,20,5.21,47.263,-42.726,0,67.302,36.384,528.96,14/5/2013
10,10,9.51,0,0,0,0,8.196,30.808,18.724,35.765,0,38.501,20.401,0,51.961,51.356,16.872,41.396,25.606,0,0,31.514,20.4,0,18.143,0,0,30.957,30.158,0,0,0,5.2,5.2,0,20,4.97,46.551,-28.321,0,55.102,26.789,551.833,14/5/2013
11,11,17.045,0,0,0,0,8.357,30.572,19.465,36.127,0,38.601,19.901,21.273,32.322,51.282,16.872,43.458,25.801,0,0,30.458,24.024,0,8.121,0,0,31.068,30.577,0,0,0,5.2,5.2,0,19.8,4.8,44.111,-38.697,0,63.702,25.489,565.545,14/5/2013
12,12,18.278,0,0,0,0,9.119,29.748,20.094,35.431,0,29.701,20.401,21.272,30.727,50.468,16.502,40.457,25.745,0,0,30.997,18,0,14.288,0,13.905,30.698,30.388,0,0,0,5.2,5.2,0,19.8,4.81,50.511,-45.167,0,71.502,35.89,564.027,14/5/2013
13,13,18.432,0,0,0,0,8.255,30.631,20.69,35.793,0,23.501,16.301,22.323,29.232,51.06,16.65,39.516,25.829,0,0,30.548,23,0,24.132,0,15.108,31.188,30.787,0,0,0,5.2,5.2,0,19.4,4.66,48.788,-19.166,0,60.802,27.082,544,14/5/2013
14,14,18.194,0,0,0,0,7.815,28.628,20.046,35.459,0,20.001,15.201,27.471,40.812,50.246,15.984,32.883,25.745,0,0,31.671,20.7,0,24.651,15.286,14.93,30.898,30.017,0,0,0,5.2,5.2,0,19,4.58,48.788,-26.734,0,62.202,29.792,567.223,14/5/2013
15,15,18.319,0,0,0,0,7.954,28.893,21.56,35.654,0,31.101,17.601,25.842,45.218,51.06,16.798,32.035,25.801,0,0,30.368,15.8,7.998,8.928,0,15.053,30.628,30.238,0,0,0,5.2,5.2,0,18.2,4.58,47.524,-38.453,0,73.002,37.684,557.562,14/5/2013
16,16,0,0,0,1.526,0,7.984,28.864,21.351,35.71,0,34.601,20.501,27.996,48.599,51.356,16.724,43.603,25.857,0,0,31.064,17,7.67,8.614,0,0,30.868,30.227,0,0,0,5.2,5.2,0,19,5.12,46.044,-42.238,0,79.502,33.198,551.982,14/5/2013
17,17,0,0,0,0,0,8.115,30.896,0,28.25,0,38.801,22.601,26.945,32.471,51.8,16.872,42.964,25.718,0,0,29.133,26,7.78,8.408,0,0,30.758,30.378,0,0,0,0,5.2,0,18.5,5.04,38.743,-25.391,0,65.402,21.094,501.806,14/5/2013
18,18,0,0,0,0,0,8.445,31.603,0,0,0,35.701,22.501,25.685,45.501,50.986,16.798,40.879,25.857,0,0,30.278,24,8.203,8.928,0,0,31.338,30.348,0,0,0,0,5.2,0,19.8,5.28,46.8,-19.166,0,53.402,13.184,498.408,14/5/2013
19,19,0,0,0,0,0,9.588,31.25,21.512,35.654,0,38.901,22.601,29.204,48.294,51.208,16.428,43.424,25.718,0,0,30.57,25,12.209,13.112,0,14.547,31.148,30.747,0,0,0,5.2,5.2,0,19.5,5.2,47.119,-27.1,0,63.702,20.49,596.307,14/5/2013
20,20,0,0,0,0,0,10.027,31.633,22.414,36.238,0,39.201,22.601,29.992,47.715,51.726,16.798,43.708,25.885,0,0,31.312,20,8.6,9.215,0,16.065,30.608,30.317,0,0,0,5.2,5.2,0,19.8,5.1,47.119,-12.452,0,54.602,11.39,582.964,14/5/2013
21,21,0,0,0,0,0,9.983,31.78,22.946,29.698,0,33.801,21.801,30.885,50.093,51.208,16.798,43.529,25.606,0,0,32.008,21,7.438,8.313,0,0,30.988,30.668,0,0,0,0,5.2,0,19.5,5.4,37.898,-7.324,0,47.901,7.691,539.779,14/5/2013
22,22,0,0,0,0,0,9.932,31.633,0,0,0,37.101,22.601,30.78,18.409,51.356,16.798,43.284,25.69,0,0,31.918,20.988,0,8.709,0,0,30.957,30.227,0,0,0,0,5.2,0,18,5.2,45.278,-16.846,0,51.602,7.984,471.61,14/5/2013
23,23,0,0,0,0,0,10.02,29.188,0,0,0,35.901,22.501,30.255,1.953,51.43,16.724,43.527,26.024,0,0,30.188,22,0,7.561,0,0,30.818,30.827,0,0,0,0,5.2,0,19.5,5.5,38.363,-9.888,0,54.902,12.085,424.625,14/5/2013
0,00,0,0,0,0,0,10.159,32.163,0,0,0,34.101,22.201,31.358,0,51.8,16.946,42.816,25.912,0,0,29.739,21.912,0,0,0,0,30.538,30.408,0,0,0,0,5.2,0,20,5.5,36.318,-4.028,0,52.002,9.687,406.658,15/5/2013
1,01,0,0,0,0,0,10.115,19.614,0,0,0,38.301,20.701,30.518,0,43.956,14.282,39.764,25.857,0,0,29.717,23.232,0,0,0,0,30.848,30.368,0,0,0,0,0,0,20,5.5,33.926,-18.311,0,59.902,12.397,394.645,15/5/2013
2,02,0,0,0,0,0,9.947,0,0,0,0,37.301,20.601,37.871,0,43.586,14.06,41.982,25.912,0,0,29.29,24.684,0,0,0,0,30.908,31.018,0,0,0,0,5.2,0,20,5.5,40.266,-10.987,0,57.302,13.385,380.482,15/5/2013
3,03,0,0,0,0,0,9.947,0,0,0,0,31.301,18.601,39.499,0,47.5,8,43.045,25.718,0,0,30.66,23.628,0,0,0,0,30.868,30.787,0,0,0,0,0,0,20,5.5,38.433,-15.137,0,59.202,13.697,376.113,15/5/2013
4,04,0,0,0,0,0,9.947,0,0,0,0,32.001,21.001,34.877,0,51.578,16.946,43.434,25.606,0,0,30.593,24.816,0,0,0,0,31.168,30.638,0,0,0,0,0,0,20,5.5,37.692,-14.161,0,58.002,14.1,384.866,15/5/2013
5,05,0,0,0,0,0,10.042,23.326,0,0,0,28.001,17.801,29.256,0,50.838,16.428,43.272,25.718,0,0,16.824,16.764,0,0,0,0,31.058,30.698,0,0,0,0,5.2,0,20,5.5,50.489,-31.251,0,60.802,20.893,408.556,15/5/2013
6,06,0,0,0,0,0,10.232,30.072,0,0,0,31.501,20.501,31.357,10.805,44.548,14.578,43.312,25.745,0,0,30.705,19.536,0,0,0,0,31.118,30.148,0,0,0,0,0,0,20,5.5,38.404,-18.311,0,69.202,22.797,397.136,15/5/2013
7,07,0,0,0,0,0,9.873,29.365,0,0,0,30.601,22.201,30.622,11.911,52.022,16.206,43.724,25.885,0,0,31.109,18.876,0,0,0,0,30.588,30.397,0,0,0,0,0,0,20,5.5,45.502,-22.95,0,74.102,28.089,409.363,15/5/2013
8,08,0,0,0,0,0,9.939,31.898,0,6.402,0,32.601,18.501,31.567,42.629,50.69,16.428,42.783,25.801,0,0,30.66,24.288,0,23.708,0,0,31.148,30.447,0,0,0,0,5.2,0,20,5.5,45.148,-25.391,0,81.402,32.685,471.578,15/5/2013
9,09,0,0,0,0,0,9.837,30.131,0,35.348,0,34.401,20.801,32.986,50.527,50.764,16.428,42.156,25.745,0,0,30.121,21.516,6.59,7.424,0,0,30.818,30.698,0,0,0,0,0,0,20,5.5,37.733,-21.363,0,75.302,26.698,490.513,15/5/2013
10,10,0,0,0,0,0,9.91,30.72,0,36.071,0,32.501,21.901,31.357,50.367,50.764,16.798,39.943,25.801,0,0,30.143,25.872,11.307,12.414,0,0,30.097,29.818,0,0,0,0,0,0,20,5.5,47.935,-47.243,0,52.102,9.082,545.023,15/5/2013
11,11,0,0,0,0,0,8.174,30.16,0,35.654,0,34.301,21.301,31.829,50.644,50.986,16.502,37.745,25.69,0,0,28.841,24.42,19.688,20.741,0,0,30.508,30.278,0,0,0,0,5.2,0,20,5.5,48.096,-75.198,0,67.702,24.683,558.663,15/5/2013
12,12,0,0,6.458,0,0,9.478,29.63,0,36.238,0,38.301,22.501,37.241,39.573,50.986,16.502,43.989,25.745,0,0,28.526,23.496,9.092,10.131,0,0,30.978,30.238,0,0,0,5.2,5.2,0,20,5.5,41.547,-72.512,0,68.802,17.194,552.478,15/5/2013
13,13,0,0,17.908,0,0,9.104,28.834,0,35.181,0,30.001,19.901,33.878,20.891,50.912,16.502,39.557,25.718,0,0,30.975,22.704,19.893,21.096,0,0,30.787,30.148,0,0,0,5.2,5.2,0,20,5.5,48.508,-73.366,0,72.602,27.796,539.856,15/5/2013
14,14,0,0,17.933,0,0,8.174,29.099,0,36.099,0,30.101,18.101,27.261,54.703,51.948,16.354,38.598,25.745,0,0,30.166,18.348,17.063,18.102,18.485,16.202,30.478,30.198,0,0,0,5.2,5.2,0,20,5.5,41.282,-63.723,0,75.002,32.484,567.557,15/5/2013
15,15,0,0,17.725,0,0,9.514,29.306,0,35.292,0,37.501,21.701,33.406,54.673,51.874,16.206,40.084,25.634,0,0,30.952,21.516,7.821,8.696,16.926,16.065,30.798,29.958,0,0,0,5.2,5.2,0,20,5.5,37.79,-78.86,0,85.503,35.688,567.559,15/5/2013
16,16,0,0,17.75,0,0,9.478,29.276,0,36.294,0,39.001,22.601,37.188,54.99,51.8,16.428,42.423,25.662,0,0,29.874,19.14,7.328,7.998,0,16.762,31.007,30.608,0,0,0,5.2,5.2,0,20,5.5,37.928,-61.647,0,74.502,24.39,562.876,15/5/2013
17,17,0,0,0,0,0,9.419,30.278,0,37.491,0,38.101,22.601,38.134,29.882,51.06,16.428,43.691,25.968,0,0,29.312,22.308,8.162,9.188,0,0,30.428,30.418,0,0,0,0,5.2,0,20,5.5,46.643,-69.826,0,84.003,28.492,505.134,15/5/2013
18,18,0,0,0,0,0,9.61,31.662,0,37.157,0,38.101,22.701,37.241,30.435,45.362,14.134,43.821,25.773,0,0,31.761,20.724,0,8.244,0,0,30.508,29.968,0,0,0,0,5.2,0,20,5.5,41.891,-36.256,0,63.502,17.487,484.752,15/5/2013
19,19,0,0,0,0,0,9.807,31.928,21.883,35.682,0,38.501,22.301,38.501,52.454,51.8,16.946,43.72,25.857,0,0,30.638,21.516,15.436,16.311,0,18.02,31.058,30.378,0,0,0,5.2,5.2,0,20,5.5,48.034,-31.007,0,67.102,11.591,604.143,15/5/2013
20,20,0,0,0,0,0,9.866,31.751,23.075,35.988,0,37.001,22.601,35.508,51.882,51.43,16.946,43.49,25.773,0,0,29.38,21.516,12.893,13.932,0,16.12,31.217,29.948,0,0,0,5.2,5.2,0,20,5.5,44.985,-39.796,0,67.402,19.684,573.95,15/5/2013
21,21,0,0,0,0,0,9.859,31.986,22.962,19.734,0,38.801,22.501,38.133,51.91,51.578,16.798,43.677,25.69,0,0,31.064,23.628,7.944,8.819,0,0,31.108,30.738,0,0,0,0,5.2,0,20,5.5,40.981,-10.62,0,59.302,14.191,540.525,15/5/2013
22,22,0,0,0,0,0,9.873,32.134,0,0,0,37.901,22.701,36.505,21.806,51.652,16.946,43.707,25.634,0,0,31.087,16.5,7.643,8.463,0,0,30.758,30.468,0,0,0,0,5.2,0,20,5.5,47.479,-16.968,0,57.902,10.584,479.563,15/5/2013
23,23,0,0,0,0,0,9.895,32.075,0,0,0,25.701,19.501,29.466,15.425,51.948,16.946,41.582,25.745,0,0,26.639,23.496,0,7.957,0,0,30.808,30.628,0,0,0,0,5.2,0,20,5.5,47.137,-8.179,0,48.501,9.796,438.996,15/5/2013
0,00,0,0,0,0,0,9.888,31.692,0,0,0,19.201,14.2,19.486,35.665,51.134,16.872,29.984,25.662,0,0,30.211,16.104,0,8.559,0,0,31.508,30.478,0,0,0,0,5.2,0,19.6,5.44,47.137,-8.057,0,49.302,20.399,407.673,16/5/2013
1,01,0,0,0,0,0,9.991,32.163,0,0,0,21.101,14.4,14.286,24.907,51.948,17.02,29.646,25.662,0,0,29.986,19.8,0,0,0,0,31.098,30.877,0,0,0,0,5.2,0,19.6,5.55,38.261,2.319,0,31.701,9.595,393.693,16/5/2013
2,02,0,0,0,0,0,9.837,31.898,0,0,0,17.201,13.3,18.226,16.261,51.06,16.65,27.634,25.495,0,0,29.357,24.024,0,0,0,0,30.988,29.638,0,0,0,0,5.2,0,19.6,5.55,37.982,-11.353,0,45.901,20.893,377.88,16/5/2013
3,03,0,0,0,0,0,9.763,31.633,0,0,0,19.501,14.9,24.214,0,44.4,14.43,32.842,25.662,0,0,30.795,21.252,0,0,0,0,31.058,30.227,0,0,0,0,5.2,0,19.7,5.57,48.847,14.649,0,21.001,-4.413,378.757,16/5/2013
4,04,0,0,0,0,0,10.086,32.428,0,0,0,22.401,14.2,17.122,35.155,45.362,13.838,26.637,25.718,0,0,29.717,17.82,0,0,0,0,30.888,30.638,0,0,0,0,5.2,0,19.7,5.91,37.964,1.465,0,34.801,12.085,383.42,16/5/2013
5,05,0,0,0,0,0,9.763,31.603,0,0,0,24.401,16.201,18.12,31.547,50.542,16.65,26.301,25.662,0,0,27.673,15.708,0,0,0,0,30.827,30.498,0,0,0,0,5.2,0,19.7,5.91,50.298,0,0,35.801,9.998,405.115,16/5/2013
6,06,0,0,0,0,0,9.851,31.898,0,0,0,17.601,14.4,20.957,41.304,50.69,16.724,24.173,25.773,0,0,31.514,22.044,0,0,0,0,30.988,30.447,0,0,0,0,5.2,0,19.6,5.16,37.734,-8.423,0,47.001,23.786,393.424,16/5/2013
7,07,0,0,0,0,0,9.837,31.751,0,0,0,19.801,13.4,17.49,47.976,50.468,16.798,22.812,25.829,0,0,31.334,22.044,0,0,0,0,31.708,30.278,0,0,0,0,5.2,0,19.7,5.76,50.578,-15.748,0,54.302,31.092,410.759,16/5/2013
8,08,0,0,0,0,0,9.683,30.307,0,0,0,23.901,14.7,22.427,52.923,50.69,16.502,34.46,25.745,0,0,28.436,22.308,9.721,10.651,0,0,30.317,29.568,0,0,0,0,5.2,0,19.6,5.5,39.645,-26.856,0,50.902,19.794,476.357,16/5/2013
9,09,0,0,0,0,0,9.69,30.101,0.806,35.57,0,25.301,16.601,21.797,52.763,50.246,16.132,30.621,25.829,0,0,25.292,18.216,11.416,12.223,0,15.395,31.268,29.948,0,0,0,5.2,5.2,0,19.4,5.44,47.562,-32.716,0,40.201,11.884,522.648,16/5/2013
10,10,0,0,0,0,0,9.793,30.69,21.802,37.964,0,26.601,17.701,28.363,49.349,50.394,16.28,31.789,25.718,0,0,30.907,23.364,12.346,13.358,0,16.079,31.268,29.848,0,0,0,5.2,5.2,0,19.3,5.36,42.046,-32.35,0,40.801,10.291,561.978,16/5/2013
11,11,16.667,0,0,0,0,9.698,30.631,20.432,37.24,0,15.301,11.7,18.961,53.113,50.32,16.354,19.709,25.718,0,0,28.099,11.484,20.372,21.329,23.503,19.046,31.458,29.418,0,0,0,5.2,5.2,0,19.3,5.2,49.726,-40.895,0,41.901,30.287,563.886,16/5/2013
12,12,17.647,18.604,0,0,0,9.558,30.248,20.706,35.988,0,15.201,11.6,17.543,52.351,50.616,16.65,20.779,25.495,0,0,30.48,11.748,19.36,20.249,15.081,14.67,31.398,29.918,0,0,0,5.2,5.2,0,19.3,5.13,40.521,-5.737,0,22.701,5.896,568.381,16/5/2013
13,13,18.445,18.592,0,0,0,9.273,29.63,20.384,35.877,0,20.901,15.1,19.328,51.419,51.134,16.872,27.403,25.801,0,0,31.312,17.688,11.088,11.922,0,17.213,31.198,29.887,0,0,0,5.2,5.2,0,19.6,4.74,35.565,-49.074,0,53.302,25.489,551.055,16/5/2013
14,14,18.306,18.47,0,0,0,9.265,29.335,21.657,35.32,0,16.601,11.3,21.219,51.52,50.468,16.65,24.013,25.745,0,0,30.211,9.24,20.194,21.055,15.846,15.163,29.808,27.458,0,0,0,5.2,5.2,0,19.6,4.18,46.377,-47.731,0,78.002,51.985,572.179,16/5/2013
15,15,18.249,14.759,0,0,0,9.229,29.041,21.641,36.127,0,30.201,19.501,26.157,51.208,50.172,16.354,40.397,25.606,0,0,27.583,19.404,7.903,8.723,0,16.721,29.658,29.948,0,0,0,5.2,5.2,0,20.4,4.8,37.824,-24.537,0,62.802,23.585,576.989,16/5/2013
16,16,0,0,0,0,0,9.163,28.952,21.592,35.32,0,38.201,20.301,38.607,41.535,44.548,14.578,43.746,25.801,0,0,28.302,20.196,17.077,18.335,0,0,29.948,29.578,0,0,0,5.2,5.2,0,20,4.8,50.007,-35.035,0,86.203,29.682,554.349,16/5/2013
17,17,0,0,0,0,0,9.383,29.365,20.513,35.932,0,34.601,20.801,33.144,41.764,44.03,14.504,42.188,25.718,0,0,28.212,21.384,7.151,7.998,0,0,31.168,30.548,0,0,0,0,5.2,0,20,4.04,49.594,-14.405,0,68.902,22.486,511.649,16/5/2013
18,18,0,0,0,0,0,9.346,29.335,20.368,35.71,0,29.001,12,34.929,9.55,44.4,14.652,35.154,25.745,0,0,27.965,18.348,0,23.12,0,0,31.068,29.238,0,0,0,5.2,5.2,0,20.2,5.2,46.578,-26.124,0,64.002,30.287,483.035,16/5/2013
19,19,18.376,0,18.226,0,0,9.895,30.955,22.011,37.046,0,29.701,17.201,30.622,52.366,44.548,14.578,36.364,25.634,0,0,29.312,22.836,10.186,10.282,16.161,15.272,31.138,28.948,0,0,0,5.2,5.2,0,20.4,5.44,46.462,-12.207,0,55.102,20.49,596.949,16/5/2013
